"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,13.9544587651035,"vcm",100,16,5,20000,"2"
"grad",1,2,FALSE,0,0,0,13.7545241090702,"vcm",100,16,5,20000,"2"
"grad",1,3,FALSE,0,0,0,13.9581777610583,"vcm",100,16,5,20000,"2"
"fpt1",1,1,FALSE,0,0,0,12.4372680630768,"vcm",100,16,5,20000,"2"
"fpt1",1,2,FALSE,0,0,0,12.9141201530583,"vcm",100,16,5,20000,"2"
"fpt1",1,3,FALSE,0,0,0,12.465442131157,"vcm",100,16,5,20000,"2"
"fpt2",1,1,FALSE,0,0,0,10.3726665480062,"vcm",100,16,5,20000,"2"
"fpt2",1,2,FALSE,0,0,0,10.2001461390173,"vcm",100,16,5,20000,"2"
"fpt2",1,3,FALSE,0,0,0,10.3464091810165,"vcm",100,16,5,20000,"2"
