"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,3.50925870309584,"vcm",100,4,5,10000,"1"
"grad",1,2,FALSE,0,0,0,3.51244273816701,"vcm",100,4,5,10000,"1"
"grad",1,3,TRUE,1,0,0,3.54497871105559,"vcm",100,4,5,10000,"1"
"fpt1",1,1,TRUE,1,0,0,3.39654400909785,"vcm",100,4,5,10000,"1"
"fpt1",1,2,TRUE,0,1,0,3.44333896704484,"vcm",100,4,5,10000,"1"
"fpt1",1,3,FALSE,0,0,0,3.35197443608195,"vcm",100,4,5,10000,"1"
"fpt2",1,1,FALSE,0,0,0,3.01909446215723,"vcm",100,4,5,10000,"1"
"fpt2",1,2,TRUE,1,0,0,3.03612433513626,"vcm",100,4,5,10000,"1"
"fpt2",1,3,TRUE,0,0,1,3.29352830501739,"vcm",100,4,5,10000,"1"
