"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,TRUE,1,0,1,106.144877252053,"hte",100,256,5,20000,"2"
"grad",1,2,TRUE,1,0,1,106.235514498083,"hte",100,256,5,20000,"2"
"grad",1,3,TRUE,1,0,1,106.179436395061,"hte",100,256,5,20000,"2"
"fpt1",1,1,TRUE,1,0,0,86.3901727839839,"hte",100,256,5,20000,"2"
"fpt1",1,2,TRUE,1,1,0,86.2678386610933,"hte",100,256,5,20000,"2"
"fpt1",1,3,TRUE,1,1,0,86.2554621130694,"hte",100,256,5,20000,"2"
"fpt2",1,1,TRUE,1,1,0,74.834818586125,"hte",100,256,5,20000,"2"
"fpt2",1,2,TRUE,0,0,1,75.1312100380892,"hte",100,256,5,20000,"2"
"fpt2",1,3,TRUE,1,1,0,74.8736857160693,"hte",100,256,5,20000,"2"
