"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,177,"hte",100,16,5,100000,"1"
1,"grad",2,181,"hte",100,16,5,100000,"1"
1,"grad",3,181,"hte",100,16,5,100000,"1"
1,"grad",4,177,"hte",100,16,5,100000,"1"
1,"grad",5,179,"hte",100,16,5,100000,"1"
1,"grad",6,180,"hte",100,16,5,100000,"1"
1,"grad",7,182,"hte",100,16,5,100000,"1"
1,"grad",8,181,"hte",100,16,5,100000,"1"
1,"grad",9,182,"hte",100,16,5,100000,"1"
1,"grad",10,179,"hte",100,16,5,100000,"1"
1,"grad",11,182,"hte",100,16,5,100000,"1"
1,"grad",12,181,"hte",100,16,5,100000,"1"
1,"grad",13,183,"hte",100,16,5,100000,"1"
1,"grad",14,176,"hte",100,16,5,100000,"1"
1,"grad",15,180,"hte",100,16,5,100000,"1"
1,"grad",16,179,"hte",100,16,5,100000,"1"
1,"grad",17,180,"hte",100,16,5,100000,"1"
1,"grad",18,178,"hte",100,16,5,100000,"1"
1,"grad",19,175,"hte",100,16,5,100000,"1"
1,"grad",20,182,"hte",100,16,5,100000,"1"
1,"grad",21,175,"hte",100,16,5,100000,"1"
1,"grad",22,180,"hte",100,16,5,100000,"1"
1,"grad",23,181,"hte",100,16,5,100000,"1"
1,"grad",24,184,"hte",100,16,5,100000,"1"
1,"grad",25,179,"hte",100,16,5,100000,"1"
1,"grad",26,178,"hte",100,16,5,100000,"1"
1,"grad",27,180,"hte",100,16,5,100000,"1"
1,"grad",28,177,"hte",100,16,5,100000,"1"
1,"grad",29,182,"hte",100,16,5,100000,"1"
1,"grad",30,177,"hte",100,16,5,100000,"1"
1,"grad",31,181,"hte",100,16,5,100000,"1"
1,"grad",32,178,"hte",100,16,5,100000,"1"
1,"grad",33,177,"hte",100,16,5,100000,"1"
1,"grad",34,183,"hte",100,16,5,100000,"1"
1,"grad",35,181,"hte",100,16,5,100000,"1"
1,"grad",36,176,"hte",100,16,5,100000,"1"
1,"grad",37,173,"hte",100,16,5,100000,"1"
1,"grad",38,181,"hte",100,16,5,100000,"1"
1,"grad",39,182,"hte",100,16,5,100000,"1"
1,"grad",40,182,"hte",100,16,5,100000,"1"
1,"grad",41,177,"hte",100,16,5,100000,"1"
1,"grad",42,179,"hte",100,16,5,100000,"1"
1,"grad",43,179,"hte",100,16,5,100000,"1"
1,"grad",44,171,"hte",100,16,5,100000,"1"
