"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,76,"hte",100,4,5,10000,"3"
1,"grad",2,73,"hte",100,4,5,10000,"3"
1,"grad",3,77,"hte",100,4,5,10000,"3"
1,"grad",4,74,"hte",100,4,5,10000,"3"
1,"grad",5,73,"hte",100,4,5,10000,"3"
1,"grad",6,73,"hte",100,4,5,10000,"3"
1,"grad",7,77,"hte",100,4,5,10000,"3"
1,"grad",8,73,"hte",100,4,5,10000,"3"
1,"grad",9,74,"hte",100,4,5,10000,"3"
1,"grad",10,77,"hte",100,4,5,10000,"3"
1,"grad",11,74,"hte",100,4,5,10000,"3"
1,"grad",12,75,"hte",100,4,5,10000,"3"
1,"grad",13,73,"hte",100,4,5,10000,"3"
1,"grad",14,74,"hte",100,4,5,10000,"3"
1,"grad",15,76,"hte",100,4,5,10000,"3"
1,"grad",16,78,"hte",100,4,5,10000,"3"
1,"grad",17,73,"hte",100,4,5,10000,"3"
1,"grad",18,76,"hte",100,4,5,10000,"3"
1,"grad",19,76,"hte",100,4,5,10000,"3"
1,"grad",20,76,"hte",100,4,5,10000,"3"
1,"grad",21,81,"hte",100,4,5,10000,"3"
1,"grad",22,77,"hte",100,4,5,10000,"3"
1,"grad",23,79,"hte",100,4,5,10000,"3"
1,"grad",24,75,"hte",100,4,5,10000,"3"
1,"grad",25,72,"hte",100,4,5,10000,"3"
1,"grad",26,76,"hte",100,4,5,10000,"3"
1,"grad",27,77,"hte",100,4,5,10000,"3"
1,"grad",28,74,"hte",100,4,5,10000,"3"
1,"grad",29,75,"hte",100,4,5,10000,"3"
1,"grad",30,75,"hte",100,4,5,10000,"3"
1,"grad",31,73,"hte",100,4,5,10000,"3"
1,"grad",32,78,"hte",100,4,5,10000,"3"
1,"grad",33,80,"hte",100,4,5,10000,"3"
1,"grad",34,74,"hte",100,4,5,10000,"3"
1,"grad",35,71,"hte",100,4,5,10000,"3"
1,"grad",36,74,"hte",100,4,5,10000,"3"
1,"grad",37,73,"hte",100,4,5,10000,"3"
1,"grad",38,70,"hte",100,4,5,10000,"3"
1,"grad",39,76,"hte",100,4,5,10000,"3"
1,"grad",40,75,"hte",100,4,5,10000,"3"
1,"grad",41,76,"hte",100,4,5,10000,"3"
1,"grad",42,73,"hte",100,4,5,10000,"3"
1,"grad",43,73,"hte",100,4,5,10000,"3"
1,"grad",44,80,"hte",100,4,5,10000,"3"
1,"grad",45,72,"hte",100,4,5,10000,"3"
1,"grad",46,71,"hte",100,4,5,10000,"3"
1,"grad",47,76,"hte",100,4,5,10000,"3"
1,"grad",48,74,"hte",100,4,5,10000,"3"
1,"grad",49,76,"hte",100,4,5,10000,"3"
1,"grad",50,71,"hte",100,4,5,10000,"3"
1,"grad",51,76,"hte",100,4,5,10000,"3"
1,"grad",52,75,"hte",100,4,5,10000,"3"
1,"grad",53,73,"hte",100,4,5,10000,"3"
1,"grad",54,75,"hte",100,4,5,10000,"3"
1,"grad",55,74,"hte",100,4,5,10000,"3"
1,"grad",56,80,"hte",100,4,5,10000,"3"
1,"grad",57,75,"hte",100,4,5,10000,"3"
1,"grad",58,74,"hte",100,4,5,10000,"3"
1,"grad",59,80,"hte",100,4,5,10000,"3"
1,"grad",60,74,"hte",100,4,5,10000,"3"
1,"grad",61,75,"hte",100,4,5,10000,"3"
