"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,789,"vcm",100,16,5,20000,"4"
1,"grad",2,799,"vcm",100,16,5,20000,"4"
1,"grad",3,796,"vcm",100,16,5,20000,"4"
1,"grad",4,760,"vcm",100,16,5,20000,"4"
1,"grad",5,769,"vcm",100,16,5,20000,"4"
1,"grad",6,785,"vcm",100,16,5,20000,"4"
1,"grad",7,785,"vcm",100,16,5,20000,"4"
1,"grad",8,768,"vcm",100,16,5,20000,"4"
1,"grad",9,778,"vcm",100,16,5,20000,"4"
1,"grad",10,767,"vcm",100,16,5,20000,"4"
1,"grad",11,811,"vcm",100,16,5,20000,"4"
1,"grad",12,737,"vcm",100,16,5,20000,"4"
1,"grad",13,776,"vcm",100,16,5,20000,"4"
1,"grad",14,777,"vcm",100,16,5,20000,"4"
1,"grad",15,800,"vcm",100,16,5,20000,"4"
1,"grad",16,735,"vcm",100,16,5,20000,"4"
1,"grad",17,745,"vcm",100,16,5,20000,"4"
1,"grad",18,792,"vcm",100,16,5,20000,"4"
1,"grad",19,771,"vcm",100,16,5,20000,"4"
1,"grad",20,749,"vcm",100,16,5,20000,"4"
1,"grad",21,814,"vcm",100,16,5,20000,"4"
1,"grad",22,792,"vcm",100,16,5,20000,"4"
1,"grad",23,769,"vcm",100,16,5,20000,"4"
1,"grad",24,801,"vcm",100,16,5,20000,"4"
1,"grad",25,809,"vcm",100,16,5,20000,"4"
1,"grad",26,742,"vcm",100,16,5,20000,"4"
1,"grad",27,779,"vcm",100,16,5,20000,"4"
1,"grad",28,793,"vcm",100,16,5,20000,"4"
1,"grad",29,799,"vcm",100,16,5,20000,"4"
1,"grad",30,757,"vcm",100,16,5,20000,"4"
1,"grad",31,769,"vcm",100,16,5,20000,"4"
1,"grad",32,776,"vcm",100,16,5,20000,"4"
1,"grad",33,787,"vcm",100,16,5,20000,"4"
1,"grad",34,773,"vcm",100,16,5,20000,"4"
1,"grad",35,771,"vcm",100,16,5,20000,"4"
1,"grad",36,770,"vcm",100,16,5,20000,"4"
1,"grad",37,803,"vcm",100,16,5,20000,"4"
1,"grad",38,784,"vcm",100,16,5,20000,"4"
1,"grad",39,795,"vcm",100,16,5,20000,"4"
1,"grad",40,756,"vcm",100,16,5,20000,"4"
1,"grad",41,749,"vcm",100,16,5,20000,"4"
1,"grad",42,775,"vcm",100,16,5,20000,"4"
1,"grad",43,782,"vcm",100,16,5,20000,"4"
1,"grad",44,791,"vcm",100,16,5,20000,"4"
1,"grad",45,752,"vcm",100,16,5,20000,"4"
1,"grad",46,795,"vcm",100,16,5,20000,"4"
1,"grad",47,815,"vcm",100,16,5,20000,"4"
1,"grad",48,795,"vcm",100,16,5,20000,"4"
1,"grad",49,762,"vcm",100,16,5,20000,"4"
1,"grad",50,771,"vcm",100,16,5,20000,"4"
1,"grad",51,737,"vcm",100,16,5,20000,"4"
1,"grad",52,759,"vcm",100,16,5,20000,"4"
1,"grad",53,775,"vcm",100,16,5,20000,"4"
1,"grad",54,778,"vcm",100,16,5,20000,"4"
1,"grad",55,801,"vcm",100,16,5,20000,"4"
1,"grad",56,791,"vcm",100,16,5,20000,"4"
