"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,114.285925746895,"hte",100,16,5,100000,"4"
"grad",1,2,FALSE,0,0,0,115.528725489974,"hte",100,16,5,100000,"4"
"grad",1,3,FALSE,0,0,0,114.94442421291,"hte",100,16,5,100000,"4"
"fpt1",1,1,FALSE,0,0,0,108.97950845107,"hte",100,16,5,100000,"4"
"fpt1",1,2,FALSE,0,0,0,109.225102741155,"hte",100,16,5,100000,"4"
"fpt1",1,3,FALSE,0,0,0,108.738271308015,"hte",100,16,5,100000,"4"
"fpt2",1,1,FALSE,0,0,0,101.74729225703,"hte",100,16,5,100000,"4"
"fpt2",1,2,TRUE,0,0,1,102.345081735984,"hte",100,16,5,100000,"4"
"fpt2",1,3,FALSE,0,0,0,101.79431478295,"hte",100,16,5,100000,"4"
