"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,TRUE,2,1,4,264.201927923015,"vcm",100,256,5,10000,"3"
"grad",1,2,TRUE,1,0,1,262.36515431304,"vcm",100,256,5,10000,"3"
"grad",1,3,TRUE,1,0,1,262.269348553033,"vcm",100,256,5,10000,"3"
"fpt1",1,1,TRUE,1,1,3,153.119220164022,"vcm",100,256,5,10000,"3"
"fpt1",1,2,TRUE,1,0,1,152.953325122013,"vcm",100,256,5,10000,"3"
"fpt1",1,3,FALSE,0,0,0,152.307058315957,"vcm",100,256,5,10000,"3"
"fpt2",1,1,TRUE,1,0,1,81.0840316748945,"vcm",100,256,5,10000,"3"
"fpt2",1,2,FALSE,0,0,0,80.1188696019817,"vcm",100,256,5,10000,"3"
"fpt2",1,3,TRUE,1,0,0,79.7710853640456,"vcm",100,256,5,10000,"3"
