"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,109,"hte",100,4,5,20000,"5"
1,"grad",2,83,"hte",100,4,5,20000,"5"
1,"grad",3,79,"hte",100,4,5,20000,"5"
1,"grad",4,84,"hte",100,4,5,20000,"5"
1,"grad",5,93,"hte",100,4,5,20000,"5"
1,"grad",6,77,"hte",100,4,5,20000,"5"
1,"grad",7,91,"hte",100,4,5,20000,"5"
1,"grad",8,91,"hte",100,4,5,20000,"5"
1,"grad",9,86,"hte",100,4,5,20000,"5"
1,"grad",10,94,"hte",100,4,5,20000,"5"
1,"grad",11,90,"hte",100,4,5,20000,"5"
1,"grad",12,90,"hte",100,4,5,20000,"5"
1,"grad",13,94,"hte",100,4,5,20000,"5"
1,"grad",14,93,"hte",100,4,5,20000,"5"
1,"grad",15,99,"hte",100,4,5,20000,"5"
1,"grad",16,114,"hte",100,4,5,20000,"5"
1,"grad",17,86,"hte",100,4,5,20000,"5"
1,"grad",18,87,"hte",100,4,5,20000,"5"
1,"grad",19,91,"hte",100,4,5,20000,"5"
1,"grad",20,109,"hte",100,4,5,20000,"5"
1,"grad",21,94,"hte",100,4,5,20000,"5"
1,"grad",22,95,"hte",100,4,5,20000,"5"
1,"grad",23,81,"hte",100,4,5,20000,"5"
1,"grad",24,77,"hte",100,4,5,20000,"5"
1,"grad",25,83,"hte",100,4,5,20000,"5"
1,"grad",26,92,"hte",100,4,5,20000,"5"
1,"grad",27,104,"hte",100,4,5,20000,"5"
1,"grad",28,91,"hte",100,4,5,20000,"5"
1,"grad",29,96,"hte",100,4,5,20000,"5"
1,"grad",30,81,"hte",100,4,5,20000,"5"
1,"grad",31,86,"hte",100,4,5,20000,"5"
1,"grad",32,77,"hte",100,4,5,20000,"5"
1,"grad",33,92,"hte",100,4,5,20000,"5"
1,"grad",34,99,"hte",100,4,5,20000,"5"
1,"grad",35,73,"hte",100,4,5,20000,"5"
1,"grad",36,89,"hte",100,4,5,20000,"5"
1,"grad",37,88,"hte",100,4,5,20000,"5"
1,"grad",38,83,"hte",100,4,5,20000,"5"
1,"grad",39,92,"hte",100,4,5,20000,"5"
1,"grad",40,83,"hte",100,4,5,20000,"5"
1,"grad",41,77,"hte",100,4,5,20000,"5"
1,"grad",42,86,"hte",100,4,5,20000,"5"
1,"grad",43,95,"hte",100,4,5,20000,"5"
1,"grad",44,100,"hte",100,4,5,20000,"5"
1,"grad",45,93,"hte",100,4,5,20000,"5"
