"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,216,"vcm",100,64,5,20000,"1"
1,"grad",2,197,"vcm",100,64,5,20000,"1"
1,"grad",3,232,"vcm",100,64,5,20000,"1"
1,"grad",4,219,"vcm",100,64,5,20000,"1"
1,"grad",5,198,"vcm",100,64,5,20000,"1"
1,"grad",6,209,"vcm",100,64,5,20000,"1"
1,"grad",7,200,"vcm",100,64,5,20000,"1"
1,"grad",8,207,"vcm",100,64,5,20000,"1"
1,"grad",9,221,"vcm",100,64,5,20000,"1"
1,"grad",10,213,"vcm",100,64,5,20000,"1"
1,"grad",11,217,"vcm",100,64,5,20000,"1"
1,"grad",12,222,"vcm",100,64,5,20000,"1"
1,"grad",13,228,"vcm",100,64,5,20000,"1"
1,"grad",14,212,"vcm",100,64,5,20000,"1"
1,"grad",15,215,"vcm",100,64,5,20000,"1"
1,"grad",16,220,"vcm",100,64,5,20000,"1"
1,"grad",17,223,"vcm",100,64,5,20000,"1"
1,"grad",18,232,"vcm",100,64,5,20000,"1"
1,"grad",19,191,"vcm",100,64,5,20000,"1"
1,"grad",20,205,"vcm",100,64,5,20000,"1"
1,"grad",21,227,"vcm",100,64,5,20000,"1"
1,"grad",22,220,"vcm",100,64,5,20000,"1"
1,"grad",23,210,"vcm",100,64,5,20000,"1"
1,"grad",24,207,"vcm",100,64,5,20000,"1"
1,"grad",25,198,"vcm",100,64,5,20000,"1"
1,"grad",26,225,"vcm",100,64,5,20000,"1"
1,"grad",27,221,"vcm",100,64,5,20000,"1"
1,"grad",28,240,"vcm",100,64,5,20000,"1"
1,"grad",29,204,"vcm",100,64,5,20000,"1"
1,"grad",30,212,"vcm",100,64,5,20000,"1"
1,"grad",31,200,"vcm",100,64,5,20000,"1"
1,"grad",32,189,"vcm",100,64,5,20000,"1"
1,"grad",33,218,"vcm",100,64,5,20000,"1"
1,"grad",34,208,"vcm",100,64,5,20000,"1"
1,"grad",35,201,"vcm",100,64,5,20000,"1"
1,"grad",36,204,"vcm",100,64,5,20000,"1"
1,"grad",37,213,"vcm",100,64,5,20000,"1"
1,"grad",38,216,"vcm",100,64,5,20000,"1"
1,"grad",39,213,"vcm",100,64,5,20000,"1"
1,"grad",40,216,"vcm",100,64,5,20000,"1"
1,"grad",41,207,"vcm",100,64,5,20000,"1"
1,"grad",42,205,"vcm",100,64,5,20000,"1"
1,"grad",43,215,"vcm",100,64,5,20000,"1"
1,"grad",44,221,"vcm",100,64,5,20000,"1"
1,"grad",45,208,"vcm",100,64,5,20000,"1"
1,"grad",46,198,"vcm",100,64,5,20000,"1"
1,"grad",47,224,"vcm",100,64,5,20000,"1"
1,"grad",48,205,"vcm",100,64,5,20000,"1"
1,"grad",49,200,"vcm",100,64,5,20000,"1"
1,"grad",50,233,"vcm",100,64,5,20000,"1"
1,"grad",51,226,"vcm",100,64,5,20000,"1"
1,"grad",52,212,"vcm",100,64,5,20000,"1"
1,"grad",53,210,"vcm",100,64,5,20000,"1"
1,"grad",54,218,"vcm",100,64,5,20000,"1"
1,"grad",55,209,"vcm",100,64,5,20000,"1"
1,"grad",56,217,"vcm",100,64,5,20000,"1"
1,"grad",57,217,"vcm",100,64,5,20000,"1"
1,"grad",58,232,"vcm",100,64,5,20000,"1"
1,"grad",59,198,"vcm",100,64,5,20000,"1"
1,"grad",60,206,"vcm",100,64,5,20000,"1"
1,"grad",61,216,"vcm",100,64,5,20000,"1"
1,"grad",62,214,"vcm",100,64,5,20000,"1"
1,"grad",63,219,"vcm",100,64,5,20000,"1"
1,"grad",64,219,"vcm",100,64,5,20000,"1"
1,"grad",65,214,"vcm",100,64,5,20000,"1"
1,"grad",66,199,"vcm",100,64,5,20000,"1"
1,"grad",67,223,"vcm",100,64,5,20000,"1"
1,"grad",68,195,"vcm",100,64,5,20000,"1"
1,"grad",69,218,"vcm",100,64,5,20000,"1"
1,"grad",70,225,"vcm",100,64,5,20000,"1"
1,"grad",71,209,"vcm",100,64,5,20000,"1"
1,"grad",72,207,"vcm",100,64,5,20000,"1"
1,"grad",73,212,"vcm",100,64,5,20000,"1"
1,"grad",74,230,"vcm",100,64,5,20000,"1"
1,"grad",75,216,"vcm",100,64,5,20000,"1"
1,"grad",76,195,"vcm",100,64,5,20000,"1"
1,"grad",77,217,"vcm",100,64,5,20000,"1"
1,"grad",78,224,"vcm",100,64,5,20000,"1"
1,"grad",79,220,"vcm",100,64,5,20000,"1"
1,"grad",80,201,"vcm",100,64,5,20000,"1"
1,"grad",81,196,"vcm",100,64,5,20000,"1"
1,"grad",82,198,"vcm",100,64,5,20000,"1"
1,"grad",83,204,"vcm",100,64,5,20000,"1"
1,"grad",84,224,"vcm",100,64,5,20000,"1"
1,"grad",85,223,"vcm",100,64,5,20000,"1"
1,"grad",86,201,"vcm",100,64,5,20000,"1"
