"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,4,"hte",100,64,5,100000,"5"
1,"grad",2,6,"hte",100,64,5,100000,"5"
1,"grad",3,5,"hte",100,64,5,100000,"5"
1,"grad",4,5,"hte",100,64,5,100000,"5"
1,"grad",5,5,"hte",100,64,5,100000,"5"
1,"grad",6,5,"hte",100,64,5,100000,"5"
1,"grad",7,5,"hte",100,64,5,100000,"5"
1,"grad",8,5,"hte",100,64,5,100000,"5"
1,"grad",9,5,"hte",100,64,5,100000,"5"
1,"grad",10,5,"hte",100,64,5,100000,"5"
1,"grad",11,5,"hte",100,64,5,100000,"5"
1,"grad",12,4,"hte",100,64,5,100000,"5"
1,"grad",13,6,"hte",100,64,5,100000,"5"
1,"grad",14,5,"hte",100,64,5,100000,"5"
1,"grad",15,5,"hte",100,64,5,100000,"5"
1,"grad",16,6,"hte",100,64,5,100000,"5"
1,"grad",17,4,"hte",100,64,5,100000,"5"
1,"grad",18,4,"hte",100,64,5,100000,"5"
1,"grad",19,5,"hte",100,64,5,100000,"5"
1,"grad",20,4,"hte",100,64,5,100000,"5"
1,"grad",21,5,"hte",100,64,5,100000,"5"
1,"grad",22,5,"hte",100,64,5,100000,"5"
1,"grad",23,5,"hte",100,64,5,100000,"5"
1,"grad",24,5,"hte",100,64,5,100000,"5"
1,"grad",25,5,"hte",100,64,5,100000,"5"
1,"grad",26,6,"hte",100,64,5,100000,"5"
1,"grad",27,3,"hte",100,64,5,100000,"5"
1,"grad",28,7,"hte",100,64,5,100000,"5"
1,"grad",29,6,"hte",100,64,5,100000,"5"
1,"grad",30,4,"hte",100,64,5,100000,"5"
1,"grad",31,4,"hte",100,64,5,100000,"5"
1,"grad",32,4,"hte",100,64,5,100000,"5"
1,"grad",33,6,"hte",100,64,5,100000,"5"
1,"grad",34,4,"hte",100,64,5,100000,"5"
1,"grad",35,5,"hte",100,64,5,100000,"5"
1,"grad",36,6,"hte",100,64,5,100000,"5"
1,"grad",37,6,"hte",100,64,5,100000,"5"
1,"grad",38,5,"hte",100,64,5,100000,"5"
1,"grad",39,4,"hte",100,64,5,100000,"5"
1,"grad",40,6,"hte",100,64,5,100000,"5"
1,"grad",41,5,"hte",100,64,5,100000,"5"
1,"grad",42,4,"hte",100,64,5,100000,"5"
1,"grad",43,6,"hte",100,64,5,100000,"5"
1,"grad",44,6,"hte",100,64,5,100000,"5"
1,"grad",45,6,"hte",100,64,5,100000,"5"
