"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,TRUE,1,0,1,584.740359100047,"hte",100,256,5,100000,"5"
"grad",1,2,TRUE,1,1,0,585.285409968114,"hte",100,256,5,100000,"5"
"grad",1,3,TRUE,0,0,1,585.329730092082,"hte",100,256,5,100000,"5"
"fpt1",1,1,TRUE,2,0,0,477.446502735023,"hte",100,256,5,100000,"5"
"fpt1",1,2,TRUE,1,1,0,477.560479523032,"hte",100,256,5,100000,"5"
"fpt1",1,3,TRUE,0,0,1,473.546698201913,"hte",100,256,5,100000,"5"
"fpt2",1,1,TRUE,0,1,0,426.034021443105,"hte",100,256,5,100000,"5"
"fpt2",1,2,TRUE,1,0,1,415.414532449096,"hte",100,256,5,100000,"5"
"fpt2",1,3,FALSE,0,0,0,415.655742431059,"hte",100,256,5,100000,"5"
