"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,TRUE,1,0,3,269.588974803919,"vcm",100,256,5,10000,"1"
"grad",1,2,TRUE,1,0,1,270.359299859032,"vcm",100,256,5,10000,"1"
"grad",1,3,TRUE,1,0,1,270.169251405983,"vcm",100,256,5,10000,"1"
"fpt1",1,1,TRUE,1,0,2,141.88174823008,"vcm",100,256,5,10000,"1"
"fpt1",1,2,TRUE,1,0,1,141.689231555094,"vcm",100,256,5,10000,"1"
"fpt1",1,3,TRUE,1,0,1,141.465292255161,"vcm",100,256,5,10000,"1"
"fpt2",1,1,TRUE,1,0,1,74.4855676800944,"vcm",100,256,5,10000,"1"
"fpt2",1,2,TRUE,1,0,1,74.456292561139,"vcm",100,256,5,10000,"1"
"fpt2",1,3,FALSE,0,0,0,75.2820120190736,"vcm",100,256,5,10000,"1"
