"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",4,2,1000,100,1,"hte","5","4","3","multi_arm_causal_forest",0.0677376265610365
"fpt1",4,2,1000,100,1,"hte","5","4","3","multi_arm_causal_forest",0.0729337516963372
"fpt2",4,2,1000,100,1,"hte","5","4","3","multi_arm_causal_forest",0.0722184122748686
"grad",4,2,1000,100,2,"hte","5","4","3","multi_arm_causal_forest",0.0442237530792336
"fpt1",4,2,1000,100,2,"hte","5","4","3","multi_arm_causal_forest",0.0447942828174216
"fpt2",4,2,1000,100,2,"hte","5","4","3","multi_arm_causal_forest",0.044207437916433
"grad",4,2,1000,100,3,"hte","5","4","3","multi_arm_causal_forest",0.0702033778243662
"fpt1",4,2,1000,100,3,"hte","5","4","3","multi_arm_causal_forest",0.072020235830802
"fpt2",4,2,1000,100,3,"hte","5","4","3","multi_arm_causal_forest",0.0922103842552094
"grad",4,2,1000,100,4,"hte","5","4","3","multi_arm_causal_forest",0.0172961889259237
"fpt1",4,2,1000,100,4,"hte","5","4","3","multi_arm_causal_forest",0.0166150057901298
"fpt2",4,2,1000,100,4,"hte","5","4","3","multi_arm_causal_forest",0.0156257465311625
"grad",4,2,1000,100,5,"hte","5","4","3","multi_arm_causal_forest",0.0470282595691632
"fpt1",4,2,1000,100,5,"hte","5","4","3","multi_arm_causal_forest",0.0462717600122624
"fpt2",4,2,1000,100,5,"hte","5","4","3","multi_arm_causal_forest",0.0490937995368098
"grad",4,2,1000,100,6,"hte","5","4","3","multi_arm_causal_forest",0.028204673963407
"fpt1",4,2,1000,100,6,"hte","5","4","3","multi_arm_causal_forest",0.0256099496335936
"fpt2",4,2,1000,100,6,"hte","5","4","3","multi_arm_causal_forest",0.0257395280607283
"grad",4,2,1000,100,7,"hte","5","4","3","multi_arm_causal_forest",0.0310147172378836
"fpt1",4,2,1000,100,7,"hte","5","4","3","multi_arm_causal_forest",0.0322404070975022
"fpt2",4,2,1000,100,7,"hte","5","4","3","multi_arm_causal_forest",0.0304739207728308
"grad",4,2,1000,100,8,"hte","5","4","3","multi_arm_causal_forest",0.0744188494409445
"fpt1",4,2,1000,100,8,"hte","5","4","3","multi_arm_causal_forest",0.0861759766605089
"fpt2",4,2,1000,100,8,"hte","5","4","3","multi_arm_causal_forest",0.0899612153050314
"grad",4,2,1000,100,9,"hte","5","4","3","multi_arm_causal_forest",0.0614231103371146
"fpt1",4,2,1000,100,9,"hte","5","4","3","multi_arm_causal_forest",0.0562408951464395
"fpt2",4,2,1000,100,9,"hte","5","4","3","multi_arm_causal_forest",0.0551637258958688
"grad",4,2,1000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.0398900766097079
"fpt1",4,2,1000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.0362484215528764
"fpt2",4,2,1000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.0382732455792659
"grad",4,2,1000,100,11,"hte","5","4","3","multi_arm_causal_forest",0.101022517875074
"fpt1",4,2,1000,100,11,"hte","5","4","3","multi_arm_causal_forest",0.072245754603123
"fpt2",4,2,1000,100,11,"hte","5","4","3","multi_arm_causal_forest",0.0890596207626402
"grad",4,2,1000,100,12,"hte","5","4","3","multi_arm_causal_forest",0.0624888292600062
"fpt1",4,2,1000,100,12,"hte","5","4","3","multi_arm_causal_forest",0.0579254169806117
"fpt2",4,2,1000,100,12,"hte","5","4","3","multi_arm_causal_forest",0.0562586719246616
"grad",4,2,1000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.056895515429281
"fpt1",4,2,1000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.0602938255547445
"fpt2",4,2,1000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.0605146110975679
"grad",4,2,1000,100,14,"hte","5","4","3","multi_arm_causal_forest",0.0414856973418805
"fpt1",4,2,1000,100,14,"hte","5","4","3","multi_arm_causal_forest",0.0655487074483585
"fpt2",4,2,1000,100,14,"hte","5","4","3","multi_arm_causal_forest",0.0553453000617831
"grad",4,2,1000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.0272811849481547
"fpt1",4,2,1000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.0290125873889243
"fpt2",4,2,1000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.0267267098784795
"grad",4,2,1000,100,16,"hte","5","4","3","multi_arm_causal_forest",0.0501824599982278
"fpt1",4,2,1000,100,16,"hte","5","4","3","multi_arm_causal_forest",0.0469995015558361
"fpt2",4,2,1000,100,16,"hte","5","4","3","multi_arm_causal_forest",0.0494554844153951
"grad",4,2,1000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.0678210636323552
"fpt1",4,2,1000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.0643026492744668
"fpt2",4,2,1000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.0614870628379383
"grad",4,2,1000,100,18,"hte","5","4","3","multi_arm_causal_forest",0.0574819151616814
"fpt1",4,2,1000,100,18,"hte","5","4","3","multi_arm_causal_forest",0.0605352982579381
"fpt2",4,2,1000,100,18,"hte","5","4","3","multi_arm_causal_forest",0.0595674489739414
"grad",4,2,1000,100,19,"hte","5","4","3","multi_arm_causal_forest",0.0456592025397717
"fpt1",4,2,1000,100,19,"hte","5","4","3","multi_arm_causal_forest",0.0478361873599083
"fpt2",4,2,1000,100,19,"hte","5","4","3","multi_arm_causal_forest",0.0469134153984325
"grad",4,2,1000,100,20,"hte","5","4","3","multi_arm_causal_forest",0.0424514296112121
"fpt1",4,2,1000,100,20,"hte","5","4","3","multi_arm_causal_forest",0.0369084205275715
"fpt2",4,2,1000,100,20,"hte","5","4","3","multi_arm_causal_forest",0.0371004391961157
"grad",4,2,1000,100,21,"hte","5","4","3","multi_arm_causal_forest",0.0401838599355507
"fpt1",4,2,1000,100,21,"hte","5","4","3","multi_arm_causal_forest",0.0423933265179161
"fpt2",4,2,1000,100,21,"hte","5","4","3","multi_arm_causal_forest",0.0417167942706447
"grad",4,2,1000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.0707503528639955
"fpt1",4,2,1000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.0797600408461045
"fpt2",4,2,1000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.0750995998114351
"grad",4,2,1000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.0436924890601527
"fpt1",4,2,1000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.0423214830066059
"fpt2",4,2,1000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.040925083708422
"grad",4,2,1000,100,24,"hte","5","4","3","multi_arm_causal_forest",0.0760830635464203
"fpt1",4,2,1000,100,24,"hte","5","4","3","multi_arm_causal_forest",0.0809520310711818
"fpt2",4,2,1000,100,24,"hte","5","4","3","multi_arm_causal_forest",0.0756244696378407
"grad",4,2,1000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.0429290656384329
"fpt1",4,2,1000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.0439604390371831
"fpt2",4,2,1000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.0428684835129622
"grad",4,2,1000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.0335699133642511
"fpt1",4,2,1000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.0504844138082578
"fpt2",4,2,1000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.0537653818504472
"grad",4,2,1000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.0476911226959167
"fpt1",4,2,1000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.0489486234693706
"fpt2",4,2,1000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.0492296648324129
"grad",4,2,1000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.0359108945900105
"fpt1",4,2,1000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.0293198140323515
"fpt2",4,2,1000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.0321190894493257
"grad",4,2,1000,100,29,"hte","5","4","3","multi_arm_causal_forest",0.072198539822419
"fpt1",4,2,1000,100,29,"hte","5","4","3","multi_arm_causal_forest",0.0644134856142323
"fpt2",4,2,1000,100,29,"hte","5","4","3","multi_arm_causal_forest",0.0549060064155617
"grad",4,2,1000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.049670145089763
"fpt1",4,2,1000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.0518962538731982
"fpt2",4,2,1000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.0525983309912218
"grad",4,2,1000,100,31,"hte","5","4","3","multi_arm_causal_forest",0.0852522479953977
"fpt1",4,2,1000,100,31,"hte","5","4","3","multi_arm_causal_forest",0.0717223550072574
"fpt2",4,2,1000,100,31,"hte","5","4","3","multi_arm_causal_forest",0.0688325820735721
"grad",4,2,1000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.0723420535158105
"fpt1",4,2,1000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.0805998131643501
"fpt2",4,2,1000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.0806487551715174
"grad",4,2,1000,100,33,"hte","5","4","3","multi_arm_causal_forest",0.0608063999277144
"fpt1",4,2,1000,100,33,"hte","5","4","3","multi_arm_causal_forest",0.0607499734101078
"fpt2",4,2,1000,100,33,"hte","5","4","3","multi_arm_causal_forest",0.0597772479735014
"grad",4,2,1000,100,34,"hte","5","4","3","multi_arm_causal_forest",0.0454167481016988
"fpt1",4,2,1000,100,34,"hte","5","4","3","multi_arm_causal_forest",0.0471240854560294
"fpt2",4,2,1000,100,34,"hte","5","4","3","multi_arm_causal_forest",0.0460787865161887
"grad",4,2,1000,100,35,"hte","5","4","3","multi_arm_causal_forest",0.0728655643878138
"fpt1",4,2,1000,100,35,"hte","5","4","3","multi_arm_causal_forest",0.0704702812648206
"fpt2",4,2,1000,100,35,"hte","5","4","3","multi_arm_causal_forest",0.0677324522837246
