"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"fpt2",4,2,1000,100,28,"hte","1","1","1","multi_arm_causal_forest",0.024429954923872
"grad",4,2,1000,100,29,"hte","1","1","1","multi_arm_causal_forest",0.045242568732283
"fpt1",4,2,1000,100,29,"hte","1","1","1","multi_arm_causal_forest",0.0434811564188257
"fpt2",4,2,1000,100,29,"hte","1","1","1","multi_arm_causal_forest",0.0446816167728381
"grad",4,2,1000,100,30,"hte","1","1","1","multi_arm_causal_forest",0.0322933123900253
"fpt1",4,2,1000,100,30,"hte","1","1","1","multi_arm_causal_forest",0.0366115330469029
"fpt2",4,2,1000,100,30,"hte","1","1","1","multi_arm_causal_forest",0.0375988176567818
"grad",4,2,1000,100,31,"hte","1","1","1","multi_arm_causal_forest",0.0468696910869584
"fpt1",4,2,1000,100,31,"hte","1","1","1","multi_arm_causal_forest",0.0637641331151154
"fpt2",4,2,1000,100,31,"hte","1","1","1","multi_arm_causal_forest",0.0575170470686887
"grad",4,2,1000,100,32,"hte","1","1","1","multi_arm_causal_forest",0.0410731931164653
"fpt1",4,2,1000,100,32,"hte","1","1","1","multi_arm_causal_forest",0.0459780309349547
"fpt2",4,2,1000,100,32,"hte","1","1","1","multi_arm_causal_forest",0.0454081859210217
"grad",4,2,1000,100,33,"hte","1","1","1","multi_arm_causal_forest",0.0316003330219289
"fpt1",4,2,1000,100,33,"hte","1","1","1","multi_arm_causal_forest",0.0321703077817153
"fpt2",4,2,1000,100,33,"hte","1","1","1","multi_arm_causal_forest",0.031092742390135
"grad",4,2,1000,100,34,"hte","1","1","1","multi_arm_causal_forest",0.0165444743452327
"fpt1",4,2,1000,100,34,"hte","1","1","1","multi_arm_causal_forest",0.0170656627056779
"fpt2",4,2,1000,100,34,"hte","1","1","1","multi_arm_causal_forest",0.0161305018863029
"grad",4,2,1000,100,35,"hte","1","1","1","multi_arm_causal_forest",0.0365443504928335
"fpt1",4,2,1000,100,35,"hte","1","1","1","multi_arm_causal_forest",0.0400962420607517
"fpt2",4,2,1000,100,35,"hte","1","1","1","multi_arm_causal_forest",0.0395472650675182
"grad",4,2,1000,100,36,"hte","1","1","1","multi_arm_causal_forest",0.0184298694238926
"fpt1",4,2,1000,100,36,"hte","1","1","1","multi_arm_causal_forest",0.0178581455738786
"fpt2",4,2,1000,100,36,"hte","1","1","1","multi_arm_causal_forest",0.0175633311441976
"grad",4,2,1000,100,37,"hte","1","1","1","multi_arm_causal_forest",0.0276530377208943
"fpt1",4,2,1000,100,37,"hte","1","1","1","multi_arm_causal_forest",0.0294421318434713
"fpt2",4,2,1000,100,37,"hte","1","1","1","multi_arm_causal_forest",0.0291523050005494
"grad",4,2,1000,100,38,"hte","1","1","1","multi_arm_causal_forest",0.0192855493542001
"fpt1",4,2,1000,100,38,"hte","1","1","1","multi_arm_causal_forest",0.0186095524685883
"fpt2",4,2,1000,100,38,"hte","1","1","1","multi_arm_causal_forest",0.0186559022314392
"grad",4,2,1000,100,39,"hte","1","1","1","multi_arm_causal_forest",0.0430201285791625
"fpt1",4,2,1000,100,39,"hte","1","1","1","multi_arm_causal_forest",0.0395774466888386
"fpt2",4,2,1000,100,39,"hte","1","1","1","multi_arm_causal_forest",0.0398139456717886
"grad",4,2,1000,100,40,"hte","1","1","1","multi_arm_causal_forest",0.0352388711021241
"fpt1",4,2,1000,100,40,"hte","1","1","1","multi_arm_causal_forest",0.0342385290671152
"fpt2",4,2,1000,100,40,"hte","1","1","1","multi_arm_causal_forest",0.0352149111115115
"grad",4,2,1000,100,41,"hte","1","1","1","multi_arm_causal_forest",0.0391045403194223
"fpt1",4,2,1000,100,41,"hte","1","1","1","multi_arm_causal_forest",0.0424259271730504
"fpt2",4,2,1000,100,41,"hte","1","1","1","multi_arm_causal_forest",0.0407526358127475
"grad",4,2,1000,100,42,"hte","1","1","1","multi_arm_causal_forest",0.0627633423122602
"fpt1",4,2,1000,100,42,"hte","1","1","1","multi_arm_causal_forest",0.0646331935498877
"fpt2",4,2,1000,100,42,"hte","1","1","1","multi_arm_causal_forest",0.0643182440101442
"grad",4,2,1000,100,43,"hte","1","1","1","multi_arm_causal_forest",0.0230158059018708
"fpt1",4,2,1000,100,43,"hte","1","1","1","multi_arm_causal_forest",0.0252319909073619
"fpt2",4,2,1000,100,43,"hte","1","1","1","multi_arm_causal_forest",0.0238248118033262
"grad",4,2,1000,100,44,"hte","1","1","1","multi_arm_causal_forest",0.0228527183144054
"fpt1",4,2,1000,100,44,"hte","1","1","1","multi_arm_causal_forest",0.0217110456168413
"fpt2",4,2,1000,100,44,"hte","1","1","1","multi_arm_causal_forest",0.0223150329987652
"grad",4,2,1000,100,45,"hte","1","1","1","multi_arm_causal_forest",0.0403171417354667
"fpt1",4,2,1000,100,45,"hte","1","1","1","multi_arm_causal_forest",0.0395807971127062
"fpt2",4,2,1000,100,45,"hte","1","1","1","multi_arm_causal_forest",0.0403263280305842
"grad",4,2,1000,100,46,"hte","1","1","1","multi_arm_causal_forest",0.020813119105335
"fpt1",4,2,1000,100,46,"hte","1","1","1","multi_arm_causal_forest",0.0220981779723217
"fpt2",4,2,1000,100,46,"hte","1","1","1","multi_arm_causal_forest",0.0224810124465688
"grad",4,2,1000,100,47,"hte","1","1","1","multi_arm_causal_forest",0.024741260727141
"fpt1",4,2,1000,100,47,"hte","1","1","1","multi_arm_causal_forest",0.0242279531123136
"fpt2",4,2,1000,100,47,"hte","1","1","1","multi_arm_causal_forest",0.0256082699502324
"grad",4,2,1000,100,48,"hte","1","1","1","multi_arm_causal_forest",0.0328470792262029
"fpt1",4,2,1000,100,48,"hte","1","1","1","multi_arm_causal_forest",0.0312694157752784
"fpt2",4,2,1000,100,48,"hte","1","1","1","multi_arm_causal_forest",0.0315711376550896
"grad",4,2,1000,100,49,"hte","1","1","1","multi_arm_causal_forest",0.0387564176360821
"fpt1",4,2,1000,100,49,"hte","1","1","1","multi_arm_causal_forest",0.0370812845308513
"fpt2",4,2,1000,100,49,"hte","1","1","1","multi_arm_causal_forest",0.0368704875640937
"grad",4,2,1000,100,50,"hte","1","1","1","multi_arm_causal_forest",0.0242104106528298
"fpt1",4,2,1000,100,50,"hte","1","1","1","multi_arm_causal_forest",0.0224292183556118
"fpt2",4,2,1000,100,50,"hte","1","1","1","multi_arm_causal_forest",0.0229104317804194
"grad",16,2,1000,100,1,"hte","1","1","1","multi_arm_causal_forest",0.0965055333937921
"fpt1",16,2,1000,100,1,"hte","1","1","1","multi_arm_causal_forest",0.0782159709261174
"fpt2",16,2,1000,100,1,"hte","1","1","1","multi_arm_causal_forest",0.0772690483361353
"grad",16,2,1000,100,2,"hte","1","1","1","multi_arm_causal_forest",0.0497243186181748
"fpt1",16,2,1000,100,2,"hte","1","1","1","multi_arm_causal_forest",0.0436086641419636
"fpt2",16,2,1000,100,2,"hte","1","1","1","multi_arm_causal_forest",0.0430849789413983
"grad",16,2,1000,100,3,"hte","1","1","1","multi_arm_causal_forest",0.054663576981701
"fpt1",16,2,1000,100,3,"hte","1","1","1","multi_arm_causal_forest",0.0462896528392802
"fpt2",16,2,1000,100,3,"hte","1","1","1","multi_arm_causal_forest",0.0455115596237059
"grad",16,2,1000,100,4,"hte","1","1","1","multi_arm_causal_forest",0.120012579071434
"fpt1",16,2,1000,100,4,"hte","1","1","1","multi_arm_causal_forest",0.114592261000492
"fpt2",16,2,1000,100,4,"hte","1","1","1","multi_arm_causal_forest",0.114312524412116
"grad",16,2,1000,100,5,"hte","1","1","1","multi_arm_causal_forest",0.0747627970353752
"fpt1",16,2,1000,100,5,"hte","1","1","1","multi_arm_causal_forest",0.0736167970275875
"fpt2",16,2,1000,100,5,"hte","1","1","1","multi_arm_causal_forest",0.073397760321429
"grad",16,2,1000,100,6,"hte","1","1","1","multi_arm_causal_forest",0.0460933622531678
"fpt1",16,2,1000,100,6,"hte","1","1","1","multi_arm_causal_forest",0.0423834701205309
"fpt2",16,2,1000,100,6,"hte","1","1","1","multi_arm_causal_forest",0.0428914405119205
"grad",16,2,1000,100,7,"hte","1","1","1","multi_arm_causal_forest",0.0569957221502121
"fpt1",16,2,1000,100,7,"hte","1","1","1","multi_arm_causal_forest",0.0545652625856934
"fpt2",16,2,1000,100,7,"hte","1","1","1","multi_arm_causal_forest",0.054282752588129
"grad",16,2,1000,100,8,"hte","1","1","1","multi_arm_causal_forest",0.0697967042621655
"fpt1",16,2,1000,100,8,"hte","1","1","1","multi_arm_causal_forest",0.0651493623827268
"fpt2",16,2,1000,100,8,"hte","1","1","1","multi_arm_causal_forest",0.0640615510298536
"grad",16,2,1000,100,9,"hte","1","1","1","multi_arm_causal_forest",0.0503610204202464
"fpt1",16,2,1000,100,9,"hte","1","1","1","multi_arm_causal_forest",0.0487266610106069
"fpt2",16,2,1000,100,9,"hte","1","1","1","multi_arm_causal_forest",0.048478248660391
"grad",16,2,1000,100,10,"hte","1","1","1","multi_arm_causal_forest",0.0485883052308921
"fpt1",16,2,1000,100,10,"hte","1","1","1","multi_arm_causal_forest",0.0434299458182398
"fpt2",16,2,1000,100,10,"hte","1","1","1","multi_arm_causal_forest",0.0436751744448324
"grad",16,2,1000,100,11,"hte","1","1","1","multi_arm_causal_forest",0.0969955539142469
"fpt1",16,2,1000,100,11,"hte","1","1","1","multi_arm_causal_forest",0.0901712485228614
"fpt2",16,2,1000,100,11,"hte","1","1","1","multi_arm_causal_forest",0.0912285869953666
"grad",16,2,1000,100,12,"hte","1","1","1","multi_arm_causal_forest",0.0973841576801854
"fpt1",16,2,1000,100,12,"hte","1","1","1","multi_arm_causal_forest",0.0938385270353233
"fpt2",16,2,1000,100,12,"hte","1","1","1","multi_arm_causal_forest",0.0943156182989082
"grad",16,2,1000,100,13,"hte","1","1","1","multi_arm_causal_forest",0.0449921237041879
"fpt1",16,2,1000,100,13,"hte","1","1","1","multi_arm_causal_forest",0.040519046696105
"fpt2",16,2,1000,100,13,"hte","1","1","1","multi_arm_causal_forest",0.0414496312097799
"grad",16,2,1000,100,14,"hte","1","1","1","multi_arm_causal_forest",0.0582860786725005
"fpt1",16,2,1000,100,14,"hte","1","1","1","multi_arm_causal_forest",0.0560620011933639
"fpt2",16,2,1000,100,14,"hte","1","1","1","multi_arm_causal_forest",0.0561904555837518
"grad",16,2,1000,100,15,"hte","1","1","1","multi_arm_causal_forest",0.0771795734795084
"fpt1",16,2,1000,100,15,"hte","1","1","1","multi_arm_causal_forest",0.0712629805392104
"fpt2",16,2,1000,100,15,"hte","1","1","1","multi_arm_causal_forest",0.0704445439996785
"grad",16,2,1000,100,16,"hte","1","1","1","multi_arm_causal_forest",0.115080420297022
"fpt1",16,2,1000,100,16,"hte","1","1","1","multi_arm_causal_forest",0.114299942122097
"fpt2",16,2,1000,100,16,"hte","1","1","1","multi_arm_causal_forest",0.118116918667747
"grad",16,2,1000,100,17,"hte","1","1","1","multi_arm_causal_forest",0.0738005782046806
"fpt1",16,2,1000,100,17,"hte","1","1","1","multi_arm_causal_forest",0.0648302902614528
"fpt2",16,2,1000,100,17,"hte","1","1","1","multi_arm_causal_forest",0.0646307740597573
"grad",16,2,1000,100,18,"hte","1","1","1","multi_arm_causal_forest",0.080223340395817
"fpt1",16,2,1000,100,18,"hte","1","1","1","multi_arm_causal_forest",0.0735383021908906
"fpt2",16,2,1000,100,18,"hte","1","1","1","multi_arm_causal_forest",0.0737798283253716
"grad",16,2,1000,100,19,"hte","1","1","1","multi_arm_causal_forest",0.101983248822551
"fpt1",16,2,1000,100,19,"hte","1","1","1","multi_arm_causal_forest",0.0890138008808315
"fpt2",16,2,1000,100,19,"hte","1","1","1","multi_arm_causal_forest",0.0892245111603882
"grad",16,2,1000,100,20,"hte","1","1","1","multi_arm_causal_forest",0.0637986553264938
"fpt1",16,2,1000,100,20,"hte","1","1","1","multi_arm_causal_forest",0.0529805073398814
"fpt2",16,2,1000,100,20,"hte","1","1","1","multi_arm_causal_forest",0.053756596084915
"grad",16,2,1000,100,21,"hte","1","1","1","multi_arm_causal_forest",0.0691619801110495
"fpt1",16,2,1000,100,21,"hte","1","1","1","multi_arm_causal_forest",0.0775390184230384
"fpt2",16,2,1000,100,21,"hte","1","1","1","multi_arm_causal_forest",0.0775376637260074
"grad",16,2,1000,100,22,"hte","1","1","1","multi_arm_causal_forest",0.0769659920179129
"fpt1",16,2,1000,100,22,"hte","1","1","1","multi_arm_causal_forest",0.080412936545936
"fpt2",16,2,1000,100,22,"hte","1","1","1","multi_arm_causal_forest",0.0812354259743032
"grad",16,2,1000,100,23,"hte","1","1","1","multi_arm_causal_forest",0.0685248135637674
"fpt1",16,2,1000,100,23,"hte","1","1","1","multi_arm_causal_forest",0.0761339187472045
"fpt2",16,2,1000,100,23,"hte","1","1","1","multi_arm_causal_forest",0.0772667923856527
"grad",16,2,1000,100,24,"hte","1","1","1","multi_arm_causal_forest",0.0864925437167201
"fpt1",16,2,1000,100,24,"hte","1","1","1","multi_arm_causal_forest",0.0884497754278444
"fpt2",16,2,1000,100,24,"hte","1","1","1","multi_arm_causal_forest",0.0881953181049519
"grad",16,2,1000,100,25,"hte","1","1","1","multi_arm_causal_forest",0.0405171707686058
"fpt1",16,2,1000,100,25,"hte","1","1","1","multi_arm_causal_forest",0.0396531626465423
"fpt2",16,2,1000,100,25,"hte","1","1","1","multi_arm_causal_forest",0.0396171329293892
"grad",16,2,1000,100,26,"hte","1","1","1","multi_arm_causal_forest",0.0755568335796381
"fpt1",16,2,1000,100,26,"hte","1","1","1","multi_arm_causal_forest",0.0749083736667889
"fpt2",16,2,1000,100,26,"hte","1","1","1","multi_arm_causal_forest",0.075655972310257
"grad",16,2,1000,100,27,"hte","1","1","1","multi_arm_causal_forest",0.088001755665316
"fpt1",16,2,1000,100,27,"hte","1","1","1","multi_arm_causal_forest",0.0835939908247357
"fpt2",16,2,1000,100,27,"hte","1","1","1","multi_arm_causal_forest",0.083635063676796
"grad",16,2,1000,100,28,"hte","1","1","1","multi_arm_causal_forest",0.0499491939805994
"fpt1",16,2,1000,100,28,"hte","1","1","1","multi_arm_causal_forest",0.0448287181839155
"fpt2",16,2,1000,100,28,"hte","1","1","1","multi_arm_causal_forest",0.0452923392152605
"grad",16,2,1000,100,29,"hte","1","1","1","multi_arm_causal_forest",0.0801191370712785
"fpt1",16,2,1000,100,29,"hte","1","1","1","multi_arm_causal_forest",0.0682024025721576
"fpt2",16,2,1000,100,29,"hte","1","1","1","multi_arm_causal_forest",0.0690600771475082
"grad",16,2,1000,100,30,"hte","1","1","1","multi_arm_causal_forest",0.0886034745392132
"fpt1",16,2,1000,100,30,"hte","1","1","1","multi_arm_causal_forest",0.0887125372665182
"fpt2",16,2,1000,100,30,"hte","1","1","1","multi_arm_causal_forest",0.0890293512146538
"grad",16,2,1000,100,31,"hte","1","1","1","multi_arm_causal_forest",0.0915673334718105
"fpt1",16,2,1000,100,31,"hte","1","1","1","multi_arm_causal_forest",0.0842981580306182
"fpt2",16,2,1000,100,31,"hte","1","1","1","multi_arm_causal_forest",0.0845847307644217
"grad",16,2,1000,100,32,"hte","1","1","1","multi_arm_causal_forest",0.0776966286735126
"fpt1",16,2,1000,100,32,"hte","1","1","1","multi_arm_causal_forest",0.0743822103751953
"fpt2",16,2,1000,100,32,"hte","1","1","1","multi_arm_causal_forest",0.0744497552891544
"grad",16,2,1000,100,33,"hte","1","1","1","multi_arm_causal_forest",0.0623180214176972
"fpt1",16,2,1000,100,33,"hte","1","1","1","multi_arm_causal_forest",0.0574197301056092
"fpt2",16,2,1000,100,33,"hte","1","1","1","multi_arm_causal_forest",0.0571631697123775
"grad",16,2,1000,100,34,"hte","1","1","1","multi_arm_causal_forest",0.148180333957648
"fpt1",16,2,1000,100,34,"hte","1","1","1","multi_arm_causal_forest",0.133391130785304
"fpt2",16,2,1000,100,34,"hte","1","1","1","multi_arm_causal_forest",0.133118788888032
"grad",16,2,1000,100,35,"hte","1","1","1","multi_arm_causal_forest",0.0580319575173555
"fpt1",16,2,1000,100,35,"hte","1","1","1","multi_arm_causal_forest",0.0532987022141437
"fpt2",16,2,1000,100,35,"hte","1","1","1","multi_arm_causal_forest",0.054510976000498
"grad",16,2,1000,100,36,"hte","1","1","1","multi_arm_causal_forest",0.0891657068742183
"fpt1",16,2,1000,100,36,"hte","1","1","1","multi_arm_causal_forest",0.0853607314620941
"fpt2",16,2,1000,100,36,"hte","1","1","1","multi_arm_causal_forest",0.0846456562719877
"grad",16,2,1000,100,37,"hte","1","1","1","multi_arm_causal_forest",0.0521314289416821
"fpt1",16,2,1000,100,37,"hte","1","1","1","multi_arm_causal_forest",0.0528690513516427
"fpt2",16,2,1000,100,37,"hte","1","1","1","multi_arm_causal_forest",0.054125319362426
"grad",16,2,1000,100,38,"hte","1","1","1","multi_arm_causal_forest",0.10691637373125
"fpt1",16,2,1000,100,38,"hte","1","1","1","multi_arm_causal_forest",0.0987063507716431
"fpt2",16,2,1000,100,38,"hte","1","1","1","multi_arm_causal_forest",0.0986508304246415
"grad",16,2,1000,100,39,"hte","1","1","1","multi_arm_causal_forest",0.0309118921217283
"fpt1",16,2,1000,100,39,"hte","1","1","1","multi_arm_causal_forest",0.0297250583517096
"fpt2",16,2,1000,100,39,"hte","1","1","1","multi_arm_causal_forest",0.0298673645473596
"grad",16,2,1000,100,40,"hte","1","1","1","multi_arm_causal_forest",0.131357397320089
"fpt1",16,2,1000,100,40,"hte","1","1","1","multi_arm_causal_forest",0.115682066946189
"fpt2",16,2,1000,100,40,"hte","1","1","1","multi_arm_causal_forest",0.119630287863395
"grad",16,2,1000,100,41,"hte","1","1","1","multi_arm_causal_forest",0.0736553548582142
"fpt1",16,2,1000,100,41,"hte","1","1","1","multi_arm_causal_forest",0.0668640083381973
"fpt2",16,2,1000,100,41,"hte","1","1","1","multi_arm_causal_forest",0.0657083770154868
"grad",16,2,1000,100,42,"hte","1","1","1","multi_arm_causal_forest",0.0926848693262665
"fpt1",16,2,1000,100,42,"hte","1","1","1","multi_arm_causal_forest",0.0849661585690183
"fpt2",16,2,1000,100,42,"hte","1","1","1","multi_arm_causal_forest",0.0853054074092318
"grad",16,2,1000,100,43,"hte","1","1","1","multi_arm_causal_forest",0.0416268653514884
"fpt1",16,2,1000,100,43,"hte","1","1","1","multi_arm_causal_forest",0.0349084485744261
"fpt2",16,2,1000,100,43,"hte","1","1","1","multi_arm_causal_forest",0.0362253041865663
"grad",16,2,1000,100,44,"hte","1","1","1","multi_arm_causal_forest",0.068227579098832
"fpt1",16,2,1000,100,44,"hte","1","1","1","multi_arm_causal_forest",0.0641003951920157
"fpt2",16,2,1000,100,44,"hte","1","1","1","multi_arm_causal_forest",0.064140490332163
"grad",16,2,1000,100,45,"hte","1","1","1","multi_arm_causal_forest",0.0911301043768788
"fpt1",16,2,1000,100,45,"hte","1","1","1","multi_arm_causal_forest",0.0853045186258175
"fpt2",16,2,1000,100,45,"hte","1","1","1","multi_arm_causal_forest",0.0846219505997348
"grad",16,2,1000,100,46,"hte","1","1","1","multi_arm_causal_forest",0.0571605544208
"fpt1",16,2,1000,100,46,"hte","1","1","1","multi_arm_causal_forest",0.0481465062141426
"fpt2",16,2,1000,100,46,"hte","1","1","1","multi_arm_causal_forest",0.0482959630893081
"grad",16,2,1000,100,47,"hte","1","1","1","multi_arm_causal_forest",0.119131933079279
"fpt1",16,2,1000,100,47,"hte","1","1","1","multi_arm_causal_forest",0.114977659979022
"fpt2",16,2,1000,100,47,"hte","1","1","1","multi_arm_causal_forest",0.114991859644266
"grad",16,2,1000,100,48,"hte","1","1","1","multi_arm_causal_forest",0.0389457740539916
"fpt1",16,2,1000,100,48,"hte","1","1","1","multi_arm_causal_forest",0.0364287990820215
"fpt2",16,2,1000,100,48,"hte","1","1","1","multi_arm_causal_forest",0.036503651513573
"grad",16,2,1000,100,49,"hte","1","1","1","multi_arm_causal_forest",0.095319235173879
