"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"fpt1",4,2,1000,100,11,"vcm","4",4,NA,"lm_forest",0.028881458128305
"fpt2",4,2,1000,100,11,"vcm","4",4,NA,"lm_forest",0.0275443382694515
"grad",4,2,1000,100,12,"vcm","4",4,NA,"lm_forest",0.0220381487501387
"fpt1",4,2,1000,100,12,"vcm","4",4,NA,"lm_forest",0.0222546445265644
"fpt2",4,2,1000,100,12,"vcm","4",4,NA,"lm_forest",0.0218907793915452
"grad",4,2,1000,100,13,"vcm","4",4,NA,"lm_forest",0.0306430282605845
"fpt1",4,2,1000,100,13,"vcm","4",4,NA,"lm_forest",0.0309622121552284
"fpt2",4,2,1000,100,13,"vcm","4",4,NA,"lm_forest",0.0308951118739573
"grad",4,2,1000,100,14,"vcm","4",4,NA,"lm_forest",0.0293073898853671
"fpt1",4,2,1000,100,14,"vcm","4",4,NA,"lm_forest",0.029252642772305
"fpt2",4,2,1000,100,14,"vcm","4",4,NA,"lm_forest",0.0274188765573458
"grad",4,2,1000,100,15,"vcm","4",4,NA,"lm_forest",0.0313509899674713
"fpt1",4,2,1000,100,15,"vcm","4",4,NA,"lm_forest",0.0323579513152526
"fpt2",4,2,1000,100,15,"vcm","4",4,NA,"lm_forest",0.0321635265798757
"grad",4,2,1000,100,16,"vcm","4",4,NA,"lm_forest",0.0290864891862988
"fpt1",4,2,1000,100,16,"vcm","4",4,NA,"lm_forest",0.0310603386779782
"fpt2",4,2,1000,100,16,"vcm","4",4,NA,"lm_forest",0.0295216235893787
"grad",4,2,1000,100,17,"vcm","4",4,NA,"lm_forest",0.0410485260132517
"fpt1",4,2,1000,100,17,"vcm","4",4,NA,"lm_forest",0.0400822640656735
"fpt2",4,2,1000,100,17,"vcm","4",4,NA,"lm_forest",0.0410349381467194
"grad",4,2,1000,100,18,"vcm","4",4,NA,"lm_forest",0.0279300932245524
"fpt1",4,2,1000,100,18,"vcm","4",4,NA,"lm_forest",0.0294379117404802
"fpt2",4,2,1000,100,18,"vcm","4",4,NA,"lm_forest",0.0279995899331147
"grad",4,2,1000,100,19,"vcm","4",4,NA,"lm_forest",0.0307238017859249
"fpt1",4,2,1000,100,19,"vcm","4",4,NA,"lm_forest",0.0313889153920227
"fpt2",4,2,1000,100,19,"vcm","4",4,NA,"lm_forest",0.0320127404693659
"grad",4,2,1000,100,20,"vcm","4",4,NA,"lm_forest",0.0289061624185314
"fpt1",4,2,1000,100,20,"vcm","4",4,NA,"lm_forest",0.0286280260375826
"fpt2",4,2,1000,100,20,"vcm","4",4,NA,"lm_forest",0.028553569395326
"grad",4,2,1000,100,21,"vcm","4",4,NA,"lm_forest",0.0289421685045051
"fpt1",4,2,1000,100,21,"vcm","4",4,NA,"lm_forest",0.0283686851039601
"fpt2",4,2,1000,100,21,"vcm","4",4,NA,"lm_forest",0.0280739978006841
"grad",4,2,1000,100,22,"vcm","4",4,NA,"lm_forest",0.025255630898025
"fpt1",4,2,1000,100,22,"vcm","4",4,NA,"lm_forest",0.0242979338888664
"fpt2",4,2,1000,100,22,"vcm","4",4,NA,"lm_forest",0.024638772175708
"grad",4,2,1000,100,23,"vcm","4",4,NA,"lm_forest",0.0304890398342066
"fpt1",4,2,1000,100,23,"vcm","4",4,NA,"lm_forest",0.0292662582779958
"fpt2",4,2,1000,100,23,"vcm","4",4,NA,"lm_forest",0.0304167528828349
"grad",4,2,1000,100,24,"vcm","4",4,NA,"lm_forest",0.0338065205643526
"fpt1",4,2,1000,100,24,"vcm","4",4,NA,"lm_forest",0.0338918045169279
"fpt2",4,2,1000,100,24,"vcm","4",4,NA,"lm_forest",0.0340676147695911
"grad",4,2,1000,100,25,"vcm","4",4,NA,"lm_forest",0.0291266765497053
"fpt1",4,2,1000,100,25,"vcm","4",4,NA,"lm_forest",0.0303593506940485
"fpt2",4,2,1000,100,25,"vcm","4",4,NA,"lm_forest",0.0284193790496728
"grad",4,2,1000,100,26,"vcm","4",4,NA,"lm_forest",0.0284348311053023
"fpt1",4,2,1000,100,26,"vcm","4",4,NA,"lm_forest",0.0288225977430005
"fpt2",4,2,1000,100,26,"vcm","4",4,NA,"lm_forest",0.0269964203144719
"grad",4,2,1000,100,27,"vcm","4",4,NA,"lm_forest",0.0322722661716584
"fpt1",4,2,1000,100,27,"vcm","4",4,NA,"lm_forest",0.0333628333999749
"fpt2",4,2,1000,100,27,"vcm","4",4,NA,"lm_forest",0.0302207233864921
"grad",4,2,1000,100,28,"vcm","4",4,NA,"lm_forest",0.0333087940932187
"fpt1",4,2,1000,100,28,"vcm","4",4,NA,"lm_forest",0.0316212502732886
"fpt2",4,2,1000,100,28,"vcm","4",4,NA,"lm_forest",0.0322684945926599
"grad",4,2,1000,100,29,"vcm","4",4,NA,"lm_forest",0.0279007909161352
"fpt1",4,2,1000,100,29,"vcm","4",4,NA,"lm_forest",0.0286792370399513
"fpt2",4,2,1000,100,29,"vcm","4",4,NA,"lm_forest",0.0292120776495477
"grad",4,2,1000,100,30,"vcm","4",4,NA,"lm_forest",0.0275445163426959
"fpt1",4,2,1000,100,30,"vcm","4",4,NA,"lm_forest",0.0284350149454061
"fpt2",4,2,1000,100,30,"vcm","4",4,NA,"lm_forest",0.0282243598736838
"grad",4,2,1000,100,31,"vcm","4",4,NA,"lm_forest",0.0331268119737626
"fpt1",4,2,1000,100,31,"vcm","4",4,NA,"lm_forest",0.0355836686591524
"fpt2",4,2,1000,100,31,"vcm","4",4,NA,"lm_forest",0.0339410974877521
"grad",4,2,1000,100,32,"vcm","4",4,NA,"lm_forest",0.033810668427775
"fpt1",4,2,1000,100,32,"vcm","4",4,NA,"lm_forest",0.0324879909724599
"fpt2",4,2,1000,100,32,"vcm","4",4,NA,"lm_forest",0.0326460652016753
"grad",4,2,1000,100,33,"vcm","4",4,NA,"lm_forest",0.0288855075451898
"fpt1",4,2,1000,100,33,"vcm","4",4,NA,"lm_forest",0.0306698301801223
"fpt2",4,2,1000,100,33,"vcm","4",4,NA,"lm_forest",0.0296857791970946
"grad",4,2,1000,100,34,"vcm","4",4,NA,"lm_forest",0.0342671350591459
"fpt1",4,2,1000,100,34,"vcm","4",4,NA,"lm_forest",0.0366965664574035
"fpt2",4,2,1000,100,34,"vcm","4",4,NA,"lm_forest",0.0340579323758272
"grad",4,2,1000,100,35,"vcm","4",4,NA,"lm_forest",0.0229475820958418
"fpt1",4,2,1000,100,35,"vcm","4",4,NA,"lm_forest",0.0229041554523953
"fpt2",4,2,1000,100,35,"vcm","4",4,NA,"lm_forest",0.0226438841190328
"grad",4,2,1000,100,36,"vcm","4",4,NA,"lm_forest",0.0317178769201057
"fpt1",4,2,1000,100,36,"vcm","4",4,NA,"lm_forest",0.03049904784182
"fpt2",4,2,1000,100,36,"vcm","4",4,NA,"lm_forest",0.0297280046549918
"grad",4,2,1000,100,37,"vcm","4",4,NA,"lm_forest",0.0271614089911608
"fpt1",4,2,1000,100,37,"vcm","4",4,NA,"lm_forest",0.0269394099425247
"fpt2",4,2,1000,100,37,"vcm","4",4,NA,"lm_forest",0.0268629623469962
"grad",4,2,1000,100,38,"vcm","4",4,NA,"lm_forest",0.0317905394389948
"fpt1",4,2,1000,100,38,"vcm","4",4,NA,"lm_forest",0.0321239959511216
"fpt2",4,2,1000,100,38,"vcm","4",4,NA,"lm_forest",0.0314748829690811
"grad",4,2,1000,100,39,"vcm","4",4,NA,"lm_forest",0.0288737078882173
"fpt1",4,2,1000,100,39,"vcm","4",4,NA,"lm_forest",0.028599038832984
"fpt2",4,2,1000,100,39,"vcm","4",4,NA,"lm_forest",0.0294709487033526
"grad",4,2,1000,100,40,"vcm","4",4,NA,"lm_forest",0.0327697858584202
"fpt1",4,2,1000,100,40,"vcm","4",4,NA,"lm_forest",0.0315923318425967
"fpt2",4,2,1000,100,40,"vcm","4",4,NA,"lm_forest",0.0316462573683114
"grad",4,2,1000,100,41,"vcm","4",4,NA,"lm_forest",0.0232326011563169
"fpt1",4,2,1000,100,41,"vcm","4",4,NA,"lm_forest",0.0240987727388316
"fpt2",4,2,1000,100,41,"vcm","4",4,NA,"lm_forest",0.0248272047976616
"grad",4,2,1000,100,42,"vcm","4",4,NA,"lm_forest",0.0262792529379274
"fpt1",4,2,1000,100,42,"vcm","4",4,NA,"lm_forest",0.027230379685615
"fpt2",4,2,1000,100,42,"vcm","4",4,NA,"lm_forest",0.0261586464658524
"grad",4,2,1000,100,43,"vcm","4",4,NA,"lm_forest",0.0276523190923415
"fpt1",4,2,1000,100,43,"vcm","4",4,NA,"lm_forest",0.0274500346864591
"fpt2",4,2,1000,100,43,"vcm","4",4,NA,"lm_forest",0.0273039073451987
"grad",4,2,1000,100,44,"vcm","4",4,NA,"lm_forest",0.0363418768096162
"fpt1",4,2,1000,100,44,"vcm","4",4,NA,"lm_forest",0.0357861161776032
"fpt2",4,2,1000,100,44,"vcm","4",4,NA,"lm_forest",0.0372111872024276
"grad",4,2,1000,100,45,"vcm","4",4,NA,"lm_forest",0.0291414781050926
"fpt1",4,2,1000,100,45,"vcm","4",4,NA,"lm_forest",0.0284306561416494
"fpt2",4,2,1000,100,45,"vcm","4",4,NA,"lm_forest",0.0302702350366666
"grad",4,2,1000,100,46,"vcm","4",4,NA,"lm_forest",0.0300141775079303
"fpt1",4,2,1000,100,46,"vcm","4",4,NA,"lm_forest",0.0306821929579021
"fpt2",4,2,1000,100,46,"vcm","4",4,NA,"lm_forest",0.0294542111221155
"grad",4,2,1000,100,47,"vcm","4",4,NA,"lm_forest",0.0285077255273837
"fpt1",4,2,1000,100,47,"vcm","4",4,NA,"lm_forest",0.0275614303941048
"fpt2",4,2,1000,100,47,"vcm","4",4,NA,"lm_forest",0.0265828960250745
"grad",4,2,1000,100,48,"vcm","4",4,NA,"lm_forest",0.0340590346472964
"fpt1",4,2,1000,100,48,"vcm","4",4,NA,"lm_forest",0.035436583425545
"fpt2",4,2,1000,100,48,"vcm","4",4,NA,"lm_forest",0.0334771288536096
"grad",4,2,1000,100,49,"vcm","4",4,NA,"lm_forest",0.0349168942079193
"fpt1",4,2,1000,100,49,"vcm","4",4,NA,"lm_forest",0.0351603482862261
"fpt2",4,2,1000,100,49,"vcm","4",4,NA,"lm_forest",0.0330828586133114
"grad",4,2,1000,100,50,"vcm","4",4,NA,"lm_forest",0.0373515333958643
"fpt1",4,2,1000,100,50,"vcm","4",4,NA,"lm_forest",0.0376546473480048
"fpt2",4,2,1000,100,50,"vcm","4",4,NA,"lm_forest",0.0367826969456822
"grad",16,2,1000,100,1,"vcm","4",4,NA,"lm_forest",0.0183830285421363
"fpt1",16,2,1000,100,1,"vcm","4",4,NA,"lm_forest",0.0189242655577324
"fpt2",16,2,1000,100,1,"vcm","4",4,NA,"lm_forest",0.0185949262821881
"grad",16,2,1000,100,2,"vcm","4",4,NA,"lm_forest",0.0272529440199019
"fpt1",16,2,1000,100,2,"vcm","4",4,NA,"lm_forest",0.0265436829796407
"fpt2",16,2,1000,100,2,"vcm","4",4,NA,"lm_forest",0.0277256101832414
"grad",16,2,1000,100,3,"vcm","4",4,NA,"lm_forest",0.0278570205590967
"fpt1",16,2,1000,100,3,"vcm","4",4,NA,"lm_forest",0.027837488253231
"fpt2",16,2,1000,100,3,"vcm","4",4,NA,"lm_forest",0.0279786910056934
"grad",16,2,1000,100,4,"vcm","4",4,NA,"lm_forest",0.0280579409518682
"fpt1",16,2,1000,100,4,"vcm","4",4,NA,"lm_forest",0.0280384414494533
"fpt2",16,2,1000,100,4,"vcm","4",4,NA,"lm_forest",0.0280293230307117
"grad",16,2,1000,100,5,"vcm","4",4,NA,"lm_forest",0.0277474276009189
"fpt1",16,2,1000,100,5,"vcm","4",4,NA,"lm_forest",0.027794234370161
"fpt2",16,2,1000,100,5,"vcm","4",4,NA,"lm_forest",0.0279932941656645
"grad",16,2,1000,100,6,"vcm","4",4,NA,"lm_forest",0.0254062263134923
"fpt1",16,2,1000,100,6,"vcm","4",4,NA,"lm_forest",0.0254281931096063
"fpt2",16,2,1000,100,6,"vcm","4",4,NA,"lm_forest",0.0246932577258233
"grad",16,2,1000,100,7,"vcm","4",4,NA,"lm_forest",0.0253573099115856
"fpt1",16,2,1000,100,7,"vcm","4",4,NA,"lm_forest",0.0256344813590916
"fpt2",16,2,1000,100,7,"vcm","4",4,NA,"lm_forest",0.0244471691605355
"grad",16,2,1000,100,8,"vcm","4",4,NA,"lm_forest",0.0315437133870033
"fpt1",16,2,1000,100,8,"vcm","4",4,NA,"lm_forest",0.0321859019655231
"fpt2",16,2,1000,100,8,"vcm","4",4,NA,"lm_forest",0.0317442789827481
"grad",16,2,1000,100,9,"vcm","4",4,NA,"lm_forest",0.0288926662789447
"fpt1",16,2,1000,100,9,"vcm","4",4,NA,"lm_forest",0.0291460174578069
"fpt2",16,2,1000,100,9,"vcm","4",4,NA,"lm_forest",0.0283492822746207
"grad",16,2,1000,100,10,"vcm","4",4,NA,"lm_forest",0.0207351736266197
"fpt1",16,2,1000,100,10,"vcm","4",4,NA,"lm_forest",0.0211579565736461
"fpt2",16,2,1000,100,10,"vcm","4",4,NA,"lm_forest",0.0210270699745141
"grad",16,2,1000,100,11,"vcm","4",4,NA,"lm_forest",0.0241181471369127
"fpt1",16,2,1000,100,11,"vcm","4",4,NA,"lm_forest",0.0235819570058653
"fpt2",16,2,1000,100,11,"vcm","4",4,NA,"lm_forest",0.0237585286455345
"grad",16,2,1000,100,12,"vcm","4",4,NA,"lm_forest",0.0244898509440584
"fpt1",16,2,1000,100,12,"vcm","4",4,NA,"lm_forest",0.0240703960116763
"fpt2",16,2,1000,100,12,"vcm","4",4,NA,"lm_forest",0.0237110228111671
"grad",16,2,1000,100,13,"vcm","4",4,NA,"lm_forest",0.0195104658622285
"fpt1",16,2,1000,100,13,"vcm","4",4,NA,"lm_forest",0.0196498472068669
"fpt2",16,2,1000,100,13,"vcm","4",4,NA,"lm_forest",0.0198770322570784
"grad",16,2,1000,100,14,"vcm","4",4,NA,"lm_forest",0.0236455418203771
"fpt1",16,2,1000,100,14,"vcm","4",4,NA,"lm_forest",0.0232489397712843
"fpt2",16,2,1000,100,14,"vcm","4",4,NA,"lm_forest",0.0244601899594324
"grad",16,2,1000,100,15,"vcm","4",4,NA,"lm_forest",0.0324755687727113
"fpt1",16,2,1000,100,15,"vcm","4",4,NA,"lm_forest",0.032688463584517
"fpt2",16,2,1000,100,15,"vcm","4",4,NA,"lm_forest",0.0321741936313393
"grad",16,2,1000,100,16,"vcm","4",4,NA,"lm_forest",0.0239066177039588
"fpt1",16,2,1000,100,16,"vcm","4",4,NA,"lm_forest",0.0240609959894169
"fpt2",16,2,1000,100,16,"vcm","4",4,NA,"lm_forest",0.0238049967119156
"grad",16,2,1000,100,17,"vcm","4",4,NA,"lm_forest",0.0344951804832114
"fpt1",16,2,1000,100,17,"vcm","4",4,NA,"lm_forest",0.0357092524056299
"fpt2",16,2,1000,100,17,"vcm","4",4,NA,"lm_forest",0.0336679169367274
"grad",16,2,1000,100,18,"vcm","4",4,NA,"lm_forest",0.0281686689490702
"fpt1",16,2,1000,100,18,"vcm","4",4,NA,"lm_forest",0.0282564310745016
"fpt2",16,2,1000,100,18,"vcm","4",4,NA,"lm_forest",0.0288124360171064
"grad",16,2,1000,100,19,"vcm","4",4,NA,"lm_forest",0.0254573188595472
"fpt1",16,2,1000,100,19,"vcm","4",4,NA,"lm_forest",0.0252794890117412
"fpt2",16,2,1000,100,19,"vcm","4",4,NA,"lm_forest",0.0252102592835357
"grad",16,2,1000,100,20,"vcm","4",4,NA,"lm_forest",0.0229066904116775
"fpt1",16,2,1000,100,20,"vcm","4",4,NA,"lm_forest",0.0225947779659458
"fpt2",16,2,1000,100,20,"vcm","4",4,NA,"lm_forest",0.0229329124548665
"grad",16,2,1000,100,21,"vcm","4",4,NA,"lm_forest",0.0233537638844106
"fpt1",16,2,1000,100,21,"vcm","4",4,NA,"lm_forest",0.0227879218658717
"fpt2",16,2,1000,100,21,"vcm","4",4,NA,"lm_forest",0.0231431137288448
"grad",16,2,1000,100,22,"vcm","4",4,NA,"lm_forest",0.0248555139693966
"fpt1",16,2,1000,100,22,"vcm","4",4,NA,"lm_forest",0.0254249567737468
"fpt2",16,2,1000,100,22,"vcm","4",4,NA,"lm_forest",0.0251032125746968
"grad",16,2,1000,100,23,"vcm","4",4,NA,"lm_forest",0.0266939955029103
"fpt1",16,2,1000,100,23,"vcm","4",4,NA,"lm_forest",0.025788023644686
"fpt2",16,2,1000,100,23,"vcm","4",4,NA,"lm_forest",0.0262441449890449
"grad",16,2,1000,100,24,"vcm","4",4,NA,"lm_forest",0.0334815890033543
"fpt1",16,2,1000,100,24,"vcm","4",4,NA,"lm_forest",0.032992037906731
"fpt2",16,2,1000,100,24,"vcm","4",4,NA,"lm_forest",0.0312978889271108
"grad",16,2,1000,100,25,"vcm","4",4,NA,"lm_forest",0.0291471723998672
"fpt1",16,2,1000,100,25,"vcm","4",4,NA,"lm_forest",0.0292797609476266
"fpt2",16,2,1000,100,25,"vcm","4",4,NA,"lm_forest",0.0294628760008725
"grad",16,2,1000,100,26,"vcm","4",4,NA,"lm_forest",0.0202970000346363
"fpt1",16,2,1000,100,26,"vcm","4",4,NA,"lm_forest",0.0197592323898576
"fpt2",16,2,1000,100,26,"vcm","4",4,NA,"lm_forest",0.0201304375217572
"grad",16,2,1000,100,27,"vcm","4",4,NA,"lm_forest",0.0218233338674491
"fpt1",16,2,1000,100,27,"vcm","4",4,NA,"lm_forest",0.0223759616689625
"fpt2",16,2,1000,100,27,"vcm","4",4,NA,"lm_forest",0.0222754017262517
"grad",16,2,1000,100,28,"vcm","4",4,NA,"lm_forest",0.0289878985232361
"fpt1",16,2,1000,100,28,"vcm","4",4,NA,"lm_forest",0.0286288965227662
"fpt2",16,2,1000,100,28,"vcm","4",4,NA,"lm_forest",0.0282930477322611
"grad",16,2,1000,100,29,"vcm","4",4,NA,"lm_forest",0.0319975971401361
"fpt1",16,2,1000,100,29,"vcm","4",4,NA,"lm_forest",0.0327555328747522
"fpt2",16,2,1000,100,29,"vcm","4",4,NA,"lm_forest",0.0323924935196037
"grad",16,2,1000,100,30,"vcm","4",4,NA,"lm_forest",0.0264605631896518
"fpt1",16,2,1000,100,30,"vcm","4",4,NA,"lm_forest",0.0257377318679217
"fpt2",16,2,1000,100,30,"vcm","4",4,NA,"lm_forest",0.0239234926366196
"grad",16,2,1000,100,31,"vcm","4",4,NA,"lm_forest",0.02429573623618
"fpt1",16,2,1000,100,31,"vcm","4",4,NA,"lm_forest",0.0235393248847878
"fpt2",16,2,1000,100,31,"vcm","4",4,NA,"lm_forest",0.0236432098646494
"grad",16,2,1000,100,32,"vcm","4",4,NA,"lm_forest",0.0242152131264868
"fpt1",16,2,1000,100,32,"vcm","4",4,NA,"lm_forest",0.0236728046424092
"fpt2",16,2,1000,100,32,"vcm","4",4,NA,"lm_forest",0.0231604576496935
"grad",16,2,1000,100,33,"vcm","4",4,NA,"lm_forest",0.0250128553605939
"fpt1",16,2,1000,100,33,"vcm","4",4,NA,"lm_forest",0.0244998741308678
"fpt2",16,2,1000,100,33,"vcm","4",4,NA,"lm_forest",0.0248779369308048
"grad",16,2,1000,100,34,"vcm","4",4,NA,"lm_forest",0.0251092805252529
"fpt1",16,2,1000,100,34,"vcm","4",4,NA,"lm_forest",0.0251145815459251
"fpt2",16,2,1000,100,34,"vcm","4",4,NA,"lm_forest",0.0239102932727149
"grad",16,2,1000,100,35,"vcm","4",4,NA,"lm_forest",0.0229109923758133
"fpt1",16,2,1000,100,35,"vcm","4",4,NA,"lm_forest",0.0232541112651549
"fpt2",16,2,1000,100,35,"vcm","4",4,NA,"lm_forest",0.023024718919418
"grad",16,2,1000,100,36,"vcm","4",4,NA,"lm_forest",0.0274641760994284
"fpt1",16,2,1000,100,36,"vcm","4",4,NA,"lm_forest",0.0274838711090225
"fpt2",16,2,1000,100,36,"vcm","4",4,NA,"lm_forest",0.0264880754019456
"grad",16,2,1000,100,37,"vcm","4",4,NA,"lm_forest",0.0234745567435295
"fpt1",16,2,1000,100,37,"vcm","4",4,NA,"lm_forest",0.0235165125694993
"fpt2",16,2,1000,100,37,"vcm","4",4,NA,"lm_forest",0.0229632529136927
"grad",16,2,1000,100,38,"vcm","4",4,NA,"lm_forest",0.0271634326841254
"fpt1",16,2,1000,100,38,"vcm","4",4,NA,"lm_forest",0.0272585535961102
"fpt2",16,2,1000,100,38,"vcm","4",4,NA,"lm_forest",0.0267324155482875
"grad",16,2,1000,100,39,"vcm","4",4,NA,"lm_forest",0.0242474604276639
"fpt1",16,2,1000,100,39,"vcm","4",4,NA,"lm_forest",0.0233321941754544
"fpt2",16,2,1000,100,39,"vcm","4",4,NA,"lm_forest",0.0244768389240634
"grad",16,2,1000,100,40,"vcm","4",4,NA,"lm_forest",0.0247886847831073
"fpt1",16,2,1000,100,40,"vcm","4",4,NA,"lm_forest",0.0253216300600168
"fpt2",16,2,1000,100,40,"vcm","4",4,NA,"lm_forest",0.0243417988107757
"grad",16,2,1000,100,41,"vcm","4",4,NA,"lm_forest",0.0255627272639229
"fpt1",16,2,1000,100,41,"vcm","4",4,NA,"lm_forest",0.0253046719815589
"fpt2",16,2,1000,100,41,"vcm","4",4,NA,"lm_forest",0.0251475369506558
"grad",16,2,1000,100,42,"vcm","4",4,NA,"lm_forest",0.0271320672757996
"fpt1",16,2,1000,100,42,"vcm","4",4,NA,"lm_forest",0.0263752984255882
"fpt2",16,2,1000,100,42,"vcm","4",4,NA,"lm_forest",0.0271167480225683
"grad",16,2,1000,100,43,"vcm","4",4,NA,"lm_forest",0.0317795167014662
"fpt1",16,2,1000,100,43,"vcm","4",4,NA,"lm_forest",0.0324605989884741
"fpt2",16,2,1000,100,43,"vcm","4",4,NA,"lm_forest",0.0317347060457279
"grad",16,2,1000,100,44,"vcm","4",4,NA,"lm_forest",0.0220727769624387
"fpt1",16,2,1000,100,44,"vcm","4",4,NA,"lm_forest",0.0214642856865873
"fpt2",16,2,1000,100,44,"vcm","4",4,NA,"lm_forest",0.0204929328810022
"grad",16,2,1000,100,45,"vcm","4",4,NA,"lm_forest",0.0266150794999737
"fpt1",16,2,1000,100,45,"vcm","4",4,NA,"lm_forest",0.0250248136204263
"fpt2",16,2,1000,100,45,"vcm","4",4,NA,"lm_forest",0.0258955579742595
"grad",16,2,1000,100,46,"vcm","4",4,NA,"lm_forest",0.0269828566065476
"fpt1",16,2,1000,100,46,"vcm","4",4,NA,"lm_forest",0.0271087246334836
"fpt2",16,2,1000,100,46,"vcm","4",4,NA,"lm_forest",0.026595710026951
"grad",16,2,1000,100,47,"vcm","4",4,NA,"lm_forest",0.0253645409620172
"fpt1",16,2,1000,100,47,"vcm","4",4,NA,"lm_forest",0.0241663466388084
"fpt2",16,2,1000,100,47,"vcm","4",4,NA,"lm_forest",0.0258127520470283
"grad",16,2,1000,100,48,"vcm","4",4,NA,"lm_forest",0.0240868497073711
"fpt1",16,2,1000,100,48,"vcm","4",4,NA,"lm_forest",0.0236746161005098
"fpt2",16,2,1000,100,48,"vcm","4",4,NA,"lm_forest",0.0234161554567755
"grad",16,2,1000,100,49,"vcm","4",4,NA,"lm_forest",0.0242671746834864
"fpt1",16,2,1000,100,49,"vcm","4",4,NA,"lm_forest",0.024170141936126
"fpt2",16,2,1000,100,49,"vcm","4",4,NA,"lm_forest",0.0241574559589535
"grad",16,2,1000,100,50,"vcm","4",4,NA,"lm_forest",0.0259781280397403
"fpt1",16,2,1000,100,50,"vcm","4",4,NA,"lm_forest",0.0267623679085459
"fpt2",16,2,1000,100,50,"vcm","4",4,NA,"lm_forest",0.0265486458436484
"grad",4,2,2000,100,1,"vcm","4",4,NA,"lm_forest",0.0235489623727326
"fpt1",4,2,2000,100,1,"vcm","4",4,NA,"lm_forest",0.0228370099418502
"fpt2",4,2,2000,100,1,"vcm","4",4,NA,"lm_forest",0.0231831678564718
"grad",4,2,2000,100,2,"vcm","4",4,NA,"lm_forest",0.02795007602658
"fpt1",4,2,2000,100,2,"vcm","4",4,NA,"lm_forest",0.027019086047221
"fpt2",4,2,2000,100,2,"vcm","4",4,NA,"lm_forest",0.0265196474371632
"grad",4,2,2000,100,3,"vcm","4",4,NA,"lm_forest",0.0267386380564916
"fpt1",4,2,2000,100,3,"vcm","4",4,NA,"lm_forest",0.027958731914038
"fpt2",4,2,2000,100,3,"vcm","4",4,NA,"lm_forest",0.0272237830364502
"grad",4,2,2000,100,4,"vcm","4",4,NA,"lm_forest",0.0294251862200659
"fpt1",4,2,2000,100,4,"vcm","4",4,NA,"lm_forest",0.0292110946359403
"fpt2",4,2,2000,100,4,"vcm","4",4,NA,"lm_forest",0.0278283193316488
"grad",4,2,2000,100,5,"vcm","4",4,NA,"lm_forest",0.0270640633574112
"fpt1",4,2,2000,100,5,"vcm","4",4,NA,"lm_forest",0.0267420090459652
