"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","tree","nsplits"
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",68,154
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",69,151
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",70,148
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",71,150
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",72,150
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",73,152
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",74,145
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",75,148
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",76,150
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",77,153
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",78,148
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",79,151
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",80,151
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",81,152
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",82,150
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",83,157
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",84,151
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",85,152
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",86,150
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",87,154
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",88,147
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",89,146
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",90,147
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",91,144
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",92,147
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",93,155
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",94,155
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",95,153
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",96,155
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",97,155
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",98,151
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",99,161
"grad",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",100,145
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",1,150
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",2,150
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",3,152
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",4,156
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",5,152
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",6,147
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",7,152
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",8,158
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",9,150
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",10,153
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",11,157
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",12,151
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",13,155
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",14,154
"FPT",4,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",15,151
