"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","tree","nsplits"
"grad",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",100,79
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",1,65
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",2,71
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",3,65
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",4,60
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",5,77
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",6,70
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",7,79
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",8,64
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",9,70
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",10,89
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",11,64
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",12,79
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",13,60
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",14,66
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",15,69
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",16,64
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",17,68
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",18,67
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",19,69
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",20,71
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",21,72
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",22,73
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",23,66
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",24,76
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",25,71
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",26,77
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",27,75
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",28,76
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",29,67
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",30,64
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",31,75
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",32,69
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",33,57
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",34,70
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",35,75
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",36,64
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",37,80
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",38,69
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",39,63
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",40,95
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",41,76
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",42,70
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",43,57
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",44,75
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",45,65
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",46,67
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",47,65
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",48,75
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",49,59
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",50,77
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",51,73
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",52,68
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",53,64
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",54,68
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",55,52
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",56,60
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",57,62
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",58,77
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",59,87
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",60,64
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",61,57
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",62,59
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",63,75
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",64,76
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",65,66
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",66,68
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",67,77
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",68,73
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",69,56
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",70,71
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",71,73
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",72,84
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",73,83
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",74,71
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",75,74
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",76,74
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",77,69
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",78,70
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",79,65
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",80,80
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",81,66
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",82,62
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",83,61
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",84,63
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",85,57
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",86,79
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",87,65
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",88,63
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",89,70
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",90,64
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",91,66
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",92,70
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",93,78
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",94,70
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",95,63
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",96,68
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",97,74
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",98,80
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",99,78
"FPT",4,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest",100,60
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",1,115
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",2,84
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",3,104
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",4,109
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",5,91
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",6,92
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",7,94
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",8,101
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",9,81
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",10,97
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",11,111
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",12,85
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",13,133
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",14,117
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",15,108
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",16,133
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",17,89
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",18,79
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",19,100
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",20,105
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",21,110
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",22,94
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",23,75
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",24,87
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",25,98
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",26,93
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",27,75
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",28,91
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",29,97
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",30,71
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",31,117
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",32,92
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",33,103
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",34,117
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",35,114
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",36,102
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",37,117
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",38,111
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",39,102
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",40,89
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",41,113
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",42,120
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",43,119
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",44,84
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",45,102
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",46,123
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",47,98
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",48,84
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",49,95
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",50,88
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",51,101
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",52,82
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",53,89
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",54,121
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",55,104
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",56,85
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",57,103
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",58,98
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",59,92
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",60,111
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",61,83
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",62,118
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",63,95
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",64,63
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",65,88
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",66,108
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",67,105
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",68,98
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",69,99
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",70,88
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",71,96
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",72,72
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",73,98
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",74,108
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",75,113
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",76,82
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",77,91
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",78,91
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",79,101
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",80,119
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",81,81
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",82,102
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",83,103
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",84,71
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",85,111
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",86,129
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",87,102
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",88,99
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",89,102
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",90,101
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",91,99
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",92,100
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",93,92
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",94,103
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",95,76
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",96,131
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",97,90
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",98,86
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",99,115
"grad",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",100,86
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",1,62
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",2,112
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",3,84
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",4,78
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",5,80
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",6,74
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",7,80
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",8,76
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",9,61
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",10,68
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",11,92
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",12,67
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",13,104
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",14,104
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",15,54
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",16,67
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",17,76
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",18,75
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",19,63
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",20,81
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",21,81
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",22,73
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",23,94
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",24,68
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",25,78
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",26,70
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",27,67
"FPT",4,5,20000,100,2,"hte","5",4,3,"multi_arm_causal_forest",28,74
