"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",4,5,20000,100,11,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00750897427647342
"grad",4,5,20000,100,11,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0100677630478832
"grad",4,5,20000,100,11,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00724450713390228
"FPT",4,5,20000,100,11,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00824332480815722
"FPT",4,5,20000,100,11,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00981689218313417
"FPT",4,5,20000,100,11,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00757132407415215
"grad",4,5,20000,100,12,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0097740774662877
"grad",4,5,20000,100,12,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00864871318340968
"grad",4,5,20000,100,12,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0105461550179432
"FPT",4,5,20000,100,12,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0095745219779021
"FPT",4,5,20000,100,12,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00842128883349553
"FPT",4,5,20000,100,12,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0105179826638956
"grad",4,5,20000,100,13,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0130823240639873
"grad",4,5,20000,100,13,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0084407695247604
"grad",4,5,20000,100,13,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0103229576342518
"FPT",4,5,20000,100,13,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0127785368236637
"FPT",4,5,20000,100,13,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0083358941240717
"FPT",4,5,20000,100,13,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0100430451784271
"grad",4,5,20000,100,14,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00942075564720928
"grad",4,5,20000,100,14,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00974704077701514
"grad",4,5,20000,100,14,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00879645430583922
"FPT",4,5,20000,100,14,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0107368440141155
"FPT",4,5,20000,100,14,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0109385522630261
"FPT",4,5,20000,100,14,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0093345949273108
"grad",4,5,20000,100,15,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00916278546907086
"grad",4,5,20000,100,15,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0150328056900372
"grad",4,5,20000,100,15,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00871581888579376
"FPT",4,5,20000,100,15,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00921835140505477
"FPT",4,5,20000,100,15,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0126018430090084
"FPT",4,5,20000,100,15,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00865256772911665
"grad",4,5,20000,100,16,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0117194647808353
"grad",4,5,20000,100,16,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00989147327915272
"grad",4,5,20000,100,16,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0112941359996812
"FPT",4,5,20000,100,16,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.011986375360389
"FPT",4,5,20000,100,16,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0102649137736302
"FPT",4,5,20000,100,16,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0117398275117698
"grad",4,5,20000,100,17,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00711066415968658
"grad",4,5,20000,100,17,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0142286093366077
"grad",4,5,20000,100,17,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00902521266234705
"FPT",4,5,20000,100,17,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00684737693598365
"FPT",4,5,20000,100,17,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0127244200195609
"FPT",4,5,20000,100,17,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00835881084502847
"grad",4,5,20000,100,18,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0072453596478289
"grad",4,5,20000,100,18,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00883362575351586
"grad",4,5,20000,100,18,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0114125452499318
"FPT",4,5,20000,100,18,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00751430755280016
"FPT",4,5,20000,100,18,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00847091150947302
"FPT",4,5,20000,100,18,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0100559906288267
"grad",4,5,20000,100,19,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0132061461592973
"grad",4,5,20000,100,19,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0104232294938681
"grad",4,5,20000,100,19,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0115163723553824
"FPT",4,5,20000,100,19,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0115573711747215
"FPT",4,5,20000,100,19,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0103967877590757
"FPT",4,5,20000,100,19,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0115554248759803
"grad",4,5,20000,100,20,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0117137478509535
"grad",4,5,20000,100,20,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.01077779016003
"grad",4,5,20000,100,20,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00850832808837998
"FPT",4,5,20000,100,20,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0120514183547894
"FPT",4,5,20000,100,20,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0106235945045013
"FPT",4,5,20000,100,20,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00914845771726816
"grad",4,5,20000,100,21,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0109369608298263
"grad",4,5,20000,100,21,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0108596808261674
"grad",4,5,20000,100,21,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0122443136338181
"FPT",4,5,20000,100,21,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0111505682555457
"FPT",4,5,20000,100,21,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0107384505659323
"FPT",4,5,20000,100,21,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0117165221141803
"grad",4,5,20000,100,22,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0163020940620962
"grad",4,5,20000,100,22,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00923007613872844
"grad",4,5,20000,100,22,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0114422867634704
"FPT",4,5,20000,100,22,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0161943065753983
"FPT",4,5,20000,100,22,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00936959871629762
"FPT",4,5,20000,100,22,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0115177902509203
"grad",4,5,20000,100,23,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0163641048872929
"grad",4,5,20000,100,23,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00700523307445418
"grad",4,5,20000,100,23,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00825334426727901
"FPT",4,5,20000,100,23,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0153982287777148
"FPT",4,5,20000,100,23,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00842451358594437
"FPT",4,5,20000,100,23,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00899560470588262
"grad",4,5,20000,100,24,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00925121386611869
"grad",4,5,20000,100,24,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0115521534373863
"grad",4,5,20000,100,24,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00792162291245332
"FPT",4,5,20000,100,24,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00917498375493249
"FPT",4,5,20000,100,24,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0109931109758768
"FPT",4,5,20000,100,24,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00754725461869537
"grad",4,5,20000,100,25,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0104624720373575
"grad",4,5,20000,100,25,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00856872463211658
"grad",4,5,20000,100,25,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0111653834029565
"FPT",4,5,20000,100,25,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00982259188508523
"FPT",4,5,20000,100,25,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00851323639111089
"FPT",4,5,20000,100,25,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.010062021828931
"grad",4,5,20000,100,26,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0179118729178336
"grad",4,5,20000,100,26,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00831256631931978
"grad",4,5,20000,100,26,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0100927572439472
"FPT",4,5,20000,100,26,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0168480505349125
"FPT",4,5,20000,100,26,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00857339321626773
"FPT",4,5,20000,100,26,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0102273716220425
"grad",4,5,20000,100,27,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00771237990223607
"grad",4,5,20000,100,27,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00619452646024549
"grad",4,5,20000,100,27,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00804667659360407
"FPT",4,5,20000,100,27,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00796126030057515
"FPT",4,5,20000,100,27,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00647873130021527
"FPT",4,5,20000,100,27,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00729182588998619
"grad",4,5,20000,100,28,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00991458354043634
"grad",4,5,20000,100,28,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00839864258544825
"grad",4,5,20000,100,28,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0124063316940137
"FPT",4,5,20000,100,28,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00994603318301757
"FPT",4,5,20000,100,28,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00732263531978862
"FPT",4,5,20000,100,28,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0121347047246977
"grad",4,5,20000,100,29,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0101476949430677
"grad",4,5,20000,100,29,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00818559037176494
"grad",4,5,20000,100,29,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00886179937821021
"FPT",4,5,20000,100,29,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0097152565276913
"FPT",4,5,20000,100,29,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00813336588303409
"FPT",4,5,20000,100,29,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00930313383879651
"grad",4,5,20000,100,30,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0145081283317127
"grad",4,5,20000,100,30,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0117700050164429
"grad",4,5,20000,100,30,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00868507572114101
"FPT",4,5,20000,100,30,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0148799138713457
"FPT",4,5,20000,100,30,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0113263336199217
"FPT",4,5,20000,100,30,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0096979257826723
"grad",4,5,20000,100,31,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0088898356290599
"grad",4,5,20000,100,31,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00768948951085576
"grad",4,5,20000,100,31,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00653831602428231
"FPT",4,5,20000,100,31,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00882649324407958
"FPT",4,5,20000,100,31,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0079185491209459
"FPT",4,5,20000,100,31,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0062754204412296
"grad",4,5,20000,100,32,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0109295422686379
"grad",4,5,20000,100,32,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00854521699420435
"grad",4,5,20000,100,32,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00957825330042559
"FPT",4,5,20000,100,32,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00973940921855364
"FPT",4,5,20000,100,32,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00788356100600924
"FPT",4,5,20000,100,32,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00889408668105562
"grad",4,5,20000,100,33,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0119774709109861
"grad",4,5,20000,100,33,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0111653349517143
"grad",4,5,20000,100,33,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0127783673613674
"FPT",4,5,20000,100,33,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0106986095757399
"FPT",4,5,20000,100,33,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0101061738595857
"FPT",4,5,20000,100,33,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.011335926169888
"grad",4,5,20000,100,34,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0122158884996911
"grad",4,5,20000,100,34,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0106874204466449
"grad",4,5,20000,100,34,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0132132423445388
"FPT",4,5,20000,100,34,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0126188412030068
"FPT",4,5,20000,100,34,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0106097393646949
"FPT",4,5,20000,100,34,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0131003884651888
"grad",4,5,20000,100,35,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00873697112667821
"grad",4,5,20000,100,35,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0093931341624155
"grad",4,5,20000,100,35,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00870868267724292
"FPT",4,5,20000,100,35,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00871863525541317
"FPT",4,5,20000,100,35,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00969281621837183
"FPT",4,5,20000,100,35,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00864933050073958
"grad",4,5,20000,100,36,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0108621945378996
"grad",4,5,20000,100,36,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0100088765955064
"grad",4,5,20000,100,36,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00794467707806854
"FPT",4,5,20000,100,36,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.010946657455219
"FPT",4,5,20000,100,36,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0095148445019702
"FPT",4,5,20000,100,36,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00790301465138803
"grad",4,5,20000,100,37,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00964900886660724
"grad",4,5,20000,100,37,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0100320778191282
"grad",4,5,20000,100,37,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00881043340049639
"FPT",4,5,20000,100,37,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0102507023301381
"FPT",4,5,20000,100,37,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0104060431203826
"FPT",4,5,20000,100,37,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00907025839885056
"grad",4,5,20000,100,38,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00818808834230144
"grad",4,5,20000,100,38,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0104074382565083
"grad",4,5,20000,100,38,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00771289744654779
"FPT",4,5,20000,100,38,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00861486687532246
"FPT",4,5,20000,100,38,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00975804937395944
"FPT",4,5,20000,100,38,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00781837482983111
"grad",4,5,20000,100,39,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0106431568611534
"grad",4,5,20000,100,39,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00780277148573807
"grad",4,5,20000,100,39,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00788336160012972
"FPT",4,5,20000,100,39,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0107475299774079
"FPT",4,5,20000,100,39,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00749345241642232
"FPT",4,5,20000,100,39,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00748489950438079
"grad",4,5,20000,100,40,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0080937734339872
"grad",4,5,20000,100,40,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0101187027291413
"grad",4,5,20000,100,40,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00787046948199388
"FPT",4,5,20000,100,40,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00970499127565215
"FPT",4,5,20000,100,40,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0119540006242282
"FPT",4,5,20000,100,40,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00821707001921262
"grad",4,5,20000,100,41,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0124397924234432
"grad",4,5,20000,100,41,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00813939034823345
"grad",4,5,20000,100,41,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00790813370866747
"FPT",4,5,20000,100,41,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0113269146221291
"FPT",4,5,20000,100,41,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00905239331589635
"FPT",4,5,20000,100,41,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0079308005839779
"grad",4,5,20000,100,42,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00861859534144576
"grad",4,5,20000,100,42,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00743952883881428
"grad",4,5,20000,100,42,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0109286872720931
"FPT",4,5,20000,100,42,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00914438881230289
"FPT",4,5,20000,100,42,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00672789363376019
"FPT",4,5,20000,100,42,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00999960690089428
"grad",4,5,20000,100,43,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00960287943847173
"grad",4,5,20000,100,43,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00949131609640008
"grad",4,5,20000,100,43,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0122277748097525
"FPT",4,5,20000,100,43,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00984337633935995
"FPT",4,5,20000,100,43,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00974382597145345
"FPT",4,5,20000,100,43,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0122441816960242
"grad",4,5,20000,100,44,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00723533449750214
"grad",4,5,20000,100,44,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00774791496736934
"grad",4,5,20000,100,44,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00884220574451651
"FPT",4,5,20000,100,44,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00726583479542312
"FPT",4,5,20000,100,44,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.00818666545721126
"FPT",4,5,20000,100,44,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00833543838305191
"grad",4,5,20000,100,45,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0114636031014034
"grad",4,5,20000,100,45,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0119269419782716
"grad",4,5,20000,100,45,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00927786845628058
"FPT",4,5,20000,100,45,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.0107276059755489
"FPT",4,5,20000,100,45,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0122600758613711
"FPT",4,5,20000,100,45,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.00943254670656429
