"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",4,5,20000,100,33,"vcm","4",4,NA,"lm_forest",0.0111252261977482
"FPT",4,5,20000,100,33,"vcm","4",4,NA,"lm_forest",0.0110409278567281
"grad",4,5,20000,100,34,"vcm","4",4,NA,"lm_forest",0.0131433014568289
"FPT",4,5,20000,100,34,"vcm","4",4,NA,"lm_forest",0.0128552311792418
"grad",4,5,20000,100,35,"vcm","4",4,NA,"lm_forest",0.0135405307893594
"FPT",4,5,20000,100,35,"vcm","4",4,NA,"lm_forest",0.0132891341971685
"grad",4,5,20000,100,36,"vcm","4",4,NA,"lm_forest",0.0136153688681044
"FPT",4,5,20000,100,36,"vcm","4",4,NA,"lm_forest",0.0139003961916911
"grad",4,5,20000,100,37,"vcm","4",4,NA,"lm_forest",0.0121600636889224
"FPT",4,5,20000,100,37,"vcm","4",4,NA,"lm_forest",0.0119887555114005
"grad",4,5,20000,100,38,"vcm","4",4,NA,"lm_forest",0.0163504673925018
"FPT",4,5,20000,100,38,"vcm","4",4,NA,"lm_forest",0.0157217529748858
"grad",4,5,20000,100,39,"vcm","4",4,NA,"lm_forest",0.0128110702079591
"FPT",4,5,20000,100,39,"vcm","4",4,NA,"lm_forest",0.0125515820234833
"grad",4,5,20000,100,40,"vcm","4",4,NA,"lm_forest",0.010599458179103
"FPT",4,5,20000,100,40,"vcm","4",4,NA,"lm_forest",0.0107556403768393
"grad",4,5,20000,100,41,"vcm","4",4,NA,"lm_forest",0.0160296506831915
"FPT",4,5,20000,100,41,"vcm","4",4,NA,"lm_forest",0.0159026755357931
"grad",4,5,20000,100,42,"vcm","4",4,NA,"lm_forest",0.0139683582546309
"FPT",4,5,20000,100,42,"vcm","4",4,NA,"lm_forest",0.0141710873677135
"grad",4,5,20000,100,43,"vcm","4",4,NA,"lm_forest",0.0110063923111931
"FPT",4,5,20000,100,43,"vcm","4",4,NA,"lm_forest",0.0111631684801544
"grad",4,5,20000,100,44,"vcm","4",4,NA,"lm_forest",0.0106482153111692
"FPT",4,5,20000,100,44,"vcm","4",4,NA,"lm_forest",0.010707593525057
"grad",4,5,20000,100,45,"vcm","4",4,NA,"lm_forest",0.0118997364090677
"FPT",4,5,20000,100,45,"vcm","4",4,NA,"lm_forest",0.0117236187452471
"grad",4,5,20000,100,46,"vcm","4",4,NA,"lm_forest",0.0132936949518104
"FPT",4,5,20000,100,46,"vcm","4",4,NA,"lm_forest",0.0132048680902331
"grad",4,5,20000,100,47,"vcm","4",4,NA,"lm_forest",0.0129519374519171
"FPT",4,5,20000,100,47,"vcm","4",4,NA,"lm_forest",0.0129814268628145
"grad",4,5,20000,100,48,"vcm","4",4,NA,"lm_forest",0.015437554439967
"FPT",4,5,20000,100,48,"vcm","4",4,NA,"lm_forest",0.0148599744682195
"grad",4,5,20000,100,49,"vcm","4",4,NA,"lm_forest",0.0114097636605277
"FPT",4,5,20000,100,49,"vcm","4",4,NA,"lm_forest",0.0114717046101488
"grad",4,5,20000,100,50,"vcm","4",4,NA,"lm_forest",0.0121204573028567
"FPT",4,5,20000,100,50,"vcm","4",4,NA,"lm_forest",0.012057668857041
