"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"FPT",4,5,20000,100,15,"vcm","3",3,NA,"lm_forest","theta2",0.0377948110602119
"FPT",4,5,20000,100,15,"vcm","3",3,NA,"lm_forest","theta3",0.0284031774745091
"FPT",4,5,20000,100,15,"vcm","3",3,NA,"lm_forest","theta4",0.0217287103017621
"grad",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest","theta1",0.0253681935810809
"grad",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest","theta2",0.00995838588293434
"grad",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest","theta3",0.0227056133472953
"grad",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest","theta4",0.00962868406826148
"FPT",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest","theta1",0.0267602285428294
"FPT",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest","theta2",0.00992896617325892
"FPT",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest","theta3",0.0223694280602578
"FPT",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest","theta4",0.0093722760834421
"grad",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest","theta1",0.0120557893849
"grad",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest","theta2",0.021997812415172
"grad",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest","theta3",0.0102045918606328
"grad",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest","theta4",0.0263919875529231
"FPT",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest","theta1",0.0122415497680418
"FPT",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest","theta2",0.0219124967324276
"FPT",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest","theta3",0.0104458944485292
"FPT",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest","theta4",0.027195977425111
"grad",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest","theta1",0.0429150562454427
"grad",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest","theta2",0.0187637481492658
"grad",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest","theta3",0.0181815403546442
"grad",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest","theta4",0.0174263298549816
"FPT",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest","theta1",0.0440479145678724
"FPT",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest","theta2",0.0183892271687489
"FPT",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest","theta3",0.0188177382321705
"FPT",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest","theta4",0.0177192757627885
"grad",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest","theta1",0.0328474643262445
"grad",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest","theta2",0.0104642140481301
"grad",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest","theta3",0.0265934340595528
"grad",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest","theta4",0.00999411800925861
"FPT",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest","theta1",0.031608976335154
"FPT",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest","theta2",0.00998324742343389
"FPT",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest","theta3",0.0267641407325098
"FPT",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest","theta4",0.0103548183821321
"grad",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest","theta1",0.0110582905965897
"grad",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest","theta2",0.0107273430925852
"grad",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest","theta3",0.0218387782822749
"grad",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest","theta4",0.0467114116042274
"FPT",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest","theta1",0.0112128434480585
"FPT",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest","theta2",0.010339359375444
"FPT",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest","theta3",0.0215546536301784
"FPT",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest","theta4",0.0464224891286501
"grad",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest","theta1",0.027034263732231
"grad",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest","theta2",0.00808933125257413
"grad",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest","theta3",0.00943585407238137
"grad",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest","theta4",0.00863915259923293
"FPT",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest","theta1",0.0274924519328362
"FPT",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest","theta2",0.00811954378853088
"FPT",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest","theta3",0.00953586708653063
"FPT",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest","theta4",0.0080930595270696
"grad",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest","theta1",0.0307270747605413
"grad",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest","theta2",0.0286224437296713
"grad",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest","theta3",0.0213441040051626
"grad",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest","theta4",0.0268549044275909
"FPT",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest","theta1",0.0305151293704592
"FPT",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest","theta2",0.0287667525887989
"FPT",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest","theta3",0.0207109700691531
"FPT",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest","theta4",0.0262471812441844
"grad",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest","theta1",0.0242965692290763
"grad",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest","theta2",0.0221332044465773
"grad",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest","theta3",0.0239728354713988
"grad",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest","theta4",0.00930360535561954
"FPT",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest","theta1",0.0250717548619812
"FPT",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest","theta2",0.0219593157303685
"FPT",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest","theta3",0.0254971665966604
"FPT",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest","theta4",0.00939575535680381
"grad",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest","theta1",0.0236106539821462
"grad",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest","theta2",0.0264872494743024
"grad",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest","theta3",0.0131292165921157
"grad",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest","theta4",0.0270767250218652
"FPT",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest","theta1",0.0239496954821547
"FPT",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest","theta2",0.0257129005216555
"FPT",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest","theta3",0.0127441998152635
"FPT",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest","theta4",0.0269476203090554
"grad",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest","theta1",0.0113863228752126
"grad",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest","theta2",0.00984366648930549
"grad",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest","theta3",0.0296181394545148
"grad",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest","theta4",0.0184904818983371
"FPT",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest","theta1",0.0116660465439598
"FPT",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest","theta2",0.00935957892673498
"FPT",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest","theta3",0.0295042326662693
"FPT",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest","theta4",0.0185380871689722
"grad",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest","theta1",0.0288859110722658
"grad",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest","theta2",0.0131963594803702
"grad",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest","theta3",0.043740649485017
"grad",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest","theta4",0.0386099062256075
"FPT",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest","theta1",0.0286447747290983
"FPT",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest","theta2",0.0129060592965604
"FPT",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest","theta3",0.0429231189296848
"FPT",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest","theta4",0.0386785455925429
"grad",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest","theta1",0.010788024824356
"grad",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest","theta2",0.0105584298368605
"grad",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest","theta3",0.0301303013340167
"grad",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest","theta4",0.0188867449471465
"FPT",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest","theta1",0.0107829925311957
"FPT",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest","theta2",0.0106457930238679
"FPT",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest","theta3",0.0317554640570707
"FPT",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest","theta4",0.0190258334008168
"grad",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest","theta1",0.0239143139928751
"grad",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest","theta2",0.02804568686277
"grad",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest","theta3",0.0240275527480622
"grad",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest","theta4",0.0306921431290296
"FPT",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest","theta1",0.0237246576604424
"FPT",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest","theta2",0.0292105855631385
"FPT",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest","theta3",0.0246031791695094
"FPT",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest","theta4",0.0315194885463108
"grad",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest","theta1",0.0138471358106359
"grad",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest","theta2",0.0387545116414623
"grad",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest","theta3",0.0203386371261123
"grad",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest","theta4",0.0110240072342575
"FPT",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest","theta1",0.013545662797368
"FPT",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest","theta2",0.0385535939870313
"FPT",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest","theta3",0.0204029488892496
"FPT",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest","theta4",0.0108370056911606
"grad",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest","theta1",0.0153435819199666
"grad",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest","theta2",0.0201072604476784
"grad",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest","theta3",0.0106757139006633
"grad",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest","theta4",0.019324294313941
"FPT",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest","theta1",0.0150459501260348
"FPT",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest","theta2",0.0200065056668701
"FPT",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest","theta3",0.00995868369924425
"FPT",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest","theta4",0.0189324899723895
"grad",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest","theta1",0.029994318808672
"grad",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest","theta2",0.0287964334976061
"grad",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest","theta3",0.0176091825032242
"grad",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest","theta4",0.0115403679052562
"FPT",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest","theta1",0.0294742724025384
"FPT",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest","theta2",0.0293001354299815
"FPT",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest","theta3",0.0182655803998943
"FPT",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest","theta4",0.0115953828662564
"grad",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest","theta1",0.0331007221868664
"grad",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest","theta2",0.0351093185087154
"grad",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest","theta3",0.0163743379921021
"grad",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest","theta4",0.0136528830734227
"FPT",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest","theta1",0.0334992738961733
"FPT",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest","theta2",0.0350230710896339
"FPT",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest","theta3",0.0157100736005902
"FPT",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest","theta4",0.0130938281046725
"grad",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest","theta1",0.0199691801721666
"grad",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest","theta2",0.0249620014573804
"grad",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest","theta3",0.0270985849949896
"grad",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest","theta4",0.00952997428068658
"FPT",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest","theta1",0.019430555131341
"FPT",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest","theta2",0.0252593581050502
"FPT",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest","theta3",0.0267041597870975
"FPT",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest","theta4",0.00954621913095899
"grad",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest","theta1",0.0451597343876713
"grad",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest","theta2",0.0367375268182788
"grad",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest","theta3",0.0393493471471181
"grad",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest","theta4",0.0128282014849502
"FPT",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest","theta1",0.0458595367042532
"FPT",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest","theta2",0.036283888237454
"FPT",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest","theta3",0.0387688430727648
"FPT",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest","theta4",0.012730862236429
"grad",4,5,20000,100,35,"vcm","3",3,NA,"lm_forest","theta1",0.0206471584838796
"grad",4,5,20000,100,35,"vcm","3",3,NA,"lm_forest","theta2",0.0444976572237871
"grad",4,5,20000,100,35,"vcm","3",3,NA,"lm_forest","theta3",0.0245312972754365
"grad",4,5,20000,100,35,"vcm","3",3,NA,"lm_forest","theta4",0.0407028304606093
"FPT",4,5,20000,100,35,"vcm","3",3,NA,"lm_forest","theta1",0.0202519581349324
"FPT",4,5,20000,100,35,"vcm","3",3,NA,"lm_forest","theta2",0.0438833922362869
"FPT",4,5,20000,100,35,"vcm","3",3,NA,"lm_forest","theta3",0.0243216950158865
"FPT",4,5,20000,100,35,"vcm","3",3,NA,"lm_forest","theta4",0.0400385735713772
"grad",4,5,20000,100,36,"vcm","3",3,NA,"lm_forest","theta1",0.0348942555616466
"grad",4,5,20000,100,36,"vcm","3",3,NA,"lm_forest","theta2",0.014566332216387
"grad",4,5,20000,100,36,"vcm","3",3,NA,"lm_forest","theta3",0.0327066453481201
"grad",4,5,20000,100,36,"vcm","3",3,NA,"lm_forest","theta4",0.0130741593804977
"FPT",4,5,20000,100,36,"vcm","3",3,NA,"lm_forest","theta1",0.0351148246057932
"FPT",4,5,20000,100,36,"vcm","3",3,NA,"lm_forest","theta2",0.0147579625315983
"FPT",4,5,20000,100,36,"vcm","3",3,NA,"lm_forest","theta3",0.0329904236029625
"FPT",4,5,20000,100,36,"vcm","3",3,NA,"lm_forest","theta4",0.0132172424104251
"grad",4,5,20000,100,37,"vcm","3",3,NA,"lm_forest","theta1",0.00902967678208466
"grad",4,5,20000,100,37,"vcm","3",3,NA,"lm_forest","theta2",0.00894021157180598
"grad",4,5,20000,100,37,"vcm","3",3,NA,"lm_forest","theta3",0.0257679050130362
"grad",4,5,20000,100,37,"vcm","3",3,NA,"lm_forest","theta4",0.0139952226891819
"FPT",4,5,20000,100,37,"vcm","3",3,NA,"lm_forest","theta1",0.00911765202073651
