"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",4,5,20000,100,16,"hte","5",4,3,"multi_arm_causal_forest",0.0461315637959345
"FPT",4,5,20000,100,16,"hte","5",4,3,"multi_arm_causal_forest",0.0368323142615883
"grad",4,5,20000,100,17,"hte","5",4,3,"multi_arm_causal_forest",0.0309703313407958
"FPT",4,5,20000,100,17,"hte","5",4,3,"multi_arm_causal_forest",0.0323301688923403
"grad",4,5,20000,100,18,"hte","5",4,3,"multi_arm_causal_forest",0.0859906963529073
"FPT",4,5,20000,100,18,"hte","5",4,3,"multi_arm_causal_forest",0.0687339980944991
"grad",4,5,20000,100,19,"hte","5",4,3,"multi_arm_causal_forest",0.0276241508622886
"FPT",4,5,20000,100,19,"hte","5",4,3,"multi_arm_causal_forest",0.0278682569906397
"grad",4,5,20000,100,20,"hte","5",4,3,"multi_arm_causal_forest",0.0900713720424586
"FPT",4,5,20000,100,20,"hte","5",4,3,"multi_arm_causal_forest",0.081303046722327
"grad",4,5,20000,100,21,"hte","5",4,3,"multi_arm_causal_forest",0.0409247739373632
"FPT",4,5,20000,100,21,"hte","5",4,3,"multi_arm_causal_forest",0.043551589553655
"grad",4,5,20000,100,22,"hte","5",4,3,"multi_arm_causal_forest",0.0359922354801748
"FPT",4,5,20000,100,22,"hte","5",4,3,"multi_arm_causal_forest",0.0344830810325879
"grad",4,5,20000,100,23,"hte","5",4,3,"multi_arm_causal_forest",0.0244812852319157
"FPT",4,5,20000,100,23,"hte","5",4,3,"multi_arm_causal_forest",0.0170672815632906
"grad",4,5,20000,100,24,"hte","5",4,3,"multi_arm_causal_forest",0.0526920203510485
"FPT",4,5,20000,100,24,"hte","5",4,3,"multi_arm_causal_forest",0.0491619087157477
"grad",4,5,20000,100,25,"hte","5",4,3,"multi_arm_causal_forest",0.0262393194006924
"FPT",4,5,20000,100,25,"hte","5",4,3,"multi_arm_causal_forest",0.0262976590788198
"grad",4,5,20000,100,26,"hte","5",4,3,"multi_arm_causal_forest",0.0236975736606656
"FPT",4,5,20000,100,26,"hte","5",4,3,"multi_arm_causal_forest",0.0244531440184556
"grad",4,5,20000,100,27,"hte","5",4,3,"multi_arm_causal_forest",0.0288309737626073
"FPT",4,5,20000,100,27,"hte","5",4,3,"multi_arm_causal_forest",0.0269152220169883
"grad",4,5,20000,100,28,"hte","5",4,3,"multi_arm_causal_forest",0.0174365630463412
"FPT",4,5,20000,100,28,"hte","5",4,3,"multi_arm_causal_forest",0.0160909480690876
"grad",4,5,20000,100,29,"hte","5",4,3,"multi_arm_causal_forest",0.0574223651468167
"FPT",4,5,20000,100,29,"hte","5",4,3,"multi_arm_causal_forest",0.04503439045223
"grad",4,5,20000,100,30,"hte","5",4,3,"multi_arm_causal_forest",0.0418152244154857
"FPT",4,5,20000,100,30,"hte","5",4,3,"multi_arm_causal_forest",0.040330408794346
"grad",4,5,20000,100,31,"hte","5",4,3,"multi_arm_causal_forest",0.0399788344928882
"FPT",4,5,20000,100,31,"hte","5",4,3,"multi_arm_causal_forest",0.043534788109851
"grad",4,5,20000,100,32,"hte","5",4,3,"multi_arm_causal_forest",0.012723132750619
"FPT",4,5,20000,100,32,"hte","5",4,3,"multi_arm_causal_forest",0.0146762128273057
"grad",4,5,20000,100,33,"hte","5",4,3,"multi_arm_causal_forest",0.0287102399264617
"FPT",4,5,20000,100,33,"hte","5",4,3,"multi_arm_causal_forest",0.029124496465208
"grad",4,5,20000,100,34,"hte","5",4,3,"multi_arm_causal_forest",0.037547666539109
"FPT",4,5,20000,100,34,"hte","5",4,3,"multi_arm_causal_forest",0.0364315606590949
"grad",4,5,20000,100,35,"hte","5",4,3,"multi_arm_causal_forest",0.0255452139604271
"FPT",4,5,20000,100,35,"hte","5",4,3,"multi_arm_causal_forest",0.0275595244514337
"grad",4,5,20000,100,36,"hte","5",4,3,"multi_arm_causal_forest",0.0243230717408906
"FPT",4,5,20000,100,36,"hte","5",4,3,"multi_arm_causal_forest",0.0283388541863369
"grad",4,5,20000,100,37,"hte","5",4,3,"multi_arm_causal_forest",0.0214059400477342
"FPT",4,5,20000,100,37,"hte","5",4,3,"multi_arm_causal_forest",0.0224053561346638
"grad",4,5,20000,100,38,"hte","5",4,3,"multi_arm_causal_forest",0.0372009353835653
"FPT",4,5,20000,100,38,"hte","5",4,3,"multi_arm_causal_forest",0.0324765470005648
"grad",4,5,20000,100,39,"hte","5",4,3,"multi_arm_causal_forest",0.0227999966134932
"FPT",4,5,20000,100,39,"hte","5",4,3,"multi_arm_causal_forest",0.017757323161338
"grad",4,5,20000,100,40,"hte","5",4,3,"multi_arm_causal_forest",0.0314720104383998
"FPT",4,5,20000,100,40,"hte","5",4,3,"multi_arm_causal_forest",0.0353927422673701
"grad",4,5,20000,100,41,"hte","5",4,3,"multi_arm_causal_forest",0.0298046442770949
"FPT",4,5,20000,100,41,"hte","5",4,3,"multi_arm_causal_forest",0.0325296413213195
"grad",4,5,20000,100,42,"hte","5",4,3,"multi_arm_causal_forest",0.0187759524430538
"FPT",4,5,20000,100,42,"hte","5",4,3,"multi_arm_causal_forest",0.0194320474046539
"grad",4,5,20000,100,43,"hte","5",4,3,"multi_arm_causal_forest",0.0287282217934677
"FPT",4,5,20000,100,43,"hte","5",4,3,"multi_arm_causal_forest",0.0306438277863923
"grad",4,5,20000,100,44,"hte","5",4,3,"multi_arm_causal_forest",0.0781014277315721
"FPT",4,5,20000,100,44,"hte","5",4,3,"multi_arm_causal_forest",0.0821060160671627
"grad",4,5,20000,100,45,"hte","5",4,3,"multi_arm_causal_forest",0.0275837042551246
"FPT",4,5,20000,100,45,"hte","5",4,3,"multi_arm_causal_forest",0.0287407586008167
"grad",4,5,20000,100,46,"hte","5",4,3,"multi_arm_causal_forest",0.0247414569538963
"FPT",4,5,20000,100,46,"hte","5",4,3,"multi_arm_causal_forest",0.0189692711078332
"grad",4,5,20000,100,47,"hte","5",4,3,"multi_arm_causal_forest",0.0338236793672766
"FPT",4,5,20000,100,47,"hte","5",4,3,"multi_arm_causal_forest",0.0302926112928596
"grad",4,5,20000,100,48,"hte","5",4,3,"multi_arm_causal_forest",0.0192804166061106
"FPT",4,5,20000,100,48,"hte","5",4,3,"multi_arm_causal_forest",0.0195338624583466
"grad",4,5,20000,100,49,"hte","5",4,3,"multi_arm_causal_forest",0.0373265401391537
"FPT",4,5,20000,100,49,"hte","5",4,3,"multi_arm_causal_forest",0.0410128785870734
"grad",4,5,20000,100,50,"hte","5",4,3,"multi_arm_causal_forest",0.0534397111559334
"FPT",4,5,20000,100,50,"hte","5",4,3,"multi_arm_causal_forest",0.0301359744062068
