"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","tree","nsplits"
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",25,1975
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",26,2006
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",27,1974
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",28,2014
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",29,1960
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",30,1994
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",31,2009
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",32,1965
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",33,2014
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",34,1980
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",35,2008
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",36,1998
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",37,1952
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",38,1974
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",39,1987
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",40,2015
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",41,1950
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",42,1979
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",43,1929
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",44,1971
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",45,1949
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",46,2015
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",47,1996
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",48,1942
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",49,2005
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",50,2000
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",51,2007
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",52,2005
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",53,1972
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",54,1999
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",55,2012
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",56,1975
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",57,1985
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",58,1987
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",59,1993
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",60,1963
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",61,1959
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",62,1994
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",63,1987
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",64,1996
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",65,1951
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",66,1966
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",67,1994
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",68,1971
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",69,1973
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",70,1993
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",71,1968
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",72,1971
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",73,2003
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",74,1994
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",75,1973
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",76,1999
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",77,1981
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",78,1971
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",79,1944
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",80,1992
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",81,1976
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",82,1985
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",83,1961
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",84,1983
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",85,1968
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",86,1938
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",87,1977
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",88,1997
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",89,2006
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",90,1985
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",91,1963
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",92,1958
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",93,1965
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",94,1969
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",95,1992
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",96,1965
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",97,2012
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",98,1991
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",99,1991
"FPT",4,5,20000,100,1,"vcm","2",2,NA,"lm_forest",100,1976
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",1,2053
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",2,1960
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",3,2004
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",4,2025
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",5,1989
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",6,2012
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",7,1954
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",8,1992
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",9,1985
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",10,1939
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",11,2020
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",12,2000
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",13,2020
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",14,2002
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",15,2001
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",16,1996
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",17,1974
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",18,2017
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",19,1996
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",20,2001
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",21,2039
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",22,1991
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",23,1965
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",24,1962
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",25,1990
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",26,2001
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",27,1996
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",28,1977
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",29,1982
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",30,1990
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",31,1990
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",32,2001
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",33,1980
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",34,2008
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",35,2011
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",36,1981
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",37,2009
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",38,2025
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",39,1973
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",40,2025
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",41,2012
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",42,1998
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",43,1986
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",44,2013
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",45,1986
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",46,1995
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",47,2004
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",48,2012
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",49,2021
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",50,2001
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",51,1967
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",52,2019
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",53,2003
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",54,1972
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",55,2020
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",56,2019
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",57,2030
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",58,2000
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",59,1981
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",60,1963
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",61,2006
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",62,2028
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",63,2000
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",64,2020
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",65,1995
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",66,1980
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",67,2011
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",68,1973
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",69,1982
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",70,1989
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",71,2030
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",72,2024
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",73,1959
