"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","tree","nsplits"
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",1,121
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",2,120
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",3,113
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",4,114
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",5,127
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",6,118
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",7,117
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",8,112
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",9,117
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",10,116
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",11,108
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",12,119
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",13,115
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",14,98
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",15,122
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",16,114
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",17,121
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",18,119
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",19,118
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",20,144
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",21,124
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",22,114
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",23,109
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",24,122
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",25,123
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",26,118
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",27,120
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",28,107
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",29,123
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",30,117
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",31,122
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",32,120
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",33,115
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",34,123
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",35,105
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",36,109
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",37,119
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",38,116
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",39,115
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",40,138
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",41,123
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",42,131
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",43,115
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",44,117
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",45,125
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",46,127
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",47,125
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",48,126
"grad",4,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",49,127
