"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",4,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.03039944694062
"grad",4,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0305586794291429
"FPT",4,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0539283198232398
"FPT",4,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0262070570086682
"FPT",4,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0285115495117859
"grad",4,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0755136166291574
"grad",4,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0328774433085107
"grad",4,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0406632269360392
"FPT",4,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0716756410280744
"FPT",4,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0339350571275885
"FPT",4,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0405797153701315
"grad",4,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0384740926150812
"grad",4,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0709075787005463
"grad",4,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.06753198775352
"FPT",4,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0419279704780325
"FPT",4,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0756753288955924
"FPT",4,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0645342532195361
"grad",4,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0358774181412619
"grad",4,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0122815325308054
"grad",4,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0441135215894442
"FPT",4,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.036527584821097
"FPT",4,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0124055423390659
"FPT",4,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0511486633690221
"grad",4,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0431424714422348
"grad",4,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0539425230132931
"grad",4,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.00728284697219066
"FPT",4,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0429725738175594
"FPT",4,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0517361232842374
"FPT",4,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0104369222429181
"grad",4,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.013580617638973
"grad",4,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0664556400811331
"grad",4,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0158691701641785
"FPT",4,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0170898001595328
"FPT",4,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.056536426457604
"FPT",4,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0192457983572034
"grad",4,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.00745076122518873
"grad",4,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.031822661651033
"grad",4,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0124861458248483
"FPT",4,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0107111275885379
"FPT",4,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0410591755313634
"FPT",4,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0129679133399012
"grad",4,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0673675456499422
"grad",4,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0170578150926774
"grad",4,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0120836518407355
"FPT",4,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0596012862003189
"FPT",4,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0165400499999702
"FPT",4,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0136020316997352
"grad",4,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0237625053545396
"grad",4,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0350366817283756
"grad",4,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.00913768601985429
"FPT",4,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0250980732706673
"FPT",4,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0290191550404715
"FPT",4,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0100176660351473
"grad",4,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0454064244536065
"grad",4,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0391634436240293
"grad",4,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0655139171840699
"FPT",4,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0409599051896168
"FPT",4,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0339400458085036
"FPT",4,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0617533096310206
"grad",4,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0254949260478259
"grad",4,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.00864936247022348
"grad",4,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.097215995373091
"FPT",4,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0264333857792824
"FPT",4,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.00880248677044435
"FPT",4,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0777242246752277
"grad",4,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0396720354190472
"grad",4,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0371253737591135
"grad",4,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0401297159449522
"FPT",4,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0440073849484306
"FPT",4,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0381942787732941
"FPT",4,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0331606153491934
"grad",4,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0597558665818645
"grad",4,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.00918370324725655
"grad",4,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0501480945111669
"FPT",4,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0448849246855178
"FPT",4,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0105074118454821
"FPT",4,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0448129308295805
"grad",4,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.00613991165486534
"grad",4,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0286057344008526
"grad",4,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0220016235395761
"FPT",4,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.00687823210938055
"FPT",4,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0289959147915465
"FPT",4,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0248931041318944
"grad",4,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.00801590394487477
"grad",4,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0425820048527087
"grad",4,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.02505678926306
"FPT",4,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.00966785714076469
"FPT",4,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0496494760790414
"FPT",4,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0259987245740622
"grad",4,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0170800872615304
"grad",4,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0330011935554753
"grad",4,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0634213205093162
"FPT",4,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0191005699802488
"FPT",4,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0314466876639135
"FPT",4,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0687132044248711
"grad",4,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0108685249034099
"grad",4,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0505552574063135
"grad",4,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0222352620287261
"FPT",4,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0122051636720709
"FPT",4,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0425864205146175
"FPT",4,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0253994619673694
"grad",4,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0134245826072334
"grad",4,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.026187472884048
"grad",4,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0172763037973487
"FPT",4,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0136553149429064
"FPT",4,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0284240692305674
"FPT",4,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0183106019421733
"grad",4,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0503164881596585
"grad",4,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0303896510017479
"grad",4,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.063844809875177
"FPT",4,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0492259715366299
"FPT",4,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0329699807701649
"FPT",4,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0612523908925696
"grad",4,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0342710390741074
"grad",4,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0562218831174366
"grad",4,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0191380956206271
"FPT",4,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0386577145185512
"FPT",4,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0504772676820227
"FPT",4,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0185428709531647
"grad",4,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.00995702354083257
"grad",4,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0457851294864584
"grad",4,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.00888445650627239
"FPT",4,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0118344154755619
"FPT",4,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.046404594843592
"FPT",4,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0133956783989518
"grad",4,5,20000,100,41,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0334407587024939
"grad",4,5,20000,100,41,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0136252237640098
"grad",4,5,20000,100,41,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.00923093867041064
"FPT",4,5,20000,100,41,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0321394088089924
"FPT",4,5,20000,100,41,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0157732934948663
"FPT",4,5,20000,100,41,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0105625977233935
"grad",4,5,20000,100,42,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0513278532142562
"grad",4,5,20000,100,42,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0176957991938507
"grad",4,5,20000,100,42,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0300385534059226
"FPT",4,5,20000,100,42,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0389507627140657
"FPT",4,5,20000,100,42,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0153534705414467
"FPT",4,5,20000,100,42,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0402941625101892
"grad",4,5,20000,100,43,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0441602863498657
"grad",4,5,20000,100,43,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0413247178596373
"grad",4,5,20000,100,43,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0121104781150592
"FPT",4,5,20000,100,43,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0390702249583068
"FPT",4,5,20000,100,43,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0434692473168835
"FPT",4,5,20000,100,43,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0134897208357934
"grad",4,5,20000,100,44,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0190684837877352
"grad",4,5,20000,100,44,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0396579631118329
"grad",4,5,20000,100,44,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0542742051944087
"FPT",4,5,20000,100,44,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0234801324579493
"FPT",4,5,20000,100,44,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0370616496221906
"FPT",4,5,20000,100,44,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0496748884052874
"grad",4,5,20000,100,45,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.110058253630785
"grad",4,5,20000,100,45,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0376859419906101
"grad",4,5,20000,100,45,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.07685503269172
"FPT",4,5,20000,100,45,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.0987471838966293
"FPT",4,5,20000,100,45,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.0357224296091992
"FPT",4,5,20000,100,45,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0769114763100661
