"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",4,5,20000,100,1,"vcm","3",3,NA,"lm_forest",0.0265912320996424
"FPT",4,5,20000,100,1,"vcm","3",3,NA,"lm_forest",0.0268303190730082
"grad",4,5,20000,100,2,"vcm","3",3,NA,"lm_forest",0.0140756711793004
"FPT",4,5,20000,100,2,"vcm","3",3,NA,"lm_forest",0.0140451301755795
"grad",4,5,20000,100,3,"vcm","3",3,NA,"lm_forest",0.0154048485746177
"FPT",4,5,20000,100,3,"vcm","3",3,NA,"lm_forest",0.0150549563135735
"grad",4,5,20000,100,4,"vcm","3",3,NA,"lm_forest",0.0224454955290429
"FPT",4,5,20000,100,4,"vcm","3",3,NA,"lm_forest",0.0224337394571818
"grad",4,5,20000,100,5,"vcm","3",3,NA,"lm_forest",0.0165551186344512
"FPT",4,5,20000,100,5,"vcm","3",3,NA,"lm_forest",0.0159579209605227
"grad",4,5,20000,100,6,"vcm","3",3,NA,"lm_forest",0.016038855217068
"FPT",4,5,20000,100,6,"vcm","3",3,NA,"lm_forest",0.01620641992304
"grad",4,5,20000,100,7,"vcm","3",3,NA,"lm_forest",0.0198569466537218
"FPT",4,5,20000,100,7,"vcm","3",3,NA,"lm_forest",0.0199532123201663
"grad",4,5,20000,100,8,"vcm","3",3,NA,"lm_forest",0.0238642219887647
"FPT",4,5,20000,100,8,"vcm","3",3,NA,"lm_forest",0.0241039337879226
"grad",4,5,20000,100,9,"vcm","3",3,NA,"lm_forest",0.0154551146254426
"FPT",4,5,20000,100,9,"vcm","3",3,NA,"lm_forest",0.015698535717251
"grad",4,5,20000,100,10,"vcm","3",3,NA,"lm_forest",0.0280301757803389
"FPT",4,5,20000,100,10,"vcm","3",3,NA,"lm_forest",0.0279709874354837
"grad",4,5,20000,100,11,"vcm","3",3,NA,"lm_forest",0.0296960750601095
"FPT",4,5,20000,100,11,"vcm","3",3,NA,"lm_forest",0.0297616318170824
"grad",4,5,20000,100,12,"vcm","3",3,NA,"lm_forest",0.026698340416622
"FPT",4,5,20000,100,12,"vcm","3",3,NA,"lm_forest",0.0268243203318189
"grad",4,5,20000,100,13,"vcm","3",3,NA,"lm_forest",0.0281064007093628
"FPT",4,5,20000,100,13,"vcm","3",3,NA,"lm_forest",0.0280557096129928
"grad",4,5,20000,100,14,"vcm","3",3,NA,"lm_forest",0.0214549545348469
"FPT",4,5,20000,100,14,"vcm","3",3,NA,"lm_forest",0.0211809421118572
"grad",4,5,20000,100,15,"vcm","3",3,NA,"lm_forest",0.026696702745767
"FPT",4,5,20000,100,15,"vcm","3",3,NA,"lm_forest",0.0267415585163938
"grad",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest",0.016915219219893
"FPT",4,5,20000,100,16,"vcm","3",3,NA,"lm_forest",0.0171077247149471
"grad",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest",0.017662545303407
"FPT",4,5,20000,100,17,"vcm","3",3,NA,"lm_forest",0.0179489795935274
"grad",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest",0.0243216686510836
"FPT",4,5,20000,100,18,"vcm","3",3,NA,"lm_forest",0.0247435389328951
"grad",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest",0.0199748076107965
"FPT",4,5,20000,100,19,"vcm","3",3,NA,"lm_forest",0.0196777957183075
"grad",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest",0.0225839558939193
"FPT",4,5,20000,100,20,"vcm","3",3,NA,"lm_forest",0.0223823363955827
"grad",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest",0.0132996504141049
"FPT",4,5,20000,100,21,"vcm","3",3,NA,"lm_forest",0.0133102305837418
"grad",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest",0.0268871317307416
"FPT",4,5,20000,100,22,"vcm","3",3,NA,"lm_forest",0.0265600083181489
"grad",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest",0.019926553625668
"FPT",4,5,20000,100,23,"vcm","3",3,NA,"lm_forest",0.0204809981364535
"grad",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest",0.0225759612676074
"FPT",4,5,20000,100,24,"vcm","3",3,NA,"lm_forest",0.0223386040320323
"grad",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest",0.0173346526793425
"FPT",4,5,20000,100,25,"vcm","3",3,NA,"lm_forest",0.0172669863264841
"grad",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest",0.0311082065658151
"FPT",4,5,20000,100,26,"vcm","3",3,NA,"lm_forest",0.0307881246369716
"grad",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest",0.0175908752355949
"FPT",4,5,20000,100,27,"vcm","3",3,NA,"lm_forest",0.0180525207532378
"grad",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest",0.0266699241831842
"FPT",4,5,20000,100,28,"vcm","3",3,NA,"lm_forest",0.0272644777348503
"grad",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest",0.020991072953117
"FPT",4,5,20000,100,29,"vcm","3",3,NA,"lm_forest",0.0208348028412024
"grad",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest",0.0163627126455623
"FPT",4,5,20000,100,30,"vcm","3",3,NA,"lm_forest",0.0159859073661347
"grad",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest",0.0219850756786896
"FPT",4,5,20000,100,31,"vcm","3",3,NA,"lm_forest",0.0221588427746677
"grad",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest",0.0245593154402767
"FPT",4,5,20000,100,32,"vcm","3",3,NA,"lm_forest",0.0243315616727675
"grad",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest",0.0203899352263058
"FPT",4,5,20000,100,33,"vcm","3",3,NA,"lm_forest",0.0202350730386119
"grad",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest",0.0335187024595046
"FPT",4,5,20000,100,34,"vcm","3",3,NA,"lm_forest",0.0334107825627253
