"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,599,0.0388172080274671,FALSE,"hte",4,2,2000,"1"
"grad",1,2,FALSE,0,0,0,599,0.0384808781091124,FALSE,"hte",4,2,2000,"1"
"grad",1,3,FALSE,0,0,0,599,0.0384644790319726,FALSE,"hte",4,2,2000,"1"
"grad",1,4,FALSE,0,0,0,599,0.0387084260582924,FALSE,"hte",4,2,2000,"1"
"grad",1,5,FALSE,0,0,0,599,0.0319486691150814,FALSE,"hte",4,2,2000,"1"
"grad",1,6,FALSE,0,0,0,599,0.0389708550646901,FALSE,"hte",4,2,2000,"1"
"grad",1,7,FALSE,0,0,0,599,0.0390840930631384,FALSE,"hte",4,2,2000,"1"
"grad",1,8,FALSE,0,0,0,599,0.0390210330951959,FALSE,"hte",4,2,2000,"1"
"grad",1,9,FALSE,0,0,0,599,0.0389343490824103,FALSE,"hte",4,2,2000,"1"
"grad",1,10,FALSE,0,0,0,599,0.0389738561352715,FALSE,"hte",4,2,2000,"1"
"fpt1",1,1,FALSE,0,0,0,631,0.0343600071500987,FALSE,"hte",4,2,2000,"1"
"fpt1",1,2,FALSE,0,0,0,631,0.0341545480769128,FALSE,"hte",4,2,2000,"1"
"fpt1",1,3,FALSE,0,0,0,631,0.034056325093843,FALSE,"hte",4,2,2000,"1"
"fpt1",1,4,FALSE,0,0,0,631,0.0343869971111417,FALSE,"hte",4,2,2000,"1"
"fpt1",1,5,FALSE,0,0,0,631,0.0344807541696355,FALSE,"hte",4,2,2000,"1"
"fpt1",1,6,FALSE,0,0,0,631,0.0345332501456141,FALSE,"hte",4,2,2000,"1"
"fpt1",1,7,FALSE,0,0,0,631,0.0345641870517284,FALSE,"hte",4,2,2000,"1"
"fpt1",1,8,FALSE,0,0,0,631,0.034542259061709,FALSE,"hte",4,2,2000,"1"
"fpt1",1,9,FALSE,0,0,0,631,0.0346329500898719,FALSE,"hte",4,2,2000,"1"
"fpt1",1,10,FALSE,0,0,0,631,0.034641937003471,FALSE,"hte",4,2,2000,"1"
"fpt2",1,1,FALSE,0,0,0,741,0.0311599870910868,FALSE,"hte",4,2,2000,"1"
"fpt2",1,2,FALSE,0,0,0,741,0.0307791579980403,FALSE,"hte",4,2,2000,"1"
"fpt2",1,3,FALSE,0,0,0,741,0.0309303590329364,FALSE,"hte",4,2,2000,"1"
"fpt2",1,4,FALSE,0,0,0,741,0.0310962171060964,FALSE,"hte",4,2,2000,"1"
"fpt2",1,5,FALSE,0,0,0,741,0.031298695015721,FALSE,"hte",4,2,2000,"1"
"fpt2",1,6,FALSE,0,0,0,741,0.0313615680206567,FALSE,"hte",4,2,2000,"1"
"fpt2",1,7,FALSE,0,0,0,741,0.0313260750845075,FALSE,"hte",4,2,2000,"1"
"fpt2",1,8,FALSE,0,0,0,741,0.0315577121218666,FALSE,"hte",4,2,2000,"1"
"fpt2",1,9,FALSE,0,0,0,741,0.0314181101275608,FALSE,"hte",4,2,2000,"1"
"fpt2",1,10,FALSE,0,0,0,741,0.0313913561403751,FALSE,"hte",4,2,2000,"1"
