"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,750,0.0388868731679395,FALSE,"vcm",4,2,2000,"2"
"grad",1,2,FALSE,0,0,0,750,0.0385164250619709,FALSE,"vcm",4,2,2000,"2"
"grad",1,3,FALSE,0,0,0,750,0.0389550380641595,FALSE,"vcm",4,2,2000,"2"
"grad",1,4,FALSE,0,0,0,750,0.0384851561393589,FALSE,"vcm",4,2,2000,"2"
"grad",1,5,FALSE,0,0,0,750,0.0391708811512217,FALSE,"vcm",4,2,2000,"2"
"grad",1,6,FALSE,0,0,0,750,0.0390360770979896,FALSE,"vcm",4,2,2000,"2"
"grad",1,7,FALSE,0,0,0,750,0.0389746840810403,FALSE,"vcm",4,2,2000,"2"
"grad",1,8,FALSE,0,0,0,750,0.0390781020978466,FALSE,"vcm",4,2,2000,"2"
"grad",1,9,FALSE,0,0,0,750,0.0391727810492739,FALSE,"vcm",4,2,2000,"2"
"grad",1,10,FALSE,0,0,0,750,0.0390976261114702,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,1,FALSE,0,0,0,778,0.0371810760116205,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,2,FALSE,0,0,0,778,0.0370856451336294,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,3,FALSE,0,0,0,778,0.0372013930464163,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,4,FALSE,0,0,0,778,0.0372570391045883,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,5,FALSE,0,0,0,778,0.0369574890937656,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,6,FALSE,0,0,0,778,0.0370710500283167,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,7,FALSE,0,0,0,778,0.0372038671048358,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,8,FALSE,0,0,0,778,0.0370838671224192,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,9,FALSE,0,0,0,778,0.037058410118334,FALSE,"vcm",4,2,2000,"2"
"fpt1",1,10,FALSE,0,0,0,778,0.0371126690879464,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,1,FALSE,0,0,0,763,0.0312300181249157,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,2,FALSE,0,0,0,763,0.0307987440610304,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,3,FALSE,0,0,0,763,0.030686229118146,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,4,FALSE,0,0,0,763,0.0311016740743071,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,5,FALSE,0,0,0,763,0.0312841150444001,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,6,FALSE,0,0,0,763,0.0313221100950614,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,7,FALSE,0,0,0,763,0.0313511129934341,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,8,FALSE,0,0,0,763,0.0312829480972141,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,9,FALSE,0,0,0,763,0.0312968370271847,FALSE,"vcm",4,2,2000,"2"
"fpt2",1,10,FALSE,0,0,0,763,0.0313437411095947,FALSE,"vcm",4,2,2000,"2"
