"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,320,0.0380636601475999,FALSE,"vcm",16,2,2000,"2"
"grad",1,2,FALSE,0,0,0,320,0.033197763026692,FALSE,"vcm",16,2,2000,"2"
"grad",1,3,FALSE,0,0,0,320,0.0333269741386175,FALSE,"vcm",16,2,2000,"2"
"grad",1,4,FALSE,0,0,0,320,0.0337693711044267,FALSE,"vcm",16,2,2000,"2"
"grad",1,5,FALSE,0,0,0,320,0.0338159210514277,FALSE,"vcm",16,2,2000,"2"
"grad",1,6,FALSE,0,0,0,320,0.0365664040436968,FALSE,"vcm",16,2,2000,"2"
"grad",1,7,FALSE,0,0,0,320,0.0355833180947229,FALSE,"vcm",16,2,2000,"2"
"grad",1,8,FALSE,0,0,0,320,0.0587056600488722,FALSE,"vcm",16,2,2000,"2"
"grad",1,9,FALSE,0,0,0,320,0.0472056680591777,FALSE,"vcm",16,2,2000,"2"
"grad",1,10,FALSE,0,0,0,320,0.0348488610470667,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,1,FALSE,0,0,0,379,0.0289484730456024,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,2,FALSE,0,0,0,379,0.0358137601288036,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,3,FALSE,0,0,0,379,0.0286337410798296,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,4,FALSE,0,0,0,379,0.0449305420042947,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,5,FALSE,0,0,0,379,0.040654233074747,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,6,FALSE,0,0,0,379,0.0527631610166281,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,7,FALSE,0,0,0,379,0.0407421410782263,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,8,FALSE,0,0,0,379,0.0409059809753671,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,9,FALSE,0,0,0,379,0.0619234591722488,FALSE,"vcm",16,2,2000,"2"
"fpt1",1,10,FALSE,0,0,0,379,0.053219240042381,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,1,FALSE,0,0,0,347,0.0225524110719562,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,2,FALSE,0,0,0,347,0.0256303159985691,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,3,FALSE,0,0,0,347,0.0209506001556292,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,4,FALSE,0,0,0,347,0.0215565550606698,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,5,FALSE,0,0,0,347,0.0218765700701624,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,6,FALSE,0,0,0,347,0.0220399050740525,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,7,FALSE,0,0,0,347,0.0218557041371241,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,8,FALSE,0,0,0,347,0.0212456200970337,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,9,FALSE,0,0,0,347,0.0215325000463054,FALSE,"vcm",16,2,2000,"2"
"fpt2",1,10,FALSE,0,0,0,347,0.0375403551151976,FALSE,"vcm",16,2,2000,"2"
