"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00315603206399828,TRUE,"vcm",16,2,1000,"2"
"grad",1,2,FALSE,0,0,0,1,0.00297821697313339,TRUE,"vcm",16,2,1000,"2"
"grad",1,3,FALSE,0,0,0,1,0.00361155206337571,TRUE,"vcm",16,2,1000,"2"
"grad",1,4,FALSE,0,0,0,1,0.0035407020477578,TRUE,"vcm",16,2,1000,"2"
"grad",1,5,FALSE,0,0,0,1,0.00345464597921818,TRUE,"vcm",16,2,1000,"2"
"grad",1,6,FALSE,0,0,0,1,0.00347665708977729,TRUE,"vcm",16,2,1000,"2"
"grad",1,7,FALSE,0,0,0,1,0.00273196503985673,TRUE,"vcm",16,2,1000,"2"
"grad",1,8,FALSE,0,0,0,1,0.00349857704713941,TRUE,"vcm",16,2,1000,"2"
"grad",1,9,FALSE,0,0,0,1,0.00345341814681888,TRUE,"vcm",16,2,1000,"2"
"grad",1,10,FALSE,0,0,0,1,0.00348505307920277,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,1,FALSE,0,0,0,1,0.00307995302136987,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,2,FALSE,0,0,0,1,0.00275638606399298,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,3,FALSE,0,0,0,1,0.00261326506733894,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,4,FALSE,0,0,0,1,0.00242143904324621,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,5,FALSE,0,0,0,1,0.00242448109202087,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,6,FALSE,0,0,0,1,0.00246331410016865,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,7,FALSE,0,0,0,1,0.00239866110496223,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,8,FALSE,0,0,0,1,0.00240297906566411,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,9,FALSE,0,0,0,1,0.00242859509307891,TRUE,"vcm",16,2,1000,"2"
"fpt1",1,10,FALSE,0,0,0,1,0.00232928607147187,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,1,FALSE,0,0,0,1,0.00225952407345176,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,2,FALSE,0,0,0,1,0.00202636397443712,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,3,FALSE,0,0,0,1,0.00268884096294641,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,4,FALSE,0,0,0,1,0.00236560206394643,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,5,FALSE,0,0,0,1,0.00264330196660012,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,6,FALSE,0,0,0,1,0.00253862200770527,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,7,FALSE,0,0,0,1,0.00257699307985604,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,8,FALSE,0,0,0,1,0.00235997093841434,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,9,FALSE,0,0,0,1,0.00219857401680201,TRUE,"vcm",16,2,1000,"2"
"fpt2",1,10,FALSE,0,0,0,1,0.00212135305628181,TRUE,"vcm",16,2,1000,"2"
