"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,259,0.0932742120930925,FALSE,"hte",16,2,4000,"1"
"grad",1,2,FALSE,0,0,0,259,0.102558778133243,FALSE,"hte",16,2,4000,"1"
"grad",1,3,FALSE,0,0,0,259,0.0951976721407846,FALSE,"hte",16,2,4000,"1"
"grad",1,4,FALSE,0,0,0,259,0.0733478690963238,FALSE,"hte",16,2,4000,"1"
"grad",1,5,FALSE,0,0,0,259,0.0697017580969259,FALSE,"hte",16,2,4000,"1"
"grad",1,6,FALSE,0,0,0,259,0.0691139800474048,FALSE,"hte",16,2,4000,"1"
"grad",1,7,FALSE,0,0,0,259,0.0682144550373778,FALSE,"hte",16,2,4000,"1"
"grad",1,8,FALSE,0,0,0,259,0.0682591471122578,FALSE,"hte",16,2,4000,"1"
"grad",1,9,FALSE,0,0,0,259,0.0687727159820497,FALSE,"hte",16,2,4000,"1"
"grad",1,10,FALSE,0,0,0,259,0.0683523720363155,FALSE,"hte",16,2,4000,"1"
"fpt1",1,1,FALSE,0,0,0,275,0.0893291078973562,FALSE,"hte",16,2,4000,"1"
"fpt1",1,2,FALSE,0,0,0,275,0.0626607369631529,FALSE,"hte",16,2,4000,"1"
"fpt1",1,3,FALSE,0,0,0,275,0.063054436002858,FALSE,"hte",16,2,4000,"1"
"fpt1",1,4,FALSE,0,0,0,275,0.0633236869471148,FALSE,"hte",16,2,4000,"1"
"fpt1",1,5,FALSE,0,0,0,275,0.0643800050020218,FALSE,"hte",16,2,4000,"1"
"fpt1",1,6,FALSE,0,0,0,275,0.0633236119756475,FALSE,"hte",16,2,4000,"1"
"fpt1",1,7,FALSE,0,0,0,275,0.0632007770473137,FALSE,"hte",16,2,4000,"1"
"fpt1",1,8,FALSE,0,0,0,275,0.0631538289599121,FALSE,"hte",16,2,4000,"1"
"fpt1",1,9,FALSE,0,0,0,275,0.0627424678532407,FALSE,"hte",16,2,4000,"1"
"fpt1",1,10,FALSE,0,0,0,275,0.06260998302605,FALSE,"hte",16,2,4000,"1"
"fpt2",1,1,FALSE,0,0,0,670,0.0823395639890805,FALSE,"hte",16,2,4000,"1"
"fpt2",1,2,FALSE,0,0,0,670,0.0534506791736931,FALSE,"hte",16,2,4000,"1"
"fpt2",1,3,FALSE,0,0,0,670,0.0886393990367651,FALSE,"hte",16,2,4000,"1"
"fpt2",1,4,FALSE,0,0,0,670,0.082357662031427,FALSE,"hte",16,2,4000,"1"
"fpt2",1,5,FALSE,0,0,0,670,0.0539329410530627,FALSE,"hte",16,2,4000,"1"
"fpt2",1,6,FALSE,0,0,0,670,0.0536497121211141,FALSE,"hte",16,2,4000,"1"
"fpt2",1,7,FALSE,0,0,0,670,0.0538183130556718,FALSE,"hte",16,2,4000,"1"
"fpt2",1,8,FALSE,0,0,0,670,0.0906965121394023,FALSE,"hte",16,2,4000,"1"
"fpt2",1,9,FALSE,0,0,0,670,0.0804353681160137,FALSE,"hte",16,2,4000,"1"
"fpt2",1,10,FALSE,0,0,0,670,0.0543935790192336,FALSE,"hte",16,2,4000,"1"
