"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00356678897514939,TRUE,"vcm",4,2,4000,"2"
"grad",1,2,TRUE,1,0,0,1,0.0130269471555948,TRUE,"vcm",4,2,4000,"2"
"grad",1,3,FALSE,0,0,0,1,0.0057385500986129,TRUE,"vcm",4,2,4000,"2"
"grad",1,4,FALSE,0,0,0,1,0.00500170409213752,TRUE,"vcm",4,2,4000,"2"
"grad",1,5,FALSE,0,0,0,1,0.00523771904408932,TRUE,"vcm",4,2,4000,"2"
"grad",1,6,FALSE,0,0,0,1,0.0050454541342333,TRUE,"vcm",4,2,4000,"2"
"grad",1,7,FALSE,0,0,0,1,0.0053016000892967,TRUE,"vcm",4,2,4000,"2"
"grad",1,8,FALSE,0,0,0,1,0.00516039109788835,TRUE,"vcm",4,2,4000,"2"
"grad",1,9,FALSE,0,0,0,1,0.00551575399003923,TRUE,"vcm",4,2,4000,"2"
"grad",1,10,FALSE,0,0,0,1,0.00537065207026899,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,1,FALSE,0,0,0,1,0.00607426010537893,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,2,FALSE,0,0,0,1,0.00525169307366014,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,3,FALSE,0,0,0,1,0.00715829606633633,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,4,FALSE,0,0,0,1,0.00686639407649636,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,5,FALSE,0,0,0,1,0.00701170403044671,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,6,FALSE,0,0,0,1,0.00702004402410239,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,7,FALSE,0,0,0,1,0.00687956612091511,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,8,FALSE,0,0,0,1,0.00702766119502485,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,9,FALSE,0,0,0,1,0.00689277704805136,TRUE,"vcm",4,2,4000,"2"
"fpt1",1,10,FALSE,0,0,0,1,0.00681128713767976,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,1,FALSE,0,0,0,1,0.00683093804400414,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,2,FALSE,0,0,0,1,0.00658341194503009,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,3,FALSE,0,0,0,1,0.00659887597430497,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,4,FALSE,0,0,0,1,0.00680014805402607,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,5,FALSE,0,0,0,1,0.0066222520545125,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,6,FALSE,0,0,0,1,0.00657864694949239,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,7,FALSE,0,0,0,1,0.00664429797325283,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,8,FALSE,0,0,0,1,0.00661168212536722,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,9,FALSE,0,0,0,1,0.00659296207595617,TRUE,"vcm",4,2,4000,"2"
"fpt2",1,10,FALSE,0,0,0,1,0.00661769311409444,TRUE,"vcm",4,2,4000,"2"
