"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00167333800345659,TRUE,"hte",4,2,1000,"3"
"grad",1,2,FALSE,0,0,0,1,0.00148766208440065,TRUE,"hte",4,2,1000,"3"
"grad",1,3,FALSE,0,0,0,1,0.00154716800898314,TRUE,"hte",4,2,1000,"3"
"grad",1,4,FALSE,0,0,0,1,0.001575171132572,TRUE,"hte",4,2,1000,"3"
"grad",1,5,FALSE,0,0,0,1,0.00164324208162725,TRUE,"hte",4,2,1000,"3"
"grad",1,6,FALSE,0,0,0,1,0.00157382606994361,TRUE,"hte",4,2,1000,"3"
"grad",1,7,FALSE,0,0,0,1,0.00148225808516145,TRUE,"hte",4,2,1000,"3"
"grad",1,8,FALSE,0,0,0,1,0.00153404206503183,TRUE,"hte",4,2,1000,"3"
"grad",1,9,FALSE,0,0,0,1,0.00156480609439313,TRUE,"hte",4,2,1000,"3"
"grad",1,10,FALSE,0,0,0,1,0.00159538513980806,TRUE,"hte",4,2,1000,"3"
"fpt1",1,1,FALSE,0,0,0,1,0.00156784406863153,TRUE,"hte",4,2,1000,"3"
"fpt1",1,2,FALSE,0,0,0,1,0.00152005406562239,TRUE,"hte",4,2,1000,"3"
"fpt1",1,3,FALSE,0,0,0,1,0.00149064208380878,TRUE,"hte",4,2,1000,"3"
"fpt1",1,4,FALSE,0,0,0,1,0.00152360601350665,TRUE,"hte",4,2,1000,"3"
"fpt1",1,5,FALSE,0,0,0,1,0.001561563112773,TRUE,"hte",4,2,1000,"3"
"fpt1",1,6,FALSE,0,0,0,1,0.00147737213410437,TRUE,"hte",4,2,1000,"3"
"fpt1",1,7,FALSE,0,0,0,1,0.00135847099591047,TRUE,"hte",4,2,1000,"3"
"fpt1",1,8,FALSE,0,0,0,1,0.00142716709524393,TRUE,"hte",4,2,1000,"3"
"fpt1",1,9,FALSE,0,0,0,1,0.00147913314867765,TRUE,"hte",4,2,1000,"3"
"fpt1",1,10,FALSE,0,0,0,1,0.00151190301403403,TRUE,"hte",4,2,1000,"3"
"fpt2",1,1,FALSE,0,0,0,1,0.00152398599311709,TRUE,"hte",4,2,1000,"3"
"fpt2",1,2,FALSE,0,0,0,1,0.00133979192469269,TRUE,"hte",4,2,1000,"3"
"fpt2",1,3,FALSE,0,0,0,1,0.00143686297815293,TRUE,"hte",4,2,1000,"3"
"fpt2",1,4,FALSE,0,0,0,1,0.00143404491245747,TRUE,"hte",4,2,1000,"3"
"fpt2",1,5,FALSE,0,0,0,1,0.00134821701794863,TRUE,"hte",4,2,1000,"3"
"fpt2",1,6,FALSE,0,0,0,1,0.00141070201061666,TRUE,"hte",4,2,1000,"3"
"fpt2",1,7,FALSE,0,0,0,1,0.00144281610846519,TRUE,"hte",4,2,1000,"3"
"fpt2",1,8,FALSE,0,0,0,1,0.00147195206955075,TRUE,"hte",4,2,1000,"3"
"fpt2",1,9,FALSE,0,0,0,1,0.00143619906157255,TRUE,"hte",4,2,1000,"3"
"fpt2",1,10,FALSE,0,0,0,1,0.00142494204919785,TRUE,"hte",4,2,1000,"3"
