"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00355673988815397,TRUE,"hte",4,2,2000,"4"
"grad",1,2,FALSE,0,0,0,1,0.00344076496548951,TRUE,"hte",4,2,2000,"4"
"grad",1,3,FALSE,0,0,0,1,0.00347645406145602,TRUE,"hte",4,2,2000,"4"
"grad",1,4,FALSE,0,0,0,1,0.00349456688854843,TRUE,"hte",4,2,2000,"4"
"grad",1,5,FALSE,0,0,0,1,0.00347621296532452,TRUE,"hte",4,2,2000,"4"
"grad",1,6,FALSE,0,0,0,1,0.00348288100212812,TRUE,"hte",4,2,2000,"4"
"grad",1,7,FALSE,0,0,0,1,0.00346840801648796,TRUE,"hte",4,2,2000,"4"
"grad",1,8,FALSE,0,0,0,1,0.00341383996419609,TRUE,"hte",4,2,2000,"4"
"grad",1,9,FALSE,0,0,0,1,0.00341227289754897,TRUE,"hte",4,2,2000,"4"
"grad",1,10,FALSE,0,0,0,1,0.00348061393015087,TRUE,"hte",4,2,2000,"4"
"fpt1",1,1,FALSE,0,0,0,1,0.00333202397450805,TRUE,"hte",4,2,2000,"4"
"fpt1",1,2,FALSE,0,0,0,1,0.00326201191637665,TRUE,"hte",4,2,2000,"4"
"fpt1",1,3,FALSE,0,0,0,1,0.00330283399671316,TRUE,"hte",4,2,2000,"4"
"fpt1",1,4,FALSE,0,0,0,1,0.00330739689525217,TRUE,"hte",4,2,2000,"4"
"fpt1",1,5,FALSE,0,0,0,1,0.00329775491263717,TRUE,"hte",4,2,2000,"4"
"fpt1",1,6,FALSE,0,0,0,1,0.00332506094127893,TRUE,"hte",4,2,2000,"4"
"fpt1",1,7,FALSE,0,0,0,1,0.00319059402681887,TRUE,"hte",4,2,2000,"4"
"fpt1",1,8,FALSE,0,0,0,1,0.00328089285176247,TRUE,"hte",4,2,2000,"4"
"fpt1",1,9,FALSE,0,0,0,1,0.00331609894055873,TRUE,"hte",4,2,2000,"4"
"fpt1",1,10,FALSE,0,0,0,1,0.00331779499538243,TRUE,"hte",4,2,2000,"4"
"fpt2",1,1,FALSE,0,0,0,1,0.0032875828910619,TRUE,"hte",4,2,2000,"4"
"fpt2",1,2,FALSE,0,0,0,1,0.00312532100360841,TRUE,"hte",4,2,2000,"4"
"fpt2",1,3,FALSE,0,0,0,1,0.0031543328659609,TRUE,"hte",4,2,2000,"4"
"fpt2",1,4,FALSE,0,0,0,1,0.00319940899498761,TRUE,"hte",4,2,2000,"4"
"fpt2",1,5,FALSE,0,0,0,1,0.0032011748990044,TRUE,"hte",4,2,2000,"4"
"fpt2",1,6,FALSE,0,0,0,1,0.00320482393726707,TRUE,"hte",4,2,2000,"4"
"fpt2",1,7,FALSE,0,0,0,1,0.00310996198095381,TRUE,"hte",4,2,2000,"4"
"fpt2",1,8,FALSE,0,0,0,1,0.00313000893220305,TRUE,"hte",4,2,2000,"4"
"fpt2",1,9,FALSE,0,0,0,1,0.00322100298944861,TRUE,"hte",4,2,2000,"4"
"fpt2",1,10,FALSE,0,0,0,1,0.00320441392250359,TRUE,"hte",4,2,2000,"4"
