"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.0202517979778349,TRUE,"vcm",16,2,4000,"2"
"grad",1,2,FALSE,0,0,0,1,0.0134660070762038,TRUE,"vcm",16,2,4000,"2"
"grad",1,3,FALSE,0,0,0,1,0.0129766030004248,TRUE,"vcm",16,2,4000,"2"
"grad",1,4,FALSE,0,0,0,1,0.0133881641086191,TRUE,"vcm",16,2,4000,"2"
"grad",1,5,FALSE,0,0,0,1,0.0134899549884722,TRUE,"vcm",16,2,4000,"2"
"grad",1,6,FALSE,0,0,0,1,0.0139107910217717,TRUE,"vcm",16,2,4000,"2"
"grad",1,7,FALSE,0,0,0,1,0.0132541280472651,TRUE,"vcm",16,2,4000,"2"
"grad",1,8,FALSE,0,0,0,1,0.0131909290794283,TRUE,"vcm",16,2,4000,"2"
"grad",1,9,FALSE,0,0,0,1,0.0133372211130336,TRUE,"vcm",16,2,4000,"2"
"grad",1,10,FALSE,0,0,0,1,0.013208024087362,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,1,FALSE,0,0,0,1,0.00951433705631644,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,2,FALSE,0,0,0,1,0.00868330907542259,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,3,FALSE,0,0,0,1,0.00871737103443593,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,4,FALSE,0,0,0,1,0.00871506601106375,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,5,FALSE,0,0,0,1,0.00866031309124082,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,6,FALSE,0,0,0,1,0.00872913002967834,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,7,FALSE,0,0,0,1,0.00868497602641582,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,8,FALSE,0,0,0,1,0.00713633000850677,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,9,FALSE,0,0,0,1,0.00656821706797928,TRUE,"vcm",16,2,4000,"2"
"fpt1",1,10,FALSE,0,0,0,1,0.00644549098797143,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,1,FALSE,0,0,0,1,0.00800841813907027,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,2,FALSE,0,0,0,1,0.00782746402546763,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,3,FALSE,0,0,0,1,0.00787703401874751,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,4,FALSE,0,0,0,1,0.00768234604038298,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,5,FALSE,0,0,0,1,0.00773414596915245,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,6,FALSE,0,0,0,1,0.00758543109986931,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,7,FALSE,0,0,0,1,0.00774175801780075,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,8,FALSE,0,0,0,1,0.00782351999077946,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,9,FALSE,0,0,0,1,0.00763721507973969,TRUE,"vcm",16,2,4000,"2"
"fpt2",1,10,FALSE,0,0,0,1,0.00595459900796413,TRUE,"vcm",16,2,4000,"2"
