"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,351,0.0381722029997036,FALSE,"vcm",16,2,2000,"1"
"grad",1,2,FALSE,0,0,0,351,0.0377372950315475,FALSE,"vcm",16,2,2000,"1"
"grad",1,3,FALSE,0,0,0,351,0.0382116599939764,FALSE,"vcm",16,2,2000,"1"
"grad",1,4,FALSE,0,0,0,351,0.0385329849086702,FALSE,"vcm",16,2,2000,"1"
"grad",1,5,FALSE,0,0,0,351,0.0389441979350522,FALSE,"vcm",16,2,2000,"1"
"grad",1,6,FALSE,0,0,0,351,0.0657384169753641,FALSE,"vcm",16,2,2000,"1"
"grad",1,7,FALSE,0,0,0,351,0.0387793330010027,FALSE,"vcm",16,2,2000,"1"
"grad",1,8,FALSE,0,0,0,351,0.039097704924643,FALSE,"vcm",16,2,2000,"1"
"grad",1,9,FALSE,0,0,0,351,0.0389329668832943,FALSE,"vcm",16,2,2000,"1"
"grad",1,10,FALSE,0,0,0,351,0.0390454810112715,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,1,FALSE,0,0,0,365,0.0353687080787495,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,2,FALSE,0,0,0,365,0.059213089174591,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,3,FALSE,0,0,0,365,0.0421478111529723,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,4,FALSE,0,0,0,365,0.0627731400309131,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,5,TRUE,1,0,0,365,0.0534650090849027,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,6,FALSE,0,0,0,365,0.06322828005068,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,7,FALSE,0,0,0,365,0.041824393090792,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,8,FALSE,0,0,0,365,0.0417717561358586,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,9,FALSE,0,0,0,365,0.0417502530617639,FALSE,"vcm",16,2,2000,"1"
"fpt1",1,10,FALSE,0,0,0,365,0.0416383401025087,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,1,FALSE,0,0,0,351,0.0218816600972787,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,2,FALSE,0,0,0,351,0.0210421410156414,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,3,FALSE,0,0,0,351,0.0303657370386645,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,4,FALSE,0,0,0,351,0.0324940570862964,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,5,FALSE,0,0,0,351,0.0343439050484449,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,6,FALSE,0,0,0,351,0.0479580331593752,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,7,FALSE,0,0,0,351,0.0482513291062787,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,8,FALSE,0,0,0,351,0.0487701360834762,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,9,FALSE,0,0,0,351,0.0405137700727209,FALSE,"vcm",16,2,2000,"1"
"fpt2",1,10,FALSE,0,0,0,351,0.048300069058314,FALSE,"vcm",16,2,2000,"1"
