"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00192312011495233,TRUE,"vcm",4,2,2000,"3"
"grad",1,2,FALSE,0,0,0,1,0.00184044509660453,TRUE,"vcm",4,2,2000,"3"
"grad",1,3,FALSE,0,0,0,1,0.00170520006213337,TRUE,"vcm",4,2,2000,"3"
"grad",1,4,FALSE,0,0,0,1,0.00261727906763554,TRUE,"vcm",4,2,2000,"3"
"grad",1,5,FALSE,0,0,0,1,0.00237387511879206,TRUE,"vcm",4,2,2000,"3"
"grad",1,6,FALSE,0,0,0,1,0.00239049713127315,TRUE,"vcm",4,2,2000,"3"
"grad",1,7,FALSE,0,0,0,1,0.00237409910187125,TRUE,"vcm",4,2,2000,"3"
"grad",1,8,FALSE,0,0,0,1,0.00229653809219599,TRUE,"vcm",4,2,2000,"3"
"grad",1,9,FALSE,0,0,0,1,0.00277366500813514,TRUE,"vcm",4,2,2000,"3"
"grad",1,10,FALSE,0,0,0,1,0.00269429211039096,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,1,FALSE,0,0,0,1,0.00279188808053732,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,2,FALSE,0,0,0,1,0.00254731101449579,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,3,FALSE,0,0,0,1,0.00254676607437432,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,4,FALSE,0,0,0,1,0.00256694608833641,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,5,FALSE,0,0,0,1,0.00253865600097924,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,6,FALSE,0,0,0,1,0.00345277914311737,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,7,FALSE,0,0,0,1,0.00269289000425488,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,8,FALSE,0,0,0,1,0.00261243397835642,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,9,FALSE,0,0,0,1,0.00321900506969541,TRUE,"vcm",4,2,2000,"3"
"fpt1",1,10,FALSE,0,0,0,1,0.00179790914990008,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,1,FALSE,0,0,0,1,0.00238320010248572,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,2,FALSE,0,0,0,1,0.00251543906051666,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,3,FALSE,0,0,0,1,0.00346783513668925,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,4,FALSE,0,0,0,1,0.00181439809966832,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,5,FALSE,0,0,0,1,0.00153080408927053,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,6,FALSE,0,0,0,1,0.00182175915688276,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,7,FALSE,0,0,0,1,0.00152548798359931,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,8,FALSE,0,0,0,1,0.00159661006182432,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,9,FALSE,0,0,0,1,0.00166697311215103,TRUE,"vcm",4,2,2000,"3"
"fpt2",1,10,FALSE,0,0,0,1,0.00152268109377474,TRUE,"vcm",4,2,2000,"3"
