"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00364034902304411,TRUE,"hte",4,2,2000,"1"
"grad",1,2,FALSE,0,0,0,1,0.00344700203277171,TRUE,"hte",4,2,2000,"1"
"grad",1,3,FALSE,0,0,0,1,0.00337398005649447,TRUE,"hte",4,2,2000,"1"
"grad",1,4,FALSE,0,0,0,1,0.00347871205303818,TRUE,"hte",4,2,2000,"1"
"grad",1,5,FALSE,0,0,0,1,0.00340370507910848,TRUE,"hte",4,2,2000,"1"
"grad",1,6,FALSE,0,0,0,1,0.00342798104975373,TRUE,"hte",4,2,2000,"1"
"grad",1,7,FALSE,0,0,0,1,0.00351066514849663,TRUE,"hte",4,2,2000,"1"
"grad",1,8,FALSE,0,0,0,1,0.00349733699113131,TRUE,"hte",4,2,2000,"1"
"grad",1,9,FALSE,0,0,0,1,0.00351222709286958,TRUE,"hte",4,2,2000,"1"
"grad",1,10,FALSE,0,0,0,1,0.00369283801410347,TRUE,"hte",4,2,2000,"1"
"fpt1",1,1,FALSE,0,0,0,1,0.00341674196533859,TRUE,"hte",4,2,2000,"1"
"fpt1",1,2,FALSE,0,0,0,1,0.00324263796210289,TRUE,"hte",4,2,2000,"1"
"fpt1",1,3,FALSE,0,0,0,1,0.00325531698763371,TRUE,"hte",4,2,2000,"1"
"fpt1",1,4,FALSE,0,0,0,1,0.00331868906505406,TRUE,"hte",4,2,2000,"1"
"fpt1",1,5,FALSE,0,0,0,1,0.00335752696264535,TRUE,"hte",4,2,2000,"1"
"fpt1",1,6,FALSE,0,0,0,1,0.00331979803740978,TRUE,"hte",4,2,2000,"1"
"fpt1",1,7,FALSE,0,0,0,1,0.00320186500903219,TRUE,"hte",4,2,2000,"1"
"fpt1",1,8,FALSE,0,0,0,1,0.00328792899381369,TRUE,"hte",4,2,2000,"1"
"fpt1",1,9,FALSE,0,0,0,1,0.00324434705544263,TRUE,"hte",4,2,2000,"1"
"fpt1",1,10,FALSE,0,0,0,1,0.00327293504960835,TRUE,"hte",4,2,2000,"1"
"fpt2",1,1,FALSE,0,0,0,1,0.00333023606799543,TRUE,"hte",4,2,2000,"1"
"fpt2",1,2,FALSE,0,0,0,1,0.00320342113263905,TRUE,"hte",4,2,2000,"1"
"fpt2",1,3,FALSE,0,0,0,1,0.00323854701127857,TRUE,"hte",4,2,2000,"1"
"fpt2",1,4,FALSE,0,0,0,1,0.00312404904980212,TRUE,"hte",4,2,2000,"1"
"fpt2",1,5,FALSE,0,0,0,1,0.00315276812762022,TRUE,"hte",4,2,2000,"1"
"fpt2",1,6,FALSE,0,0,0,1,0.00320947309955955,TRUE,"hte",4,2,2000,"1"
"fpt2",1,7,FALSE,0,0,0,1,0.00322865415364504,TRUE,"hte",4,2,2000,"1"
"fpt2",1,8,FALSE,0,0,0,1,0.00325672107283026,TRUE,"hte",4,2,2000,"1"
"fpt2",1,9,FALSE,0,0,0,1,0.00322463014163077,TRUE,"hte",4,2,2000,"1"
"fpt2",1,10,FALSE,0,0,0,1,0.00322772306390107,TRUE,"hte",4,2,2000,"1"
