"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,37,0.0308865261031315,FALSE,"hte",16,2,1000,"5"
"grad",1,2,FALSE,0,0,0,37,0.0310680600814521,FALSE,"hte",16,2,1000,"5"
"grad",1,3,FALSE,0,0,0,37,0.0308446161216125,FALSE,"hte",16,2,1000,"5"
"grad",1,4,FALSE,0,0,0,37,0.0308845400577411,FALSE,"hte",16,2,1000,"5"
"grad",1,5,FALSE,0,0,0,37,0.0308341480558738,FALSE,"hte",16,2,1000,"5"
"grad",1,6,FALSE,0,0,0,37,0.0308090600883588,FALSE,"hte",16,2,1000,"5"
"grad",1,7,FALSE,0,0,0,37,0.0308577310061082,FALSE,"hte",16,2,1000,"5"
"grad",1,8,FALSE,0,0,0,37,0.0307922060601413,FALSE,"hte",16,2,1000,"5"
"grad",1,9,FALSE,0,0,0,37,0.0310362740419805,FALSE,"hte",16,2,1000,"5"
"grad",1,10,FALSE,0,0,0,37,0.0310828620567918,FALSE,"hte",16,2,1000,"5"
"fpt1",1,1,FALSE,0,0,0,23,0.0141314940992743,FALSE,"hte",16,2,1000,"5"
"fpt1",1,2,FALSE,0,0,0,23,0.0138168160337955,FALSE,"hte",16,2,1000,"5"
"fpt1",1,3,FALSE,0,0,0,23,0.013755492051132,FALSE,"hte",16,2,1000,"5"
"fpt1",1,4,FALSE,0,0,0,23,0.0140085091115907,FALSE,"hte",16,2,1000,"5"
"fpt1",1,5,FALSE,0,0,0,23,0.0138035711133853,FALSE,"hte",16,2,1000,"5"
"fpt1",1,6,FALSE,0,0,0,23,0.0139990610769019,FALSE,"hte",16,2,1000,"5"
"fpt1",1,7,FALSE,0,0,0,23,0.0140461850678548,FALSE,"hte",16,2,1000,"5"
"fpt1",1,8,FALSE,0,0,0,23,0.013997451053001,FALSE,"hte",16,2,1000,"5"
"fpt1",1,9,FALSE,0,0,0,23,0.0139800461474806,FALSE,"hte",16,2,1000,"5"
"fpt1",1,10,FALSE,0,0,0,23,0.0140292000724003,FALSE,"hte",16,2,1000,"5"
"fpt2",1,1,FALSE,0,0,0,163,0.0197607629233971,FALSE,"hte",16,2,1000,"5"
"fpt2",1,2,FALSE,0,0,0,163,0.019521411973983,FALSE,"hte",16,2,1000,"5"
"fpt2",1,3,FALSE,0,0,0,163,0.0195230150129646,FALSE,"hte",16,2,1000,"5"
"fpt2",1,4,FALSE,0,0,0,163,0.0197419020114467,FALSE,"hte",16,2,1000,"5"
"fpt2",1,5,FALSE,0,0,0,163,0.0196711970493197,FALSE,"hte",16,2,1000,"5"
"fpt2",1,6,FALSE,0,0,0,163,0.0196893450338393,FALSE,"hte",16,2,1000,"5"
"fpt2",1,7,FALSE,0,0,0,163,0.0197760550072417,FALSE,"hte",16,2,1000,"5"
"fpt2",1,8,FALSE,0,0,0,163,0.0197860709158704,FALSE,"hte",16,2,1000,"5"
"fpt2",1,9,FALSE,0,0,0,163,0.0198353049345315,FALSE,"hte",16,2,1000,"5"
"fpt2",1,10,FALSE,0,0,0,163,0.0197946480475366,FALSE,"hte",16,2,1000,"5"
