"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.0228051929734647,TRUE,"hte",16,2,4000,"5"
"grad",1,2,FALSE,0,0,0,1,0.0148753891699016,TRUE,"hte",16,2,4000,"5"
"grad",1,3,FALSE,0,0,0,1,0.0147162011126056,TRUE,"hte",16,2,4000,"5"
"grad",1,4,FALSE,0,0,0,1,0.0147458110004663,TRUE,"hte",16,2,4000,"5"
"grad",1,5,FALSE,0,0,0,1,0.0148807050427422,TRUE,"hte",16,2,4000,"5"
"grad",1,6,FALSE,0,0,0,1,0.0156657760962844,TRUE,"hte",16,2,4000,"5"
"grad",1,7,FALSE,0,0,0,1,0.0153908320935443,TRUE,"hte",16,2,4000,"5"
"grad",1,8,FALSE,0,0,0,1,0.0152378351194784,TRUE,"hte",16,2,4000,"5"
"grad",1,9,FALSE,0,0,0,1,0.0151685200398788,TRUE,"hte",16,2,4000,"5"
"grad",1,10,FALSE,0,0,0,1,0.0152352600125596,TRUE,"hte",16,2,4000,"5"
"fpt1",1,1,FALSE,0,0,0,1,0.0126006091013551,TRUE,"hte",16,2,4000,"5"
"fpt1",1,2,FALSE,0,0,0,1,0.0126144251553342,TRUE,"hte",16,2,4000,"5"
"fpt1",1,3,FALSE,0,0,0,1,0.0128501070430502,TRUE,"hte",16,2,4000,"5"
"fpt1",1,4,FALSE,0,0,0,1,0.012753258110024,TRUE,"hte",16,2,4000,"5"
"fpt1",1,5,FALSE,0,0,0,1,0.0127943381667137,TRUE,"hte",16,2,4000,"5"
"fpt1",1,6,FALSE,0,0,0,1,0.012726862099953,TRUE,"hte",16,2,4000,"5"
"fpt1",1,7,FALSE,0,0,0,1,0.0127502121031284,TRUE,"hte",16,2,4000,"5"
"fpt1",1,8,FALSE,0,0,0,1,0.0128072060178965,TRUE,"hte",16,2,4000,"5"
"fpt1",1,9,FALSE,0,0,0,1,0.0127173261716962,TRUE,"hte",16,2,4000,"5"
"fpt1",1,10,FALSE,0,0,0,1,0.0126951021375135,TRUE,"hte",16,2,4000,"5"
"fpt2",1,1,FALSE,0,0,0,1,0.0120536680333316,TRUE,"hte",16,2,4000,"5"
"fpt2",1,2,FALSE,0,0,0,1,0.0119728239951655,TRUE,"hte",16,2,4000,"5"
"fpt2",1,3,FALSE,0,0,0,1,0.0118780869524926,TRUE,"hte",16,2,4000,"5"
"fpt2",1,4,FALSE,0,0,0,1,0.0115110089536756,TRUE,"hte",16,2,4000,"5"
"fpt2",1,5,FALSE,0,0,0,1,0.0113943669712171,TRUE,"hte",16,2,4000,"5"
"fpt2",1,6,FALSE,0,0,0,1,0.0114037650637329,TRUE,"hte",16,2,4000,"5"
"fpt2",1,7,FALSE,0,0,0,1,0.0116376549704,TRUE,"hte",16,2,4000,"5"
"fpt2",1,8,FALSE,0,0,0,1,0.0115970959886909,TRUE,"hte",16,2,4000,"5"
"fpt2",1,9,FALSE,0,0,0,1,0.0115494689671323,TRUE,"hte",16,2,4000,"5"
"fpt2",1,10,FALSE,0,0,0,1,0.0116123580373824,TRUE,"hte",16,2,4000,"5"
