"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00362043199129403,TRUE,"hte",4,2,2000,"5"
"grad",1,2,FALSE,0,0,0,1,0.00356940401252359,TRUE,"hte",4,2,2000,"5"
"grad",1,3,FALSE,0,0,0,1,0.00357216305565089,TRUE,"hte",4,2,2000,"5"
"grad",1,4,FALSE,0,0,0,1,0.00353277695830911,TRUE,"hte",4,2,2000,"5"
"grad",1,5,FALSE,0,0,0,1,0.00350771797820926,TRUE,"hte",4,2,2000,"5"
"grad",1,6,FALSE,0,0,0,1,0.00353761098813266,TRUE,"hte",4,2,2000,"5"
"grad",1,7,FALSE,0,0,0,1,0.00354943599086255,TRUE,"hte",4,2,2000,"5"
"grad",1,8,FALSE,0,0,0,1,0.00351190310902894,TRUE,"hte",4,2,2000,"5"
"grad",1,9,FALSE,0,0,0,1,0.00357942807022482,TRUE,"hte",4,2,2000,"5"
"grad",1,10,FALSE,0,0,0,1,0.00355960999149829,TRUE,"hte",4,2,2000,"5"
"fpt1",1,1,FALSE,0,0,0,1,0.003414242179133,TRUE,"hte",4,2,2000,"5"
"fpt1",1,2,FALSE,0,0,0,1,0.00331548613030463,TRUE,"hte",4,2,2000,"5"
"fpt1",1,3,FALSE,0,0,0,1,0.00332811905536801,TRUE,"hte",4,2,2000,"5"
"fpt1",1,4,FALSE,0,0,0,1,0.00333318009506911,TRUE,"hte",4,2,2000,"5"
"fpt1",1,5,FALSE,0,0,0,1,0.0033599961316213,TRUE,"hte",4,2,2000,"5"
"fpt1",1,6,FALSE,0,0,0,1,0.00333963101729751,TRUE,"hte",4,2,2000,"5"
"fpt1",1,7,FALSE,0,0,0,1,0.00328362011350691,TRUE,"hte",4,2,2000,"5"
"fpt1",1,8,FALSE,0,0,0,1,0.00332475209143013,TRUE,"hte",4,2,2000,"5"
"fpt1",1,9,FALSE,0,0,0,1,0.00336596101988107,TRUE,"hte",4,2,2000,"5"
"fpt1",1,10,FALSE,0,0,0,1,0.0033659900072962,TRUE,"hte",4,2,2000,"5"
"fpt2",1,1,FALSE,0,0,0,1,0.00336972100194544,TRUE,"hte",4,2,2000,"5"
"fpt2",1,2,FALSE,0,0,0,1,0.00323645607568324,TRUE,"hte",4,2,2000,"5"
"fpt2",1,3,FALSE,0,0,0,1,0.00322944007348269,TRUE,"hte",4,2,2000,"5"
"fpt2",1,4,FALSE,0,0,0,1,0.00319830502849072,TRUE,"hte",4,2,2000,"5"
"fpt2",1,5,FALSE,0,0,0,1,0.00335213902872056,TRUE,"hte",4,2,2000,"5"
"fpt2",1,6,FALSE,0,0,0,1,0.00322410510852933,TRUE,"hte",4,2,2000,"5"
"fpt2",1,7,FALSE,0,0,0,1,0.00322876311838627,TRUE,"hte",4,2,2000,"5"
"fpt2",1,8,FALSE,0,0,0,1,0.00323551404289901,TRUE,"hte",4,2,2000,"5"
"fpt2",1,9,FALSE,0,0,0,1,0.00329204101581126,TRUE,"hte",4,2,2000,"5"
"fpt2",1,10,FALSE,0,0,0,1,0.00319356808904558,TRUE,"hte",4,2,2000,"5"
