"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00725285592488945,TRUE,"vcm",4,2,4000,"3"
"grad",1,2,FALSE,0,0,0,1,0.00703968398738652,TRUE,"vcm",4,2,4000,"3"
"grad",1,3,FALSE,0,0,0,1,0.0070267430273816,TRUE,"vcm",4,2,4000,"3"
"grad",1,4,FALSE,0,0,0,1,0.00704669288825244,TRUE,"vcm",4,2,4000,"3"
"grad",1,5,FALSE,0,0,0,1,0.00717896595597267,TRUE,"vcm",4,2,4000,"3"
"grad",1,6,FALSE,0,0,0,1,0.00714773789513856,TRUE,"vcm",4,2,4000,"3"
"grad",1,7,FALSE,0,0,0,1,0.00717480096500367,TRUE,"vcm",4,2,4000,"3"
"grad",1,8,FALSE,0,0,0,1,0.00720244296826422,TRUE,"vcm",4,2,4000,"3"
"grad",1,9,FALSE,0,0,0,1,0.00732307799626142,TRUE,"vcm",4,2,4000,"3"
"grad",1,10,FALSE,0,0,0,1,0.00730935286264867,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,1,FALSE,0,0,0,1,0.00719789508730173,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,2,FALSE,0,0,0,1,0.00686816906090826,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,3,FALSE,0,0,0,1,0.00678252207580954,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,4,FALSE,0,0,0,1,0.00674480106681585,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,5,FALSE,0,0,0,1,0.00679795700125396,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,6,FALSE,0,0,0,1,0.0067841470008716,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,7,FALSE,0,0,0,1,0.00680943799670786,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,8,FALSE,0,0,0,1,0.00675665598828346,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,9,FALSE,0,0,0,1,0.00677350605838001,TRUE,"vcm",4,2,4000,"3"
"fpt1",1,10,FALSE,0,0,0,1,0.00680626300163567,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,1,FALSE,0,0,0,1,0.00694604206364602,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,2,FALSE,0,0,0,1,0.00657230091746897,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,3,FALSE,0,0,0,1,0.00650425697676837,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,4,FALSE,0,0,0,1,0.00658857310190797,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,5,FALSE,0,0,0,1,0.00658906903117895,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,6,FALSE,0,0,0,1,0.00654595904052258,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,7,FALSE,0,0,0,1,0.00656458199955523,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,8,FALSE,0,0,0,1,0.00654923904221505,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,9,FALSE,0,0,0,1,0.00660127203445882,TRUE,"vcm",4,2,4000,"3"
"fpt2",1,10,FALSE,0,0,0,1,0.00666407705284655,TRUE,"vcm",4,2,4000,"3"
