"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,873,0.0774995811516419,FALSE,"hte",4,2,4000,"2"
"grad",1,2,FALSE,0,0,0,873,0.0400808810954913,FALSE,"hte",4,2,4000,"2"
"grad",1,3,FALSE,0,0,0,873,0.0401633951114491,FALSE,"hte",4,2,4000,"2"
"grad",1,4,FALSE,0,0,0,873,0.0406836890615523,FALSE,"hte",4,2,4000,"2"
"grad",1,5,FALSE,0,0,0,873,0.0413124060723931,FALSE,"hte",4,2,4000,"2"
"grad",1,6,FALSE,0,0,0,873,0.0409835790051147,FALSE,"hte",4,2,4000,"2"
"grad",1,7,FALSE,0,0,0,873,0.0777134770760313,FALSE,"hte",4,2,4000,"2"
"grad",1,8,FALSE,0,0,0,873,0.0407791971229017,FALSE,"hte",4,2,4000,"2"
"grad",1,9,FALSE,0,0,0,873,0.0699964030645788,FALSE,"hte",4,2,4000,"2"
"grad",1,10,FALSE,0,0,0,873,0.0408183610998094,FALSE,"hte",4,2,4000,"2"
"fpt1",1,1,FALSE,0,0,0,870,0.059051773045212,FALSE,"hte",4,2,4000,"2"
"fpt1",1,2,FALSE,0,0,0,870,0.0685849031433463,FALSE,"hte",4,2,4000,"2"
"fpt1",1,3,FALSE,0,0,0,870,0.0330263481009752,FALSE,"hte",4,2,4000,"2"
"fpt1",1,4,FALSE,0,0,0,870,0.06983336515259,FALSE,"hte",4,2,4000,"2"
"fpt1",1,5,FALSE,0,0,0,870,0.0337230700533837,FALSE,"hte",4,2,4000,"2"
"fpt1",1,6,FALSE,0,0,0,870,0.0339540900895372,FALSE,"hte",4,2,4000,"2"
"fpt1",1,7,FALSE,0,0,0,870,0.0339565901085734,FALSE,"hte",4,2,4000,"2"
"fpt1",1,8,FALSE,0,0,0,870,0.0337635660544038,FALSE,"hte",4,2,4000,"2"
"fpt1",1,9,FALSE,0,0,0,870,0.0693420070456341,FALSE,"hte",4,2,4000,"2"
"fpt1",1,10,FALSE,0,0,0,870,0.0703235301189125,FALSE,"hte",4,2,4000,"2"
"fpt2",1,1,FALSE,0,0,0,1341,0.0632795039564371,FALSE,"hte",4,2,4000,"2"
"fpt2",1,2,FALSE,0,0,0,1341,0.0351758979959413,FALSE,"hte",4,2,4000,"2"
"fpt2",1,3,FALSE,0,0,0,1341,0.0355988839874044,FALSE,"hte",4,2,4000,"2"
"fpt2",1,4,FALSE,0,0,0,1341,0.0353646350558847,FALSE,"hte",4,2,4000,"2"
"fpt2",1,5,FALSE,0,0,0,1341,0.0357559398980811,FALSE,"hte",4,2,4000,"2"
"fpt2",1,6,FALSE,0,0,0,1341,0.0722435539355502,FALSE,"hte",4,2,4000,"2"
"fpt2",1,7,FALSE,0,0,0,1341,0.0722219279268757,FALSE,"hte",4,2,4000,"2"
"fpt2",1,8,FALSE,0,0,0,1341,0.0722272009588778,FALSE,"hte",4,2,4000,"2"
"fpt2",1,9,FALSE,0,0,0,1341,0.0622845969628543,FALSE,"hte",4,2,4000,"2"
"fpt2",1,10,FALSE,0,0,0,1341,0.0355293420143425,FALSE,"hte",4,2,4000,"2"
