"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.0228333889972419,TRUE,"hte",16,2,4000,"4"
"grad",1,2,FALSE,0,0,0,1,0.0150809030747041,TRUE,"hte",16,2,4000,"4"
"grad",1,3,FALSE,0,0,0,1,0.0146965150488541,TRUE,"hte",16,2,4000,"4"
"grad",1,4,FALSE,0,0,0,1,0.0147272520698607,TRUE,"hte",16,2,4000,"4"
"grad",1,5,FALSE,0,0,0,1,0.0151704930467531,TRUE,"hte",16,2,4000,"4"
"grad",1,6,FALSE,0,0,0,1,0.0156200410565361,TRUE,"hte",16,2,4000,"4"
"grad",1,7,FALSE,0,0,0,1,0.0150900300359353,TRUE,"hte",16,2,4000,"4"
"grad",1,8,FALSE,0,0,0,1,0.015003219130449,TRUE,"hte",16,2,4000,"4"
"grad",1,9,FALSE,0,0,0,1,0.0151581011014059,TRUE,"hte",16,2,4000,"4"
"grad",1,10,FALSE,0,0,0,1,0.0149759911000729,TRUE,"hte",16,2,4000,"4"
"fpt1",1,1,FALSE,0,0,0,1,0.0128699451452121,TRUE,"hte",16,2,4000,"4"
"fpt1",1,2,FALSE,0,0,0,1,0.0126892579719424,TRUE,"hte",16,2,4000,"4"
"fpt1",1,3,FALSE,0,0,0,1,0.0127167101018131,TRUE,"hte",16,2,4000,"4"
"fpt1",1,4,FALSE,0,0,0,1,0.0128511941293254,TRUE,"hte",16,2,4000,"4"
"fpt1",1,5,FALSE,0,0,0,1,0.0127359731122851,TRUE,"hte",16,2,4000,"4"
"fpt1",1,6,FALSE,0,0,0,1,0.0129155750619248,TRUE,"hte",16,2,4000,"4"
"fpt1",1,7,FALSE,0,0,0,1,0.0127698951400816,TRUE,"hte",16,2,4000,"4"
"fpt1",1,8,FALSE,0,0,0,1,0.0127363400533795,TRUE,"hte",16,2,4000,"4"
"fpt1",1,9,FALSE,0,0,0,1,0.0127818731125444,TRUE,"hte",16,2,4000,"4"
"fpt1",1,10,FALSE,0,0,0,1,0.0129195051267743,TRUE,"hte",16,2,4000,"4"
"fpt2",1,1,FALSE,0,0,0,1,0.0117941090138629,TRUE,"hte",16,2,4000,"4"
"fpt2",1,2,FALSE,0,0,0,1,0.011642191093415,TRUE,"hte",16,2,4000,"4"
"fpt2",1,3,FALSE,0,0,0,1,0.0115190070355311,TRUE,"hte",16,2,4000,"4"
"fpt2",1,4,FALSE,0,0,0,1,0.0117150511359796,TRUE,"hte",16,2,4000,"4"
"fpt2",1,5,FALSE,0,0,0,1,0.0118669010698795,TRUE,"hte",16,2,4000,"4"
"fpt2",1,6,FALSE,0,0,0,1,0.0117545510875061,TRUE,"hte",16,2,4000,"4"
"fpt2",1,7,FALSE,0,0,0,1,0.0117030349792913,TRUE,"hte",16,2,4000,"4"
"fpt2",1,8,FALSE,0,0,0,1,0.0114106951514259,TRUE,"hte",16,2,4000,"4"
"fpt2",1,9,FALSE,0,0,0,1,0.0114773260429502,TRUE,"hte",16,2,4000,"4"
"fpt2",1,10,FALSE,0,0,0,1,0.0116130780661479,TRUE,"hte",16,2,4000,"4"
