"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00755413912702352,TRUE,"hte",16,2,2000,"5"
"grad",1,2,FALSE,0,0,0,1,0.00728104810696095,TRUE,"hte",16,2,2000,"5"
"grad",1,3,FALSE,0,0,0,1,0.0074217040091753,TRUE,"hte",16,2,2000,"5"
"grad",1,4,FALSE,0,0,0,1,0.00733591208700091,TRUE,"hte",16,2,2000,"5"
"grad",1,5,FALSE,0,0,0,1,0.00745047302916646,TRUE,"hte",16,2,2000,"5"
"grad",1,6,FALSE,0,0,0,1,0.00742581416852772,TRUE,"hte",16,2,2000,"5"
"grad",1,7,FALSE,0,0,0,1,0.00736521405633539,TRUE,"hte",16,2,2000,"5"
"grad",1,8,FALSE,0,0,0,1,0.00743198208510876,TRUE,"hte",16,2,2000,"5"
"grad",1,9,FALSE,0,0,0,1,0.00748355709947646,TRUE,"hte",16,2,2000,"5"
"grad",1,10,FALSE,0,0,0,1,0.00748912408016622,TRUE,"hte",16,2,2000,"5"
"fpt1",1,1,FALSE,0,0,0,1,0.00658217410091311,TRUE,"hte",16,2,2000,"5"
"fpt1",1,2,FALSE,0,0,0,1,0.00634120707400143,TRUE,"hte",16,2,2000,"5"
"fpt1",1,3,FALSE,0,0,0,1,0.00643513712566346,TRUE,"hte",16,2,2000,"5"
"fpt1",1,4,FALSE,0,0,0,1,0.0063703591004014,TRUE,"hte",16,2,2000,"5"
"fpt1",1,5,FALSE,0,0,0,1,0.00636544812005013,TRUE,"hte",16,2,2000,"5"
"fpt1",1,6,FALSE,0,0,0,1,0.00632179598324001,TRUE,"hte",16,2,2000,"5"
"fpt1",1,7,FALSE,0,0,0,1,0.00635999208316207,TRUE,"hte",16,2,2000,"5"
"fpt1",1,8,FALSE,0,0,0,1,0.00636436406057328,TRUE,"hte",16,2,2000,"5"
"fpt1",1,9,FALSE,0,0,0,1,0.00643590907566249,TRUE,"hte",16,2,2000,"5"
"fpt1",1,10,FALSE,0,0,0,1,0.0064528671791777,TRUE,"hte",16,2,2000,"5"
"fpt2",1,1,FALSE,0,0,0,1,0.00577919813804328,TRUE,"hte",16,2,2000,"5"
"fpt2",1,2,FALSE,0,0,0,1,0.00553185911849141,TRUE,"hte",16,2,2000,"5"
"fpt2",1,3,FALSE,0,0,0,1,0.00551386713050306,TRUE,"hte",16,2,2000,"5"
"fpt2",1,4,FALSE,0,0,0,1,0.00544470502063632,TRUE,"hte",16,2,2000,"5"
"fpt2",1,5,FALSE,0,0,0,1,0.00549219513777643,TRUE,"hte",16,2,2000,"5"
"fpt2",1,6,FALSE,0,0,0,1,0.00551744608674198,TRUE,"hte",16,2,2000,"5"
"fpt2",1,7,FALSE,0,0,0,1,0.00557739904616028,TRUE,"hte",16,2,2000,"5"
"fpt2",1,8,FALSE,0,0,0,1,0.00552990206051618,TRUE,"hte",16,2,2000,"5"
"fpt2",1,9,FALSE,0,0,0,1,0.00560835318174213,TRUE,"hte",16,2,2000,"5"
"fpt2",1,10,FALSE,0,0,0,1,0.00568853912409395,TRUE,"hte",16,2,2000,"5"
