"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00366653117816895,TRUE,"hte",4,2,2000,"3"
"grad",1,2,FALSE,0,0,0,1,0.00368113012518734,TRUE,"hte",4,2,2000,"3"
"grad",1,3,FALSE,0,0,0,1,0.00351282407063991,TRUE,"hte",4,2,2000,"3"
"grad",1,4,FALSE,0,0,0,1,0.00349923607427627,TRUE,"hte",4,2,2000,"3"
"grad",1,5,FALSE,0,0,0,1,0.00349234300665557,TRUE,"hte",4,2,2000,"3"
"grad",1,6,FALSE,0,0,0,1,0.00348535913508385,TRUE,"hte",4,2,2000,"3"
"grad",1,7,FALSE,0,0,0,1,0.00347371015232056,TRUE,"hte",4,2,2000,"3"
"grad",1,8,FALSE,0,0,0,1,0.0034976911265403,TRUE,"hte",4,2,2000,"3"
"grad",1,9,FALSE,0,0,0,1,0.0035552071640268,TRUE,"hte",4,2,2000,"3"
"grad",1,10,FALSE,0,0,0,1,0.00352587702218443,TRUE,"hte",4,2,2000,"3"
"fpt1",1,1,FALSE,0,0,0,1,0.0034461400937289,TRUE,"hte",4,2,2000,"3"
"fpt1",1,2,FALSE,0,0,0,1,0.0033345561241731,TRUE,"hte",4,2,2000,"3"
"fpt1",1,3,FALSE,0,0,0,1,0.00330794206820428,TRUE,"hte",4,2,2000,"3"
"fpt1",1,4,FALSE,0,0,0,1,0.00326709414366633,TRUE,"hte",4,2,2000,"3"
"fpt1",1,5,FALSE,0,0,0,1,0.00327017204836011,TRUE,"hte",4,2,2000,"3"
"fpt1",1,6,FALSE,0,0,0,1,0.00329510006122291,TRUE,"hte",4,2,2000,"3"
"fpt1",1,7,FALSE,0,0,0,1,0.00332384998910129,TRUE,"hte",4,2,2000,"3"
"fpt1",1,8,FALSE,0,0,0,1,0.00330122315790504,TRUE,"hte",4,2,2000,"3"
"fpt1",1,9,FALSE,0,0,0,1,0.00334721698891371,TRUE,"hte",4,2,2000,"3"
"fpt1",1,10,FALSE,0,0,0,1,0.00333313306327909,TRUE,"hte",4,2,2000,"3"
"fpt2",1,1,FALSE,0,0,0,1,0.00336475006770343,TRUE,"hte",4,2,2000,"3"
"fpt2",1,2,FALSE,0,0,0,1,0.00335708609782159,TRUE,"hte",4,2,2000,"3"
"fpt2",1,3,FALSE,0,0,0,1,0.00323449599090964,TRUE,"hte",4,2,2000,"3"
"fpt2",1,4,FALSE,0,0,0,1,0.00321748410351574,TRUE,"hte",4,2,2000,"3"
"fpt2",1,5,FALSE,0,0,0,1,0.00323428004048765,TRUE,"hte",4,2,2000,"3"
"fpt2",1,6,FALSE,0,0,0,1,0.0031156949698925,TRUE,"hte",4,2,2000,"3"
"fpt2",1,7,FALSE,0,0,0,1,0.00321637804154307,TRUE,"hte",4,2,2000,"3"
"fpt2",1,8,FALSE,0,0,0,1,0.0031930289696902,TRUE,"hte",4,2,2000,"3"
"fpt2",1,9,FALSE,0,0,0,1,0.00328655599150807,TRUE,"hte",4,2,2000,"3"
"fpt2",1,10,FALSE,0,0,0,1,0.0033994180848822,TRUE,"hte",4,2,2000,"3"
