"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00097196304704994,TRUE,"vcm",4,2,1000,"3"
"grad",1,2,FALSE,0,0,0,1,0.001610356150195,TRUE,"vcm",4,2,1000,"3"
"grad",1,3,FALSE,0,0,0,1,0.00165433797519654,TRUE,"vcm",4,2,1000,"3"
"grad",1,4,FALSE,0,0,0,1,0.00157756614498794,TRUE,"vcm",4,2,1000,"3"
"grad",1,5,FALSE,0,0,0,1,0.00165927410125732,TRUE,"vcm",4,2,1000,"3"
"grad",1,6,FALSE,0,0,0,1,0.00166419404558837,TRUE,"vcm",4,2,1000,"3"
"grad",1,7,FALSE,0,0,0,1,0.00168733508326113,TRUE,"vcm",4,2,1000,"3"
"grad",1,8,FALSE,0,0,0,1,0.00168087903875858,TRUE,"vcm",4,2,1000,"3"
"grad",1,9,FALSE,0,0,0,1,0.00165343098342419,TRUE,"vcm",4,2,1000,"3"
"grad",1,10,FALSE,0,0,0,1,0.00170922209508717,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,1,FALSE,0,0,0,1,0.00169844413176179,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,2,FALSE,0,0,0,1,0.00161570205818862,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,3,FALSE,0,0,0,1,0.00158549309708178,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,4,FALSE,0,0,0,1,0.00148901413194835,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,5,FALSE,0,0,0,1,0.00154098507482558,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,6,FALSE,0,0,0,1,0.0015668710693717,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,7,FALSE,0,0,0,1,0.00160348601639271,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,8,FALSE,0,0,0,1,0.00157448311802,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,9,FALSE,0,0,0,1,0.00153041013982147,TRUE,"vcm",4,2,1000,"3"
"fpt1",1,10,FALSE,0,0,0,1,0.00153537397272885,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,1,FALSE,0,0,0,1,0.0015847411705181,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,2,FALSE,0,0,0,1,0.0015202600043267,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,3,FALSE,0,0,0,1,0.00148294901009649,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,4,FALSE,0,0,0,1,0.00148948805872351,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,5,FALSE,0,0,0,1,0.00139023805968463,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,6,FALSE,0,0,0,1,0.0014599080896005,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,7,FALSE,0,0,0,1,0.00149025407154113,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,8,FALSE,0,0,0,1,0.00155519600957632,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,9,FALSE,0,0,0,1,0.00149342813529074,TRUE,"vcm",4,2,1000,"3"
"fpt2",1,10,FALSE,0,0,0,1,0.00153646909166127,TRUE,"vcm",4,2,1000,"3"
