"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00754815700929612,TRUE,"hte",16,2,2000,"2"
"grad",1,2,FALSE,0,0,0,1,0.00746738805901259,TRUE,"hte",16,2,2000,"2"
"grad",1,3,FALSE,0,0,0,1,0.00734850205481052,TRUE,"hte",16,2,2000,"2"
"grad",1,4,FALSE,0,0,0,1,0.00722510705236346,TRUE,"hte",16,2,2000,"2"
"grad",1,5,FALSE,0,0,0,1,0.00772623403463513,TRUE,"hte",16,2,2000,"2"
"grad",1,6,FALSE,0,0,0,1,0.00752401899080724,TRUE,"hte",16,2,2000,"2"
"grad",1,7,FALSE,0,0,0,1,0.00758849107660353,TRUE,"hte",16,2,2000,"2"
"grad",1,8,FALSE,0,0,0,1,0.00751125509850681,TRUE,"hte",16,2,2000,"2"
"grad",1,9,FALSE,0,0,0,1,0.00759133603423834,TRUE,"hte",16,2,2000,"2"
"grad",1,10,FALSE,0,0,0,1,0.00742230506148189,TRUE,"hte",16,2,2000,"2"
"fpt1",1,1,FALSE,0,0,0,1,0.00639349012635648,TRUE,"hte",16,2,2000,"2"
"fpt1",1,2,FALSE,0,0,0,1,0.00646221707575023,TRUE,"hte",16,2,2000,"2"
"fpt1",1,3,FALSE,0,0,0,1,0.00639854511246085,TRUE,"hte",16,2,2000,"2"
"fpt1",1,4,FALSE,0,0,0,1,0.00628417613916099,TRUE,"hte",16,2,2000,"2"
"fpt1",1,5,FALSE,0,0,0,1,0.00622709700837731,TRUE,"hte",16,2,2000,"2"
"fpt1",1,6,FALSE,0,0,0,1,0.00613843905739486,TRUE,"hte",16,2,2000,"2"
"fpt1",1,7,FALSE,0,0,0,1,0.00622969109099358,TRUE,"hte",16,2,2000,"2"
"fpt1",1,8,FALSE,0,0,0,1,0.00629520008806139,TRUE,"hte",16,2,2000,"2"
"fpt1",1,9,FALSE,0,0,0,1,0.00628649012651294,TRUE,"hte",16,2,2000,"2"
"fpt1",1,10,FALSE,0,0,0,1,0.00637627800460905,TRUE,"hte",16,2,2000,"2"
"fpt2",1,1,FALSE,0,0,0,1,0.00553825602401048,TRUE,"hte",16,2,2000,"2"
"fpt2",1,2,FALSE,0,0,0,1,0.00552342110313475,TRUE,"hte",16,2,2000,"2"
"fpt2",1,3,FALSE,0,0,0,1,0.00572862103581429,TRUE,"hte",16,2,2000,"2"
"fpt2",1,4,FALSE,0,0,0,1,0.00545277015771717,TRUE,"hte",16,2,2000,"2"
"fpt2",1,5,FALSE,0,0,0,1,0.00544100906699896,TRUE,"hte",16,2,2000,"2"
"fpt2",1,6,FALSE,0,0,0,1,0.00546058104373515,TRUE,"hte",16,2,2000,"2"
"fpt2",1,7,FALSE,0,0,0,1,0.00579200009815395,TRUE,"hte",16,2,2000,"2"
"fpt2",1,8,FALSE,0,0,0,1,0.00559846917167306,TRUE,"hte",16,2,2000,"2"
"fpt2",1,9,FALSE,0,0,0,1,0.0055500230519101,TRUE,"hte",16,2,2000,"2"
"fpt2",1,10,FALSE,0,0,0,1,0.00563040596898645,TRUE,"hte",16,2,2000,"2"
