"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,47,0.0278304100502282,FALSE,"hte",16,2,1000,"4"
"grad",1,2,FALSE,0,0,0,47,0.0272946590557694,FALSE,"hte",16,2,1000,"4"
"grad",1,3,FALSE,0,0,0,47,0.027387865120545,FALSE,"hte",16,2,1000,"4"
"grad",1,4,FALSE,0,0,0,47,0.0273361421423033,FALSE,"hte",16,2,1000,"4"
"grad",1,5,FALSE,0,0,0,47,0.0276133960578591,FALSE,"hte",16,2,1000,"4"
"grad",1,6,FALSE,0,0,0,47,0.0273487439844757,FALSE,"hte",16,2,1000,"4"
"grad",1,7,FALSE,0,0,0,47,0.0274011220317334,FALSE,"hte",16,2,1000,"4"
"grad",1,8,FALSE,0,0,0,47,0.0273843461181968,FALSE,"hte",16,2,1000,"4"
"grad",1,9,FALSE,0,0,0,47,0.0274254610994831,FALSE,"hte",16,2,1000,"4"
"grad",1,10,FALSE,0,0,0,47,0.0273929131217301,FALSE,"hte",16,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,41,0.0184900260064751,FALSE,"hte",16,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,41,0.0184619450010359,FALSE,"hte",16,2,1000,"4"
"fpt1",1,3,FALSE,0,0,0,41,0.018417346989736,FALSE,"hte",16,2,1000,"4"
"fpt1",1,4,FALSE,0,0,0,41,0.0182854828890413,FALSE,"hte",16,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,41,0.0183626270154491,FALSE,"hte",16,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,41,0.0183983329916373,FALSE,"hte",16,2,1000,"4"
"fpt1",1,7,FALSE,0,0,0,41,0.0183957749977708,FALSE,"hte",16,2,1000,"4"
"fpt1",1,8,FALSE,0,0,0,41,0.0185323379701003,FALSE,"hte",16,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,41,0.0184711059555411,FALSE,"hte",16,2,1000,"4"
"fpt1",1,10,FALSE,0,0,0,41,0.0183601579628885,FALSE,"hte",16,2,1000,"4"
"fpt2",1,1,FALSE,0,0,0,166,0.0216745019424707,FALSE,"hte",16,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,166,0.021563685964793,FALSE,"hte",16,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,166,0.0216315899742767,FALSE,"hte",16,2,1000,"4"
"fpt2",1,4,FALSE,0,0,0,166,0.0216166040627286,FALSE,"hte",16,2,1000,"4"
"fpt2",1,5,FALSE,0,0,0,166,0.0218280809931457,FALSE,"hte",16,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,166,0.0216435040347278,FALSE,"hte",16,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,166,0.0216157909017056,FALSE,"hte",16,2,1000,"4"
"fpt2",1,8,FALSE,0,0,0,166,0.0219319389434531,FALSE,"hte",16,2,1000,"4"
"fpt2",1,9,FALSE,0,0,0,166,0.0216263260226697,FALSE,"hte",16,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,166,0.0216385580133647,FALSE,"hte",16,2,1000,"4"
