"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,172,0.0373438089154661,FALSE,"vcm",16,2,1000,"3"
"grad",1,2,FALSE,0,0,0,172,0.0371459568850696,FALSE,"vcm",16,2,1000,"3"
"grad",1,3,FALSE,0,0,0,172,0.0373558980645612,FALSE,"vcm",16,2,1000,"3"
"grad",1,4,FALSE,0,0,0,172,0.0375046930275857,FALSE,"vcm",16,2,1000,"3"
"grad",1,5,FALSE,0,0,0,172,0.0374226758722216,FALSE,"vcm",16,2,1000,"3"
"grad",1,6,FALSE,0,0,0,172,0.0374552338616922,FALSE,"vcm",16,2,1000,"3"
"grad",1,7,FALSE,0,0,0,172,0.0373979669529945,FALSE,"vcm",16,2,1000,"3"
"grad",1,8,FALSE,0,0,0,172,0.0375816320301965,FALSE,"vcm",16,2,1000,"3"
"grad",1,9,FALSE,0,0,0,172,0.0374466560315341,FALSE,"vcm",16,2,1000,"3"
"grad",1,10,FALSE,0,0,0,172,0.037480763043277,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,1,FALSE,0,0,0,187,0.030836752965115,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,2,FALSE,0,0,0,187,0.0301308740163222,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,3,FALSE,0,0,0,187,0.0304313380038366,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,4,FALSE,0,0,0,187,0.0304949090350419,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,5,FALSE,0,0,0,187,0.030662426026538,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,6,FALSE,0,0,0,187,0.0303721550153568,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,7,FALSE,0,0,0,187,0.0305359790800139,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,8,FALSE,0,0,0,187,0.0303915400290862,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,9,FALSE,0,0,0,187,0.0305801010690629,FALSE,"vcm",16,2,1000,"3"
"fpt1",1,10,FALSE,0,0,0,187,0.0302870670566335,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,1,FALSE,0,0,0,184,0.0218006641371176,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,2,FALSE,0,0,0,184,0.0214744850527495,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,3,FALSE,0,0,0,184,0.0215037170564756,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,4,FALSE,0,0,0,184,0.0215401669265702,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,5,FALSE,0,0,0,184,0.0217908270424232,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,6,FALSE,0,0,0,184,0.0217598850140348,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,7,FALSE,0,0,0,184,0.0217733850004151,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,8,FALSE,0,0,0,184,0.0219595930539072,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,9,TRUE,1,0,0,184,0.0331859180005267,FALSE,"vcm",16,2,1000,"3"
"fpt2",1,10,FALSE,0,0,0,184,0.0221261669648811,FALSE,"vcm",16,2,1000,"3"
