"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,644,0.0406737721059471,FALSE,"hte",4,2,2000,"3"
"grad",1,2,FALSE,0,0,0,644,0.0402916060993448,FALSE,"hte",4,2,2000,"3"
"grad",1,3,FALSE,0,0,0,644,0.0452355501474813,FALSE,"hte",4,2,2000,"3"
"grad",1,4,FALSE,0,0,0,644,0.0405443210620433,FALSE,"hte",4,2,2000,"3"
"grad",1,5,FALSE,0,0,0,644,0.0407801151741296,FALSE,"hte",4,2,2000,"3"
"grad",1,6,FALSE,0,0,0,644,0.0409171261126176,FALSE,"hte",4,2,2000,"3"
"grad",1,7,FALSE,0,0,0,644,0.0407841161359102,FALSE,"hte",4,2,2000,"3"
"grad",1,8,FALSE,0,0,0,644,0.0407438381807879,FALSE,"hte",4,2,2000,"3"
"grad",1,9,FALSE,0,0,0,644,0.0407162180636078,FALSE,"hte",4,2,2000,"3"
"grad",1,10,FALSE,0,0,0,644,0.040762234129943,FALSE,"hte",4,2,2000,"3"
"fpt1",1,1,FALSE,0,0,0,627,0.0352524149930105,FALSE,"hte",4,2,2000,"3"
"fpt1",1,2,FALSE,0,0,0,627,0.0352675339672714,FALSE,"hte",4,2,2000,"3"
"fpt1",1,3,FALSE,0,0,0,627,0.0351062420522794,FALSE,"hte",4,2,2000,"3"
"fpt1",1,4,FALSE,0,0,0,627,0.0357138479594141,FALSE,"hte",4,2,2000,"3"
"fpt1",1,5,FALSE,0,0,0,627,0.035363169037737,FALSE,"hte",4,2,2000,"3"
"fpt1",1,6,FALSE,0,0,0,627,0.0353147139539942,FALSE,"hte",4,2,2000,"3"
"fpt1",1,7,FALSE,0,0,0,627,0.0353270418709144,FALSE,"hte",4,2,2000,"3"
"fpt1",1,8,FALSE,0,0,0,627,0.0354949379106984,FALSE,"hte",4,2,2000,"3"
"fpt1",1,9,FALSE,0,0,0,627,0.0355737409554422,FALSE,"hte",4,2,2000,"3"
"fpt1",1,10,FALSE,0,0,0,627,0.0355483490275219,FALSE,"hte",4,2,2000,"3"
"fpt2",1,1,FALSE,0,0,0,734,0.0337349750334397,FALSE,"hte",4,2,2000,"3"
"fpt2",1,2,FALSE,0,0,0,734,0.0335684349993244,FALSE,"hte",4,2,2000,"3"
"fpt2",1,3,FALSE,0,0,0,734,0.0332842061761767,FALSE,"hte",4,2,2000,"3"
"fpt2",1,4,FALSE,0,0,0,734,0.0338333580875769,FALSE,"hte",4,2,2000,"3"
"fpt2",1,5,FALSE,0,0,0,734,0.0340275570051745,FALSE,"hte",4,2,2000,"3"
"fpt2",1,6,FALSE,0,0,0,734,0.0341366691282019,FALSE,"hte",4,2,2000,"3"
"fpt2",1,7,FALSE,0,0,0,734,0.0341011739801615,FALSE,"hte",4,2,2000,"3"
"fpt2",1,8,FALSE,0,0,0,734,0.0340945171192288,FALSE,"hte",4,2,2000,"3"
"fpt2",1,9,FALSE,0,0,0,734,0.0340182260842994,FALSE,"hte",4,2,2000,"3"
"fpt2",1,10,FALSE,0,0,0,734,0.0340588490944356,FALSE,"hte",4,2,2000,"3"
