"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00682937214151025,TRUE,"hte",4,2,4000,"4"
"grad",1,2,FALSE,0,0,0,1,0.00661846005823463,TRUE,"hte",4,2,4000,"4"
"grad",1,3,FALSE,0,0,0,1,0.00659006007481366,TRUE,"hte",4,2,4000,"4"
"grad",1,4,FALSE,0,0,0,1,0.00672806706279516,TRUE,"hte",4,2,4000,"4"
"grad",1,5,FALSE,0,0,0,1,0.00660210801288486,TRUE,"hte",4,2,4000,"4"
"grad",1,6,FALSE,0,0,0,1,0.00661549100186676,TRUE,"hte",4,2,4000,"4"
"grad",1,7,FALSE,0,0,0,1,0.00663307309150696,TRUE,"hte",4,2,4000,"4"
"grad",1,8,FALSE,0,0,0,1,0.00668680015951395,TRUE,"hte",4,2,4000,"4"
"grad",1,9,FALSE,0,0,0,1,0.00681232614442706,TRUE,"hte",4,2,4000,"4"
"grad",1,10,FALSE,0,0,0,1,0.00677875615656376,TRUE,"hte",4,2,4000,"4"
"fpt1",1,1,FALSE,0,0,0,1,0.00696394103579223,TRUE,"hte",4,2,4000,"4"
"fpt1",1,2,FALSE,0,0,0,1,0.00634320511016995,TRUE,"hte",4,2,4000,"4"
"fpt1",1,3,FALSE,0,0,0,1,0.0063742600614205,TRUE,"hte",4,2,4000,"4"
"fpt1",1,4,FALSE,0,0,0,1,0.0063570630736649,TRUE,"hte",4,2,4000,"4"
"fpt1",1,5,FALSE,0,0,0,1,0.00638680998235941,TRUE,"hte",4,2,4000,"4"
"fpt1",1,6,FALSE,0,0,0,1,0.0063623480964452,TRUE,"hte",4,2,4000,"4"
"fpt1",1,7,FALSE,0,0,0,1,0.0063998200930655,TRUE,"hte",4,2,4000,"4"
"fpt1",1,8,FALSE,0,0,0,1,0.00646563805639744,TRUE,"hte",4,2,4000,"4"
"fpt1",1,9,FALSE,0,0,0,1,0.0065013871062547,TRUE,"hte",4,2,4000,"4"
"fpt1",1,10,FALSE,0,0,0,1,0.00667915807571262,TRUE,"hte",4,2,4000,"4"
"fpt2",1,1,FALSE,0,0,0,1,0.00906603608746082,TRUE,"hte",4,2,4000,"4"
"fpt2",1,2,FALSE,0,0,0,1,0.00671386707108468,TRUE,"hte",4,2,4000,"4"
"fpt2",1,3,FALSE,0,0,0,1,0.00677535310387611,TRUE,"hte",4,2,4000,"4"
"fpt2",1,4,FALSE,0,0,0,1,0.00672714307438582,TRUE,"hte",4,2,4000,"4"
"fpt2",1,5,FALSE,0,0,0,1,0.0067213490838185,TRUE,"hte",4,2,4000,"4"
"fpt2",1,6,FALSE,0,0,0,1,0.00670086906757206,TRUE,"hte",4,2,4000,"4"
"fpt2",1,7,FALSE,0,0,0,1,0.00684005010407418,TRUE,"hte",4,2,4000,"4"
"fpt2",1,8,FALSE,0,0,0,1,0.00680567300878465,TRUE,"hte",4,2,4000,"4"
"fpt2",1,9,FALSE,0,0,0,1,0.00710943911690265,TRUE,"hte",4,2,4000,"4"
"fpt2",1,10,FALSE,0,0,0,1,0.00718021008651704,TRUE,"hte",4,2,4000,"4"
