"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.0225964239798486,TRUE,"hte",16,2,4000,"1"
"grad",1,2,FALSE,0,0,0,1,0.0158454208867624,TRUE,"hte",16,2,4000,"1"
"grad",1,3,FALSE,0,0,0,1,0.0156290419399738,TRUE,"hte",16,2,4000,"1"
"grad",1,4,FALSE,0,0,0,1,0.0158497808733955,TRUE,"hte",16,2,4000,"1"
"grad",1,5,FALSE,0,0,0,1,0.0151229499606416,TRUE,"hte",16,2,4000,"1"
"grad",1,6,FALSE,0,0,0,1,0.0151419639587402,TRUE,"hte",16,2,4000,"1"
"grad",1,7,FALSE,0,0,0,1,0.0150929609080777,TRUE,"hte",16,2,4000,"1"
"grad",1,8,FALSE,0,0,0,1,0.015102477860637,TRUE,"hte",16,2,4000,"1"
"grad",1,9,FALSE,0,0,0,1,0.0152152610244229,TRUE,"hte",16,2,4000,"1"
"grad",1,10,FALSE,0,0,0,1,0.0149844880215824,TRUE,"hte",16,2,4000,"1"
"fpt1",1,1,FALSE,0,0,0,1,0.0131471420172602,TRUE,"hte",16,2,4000,"1"
"fpt1",1,2,FALSE,0,0,0,1,0.0128369990270585,TRUE,"hte",16,2,4000,"1"
"fpt1",1,3,FALSE,0,0,0,1,0.012872675084509,TRUE,"hte",16,2,4000,"1"
"fpt1",1,4,FALSE,0,0,0,1,0.0128413900965825,TRUE,"hte",16,2,4000,"1"
"fpt1",1,5,FALSE,0,0,0,1,0.0128801790997386,TRUE,"hte",16,2,4000,"1"
"fpt1",1,6,FALSE,0,0,0,1,0.0129397580167279,TRUE,"hte",16,2,4000,"1"
"fpt1",1,7,FALSE,0,0,0,1,0.0130425270181149,TRUE,"hte",16,2,4000,"1"
"fpt1",1,8,FALSE,0,0,0,1,0.0129590240539983,TRUE,"hte",16,2,4000,"1"
"fpt1",1,9,FALSE,0,0,0,1,0.0128941930597648,TRUE,"hte",16,2,4000,"1"
"fpt1",1,10,FALSE,0,0,0,1,0.0128369739977643,TRUE,"hte",16,2,4000,"1"
"fpt2",1,1,FALSE,0,0,0,1,0.0115894180489704,TRUE,"hte",16,2,4000,"1"
"fpt2",1,2,FALSE,0,0,0,1,0.0114560991059989,TRUE,"hte",16,2,4000,"1"
"fpt2",1,3,FALSE,0,0,0,1,0.0118213969981298,TRUE,"hte",16,2,4000,"1"
"fpt2",1,4,FALSE,0,0,0,1,0.0116113190306351,TRUE,"hte",16,2,4000,"1"
"fpt2",1,5,FALSE,0,0,0,1,0.0116678740596399,TRUE,"hte",16,2,4000,"1"
"fpt2",1,6,FALSE,0,0,0,1,0.0115574121009558,TRUE,"hte",16,2,4000,"1"
"fpt2",1,7,FALSE,0,0,0,1,0.0116409410256892,TRUE,"hte",16,2,4000,"1"
"fpt2",1,8,FALSE,0,0,0,1,0.0115497560473159,TRUE,"hte",16,2,4000,"1"
"fpt2",1,9,FALSE,0,0,0,1,0.0115630570799112,TRUE,"hte",16,2,4000,"1"
"fpt2",1,10,FALSE,0,0,0,1,0.0117999181384221,TRUE,"hte",16,2,4000,"1"
