"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,55,0.0330521760042757,FALSE,"hte",16,2,1000,"1"
"grad",1,2,FALSE,0,0,0,55,0.0326939239166677,FALSE,"hte",16,2,1000,"1"
"grad",1,3,FALSE,0,0,0,55,0.0326268060598522,FALSE,"hte",16,2,1000,"1"
"grad",1,4,FALSE,0,0,0,55,0.0329352709231898,FALSE,"hte",16,2,1000,"1"
"grad",1,5,FALSE,0,0,0,55,0.0330938269617036,FALSE,"hte",16,2,1000,"1"
"grad",1,6,FALSE,0,0,0,55,0.0329857158940285,FALSE,"hte",16,2,1000,"1"
"grad",1,7,FALSE,0,0,0,55,0.0331672208849341,FALSE,"hte",16,2,1000,"1"
"grad",1,8,FALSE,0,0,0,55,0.0329594609793276,FALSE,"hte",16,2,1000,"1"
"grad",1,9,FALSE,0,0,0,55,0.0329372909618542,FALSE,"hte",16,2,1000,"1"
"grad",1,10,FALSE,0,0,0,55,0.0328963079955429,FALSE,"hte",16,2,1000,"1"
"fpt1",1,1,FALSE,0,0,0,67,0.0249792381655425,FALSE,"hte",16,2,1000,"1"
"fpt1",1,2,FALSE,0,0,0,67,0.0249620351241902,FALSE,"hte",16,2,1000,"1"
"fpt1",1,3,FALSE,0,0,0,67,0.0246982889948413,FALSE,"hte",16,2,1000,"1"
"fpt1",1,4,FALSE,0,0,0,67,0.0246631699847057,FALSE,"hte",16,2,1000,"1"
"fpt1",1,5,FALSE,0,0,0,67,0.0248612291179597,FALSE,"hte",16,2,1000,"1"
"fpt1",1,6,FALSE,0,0,0,67,0.0248307920992374,FALSE,"hte",16,2,1000,"1"
"fpt1",1,7,FALSE,0,0,0,67,0.0248305480927229,FALSE,"hte",16,2,1000,"1"
"fpt1",1,8,FALSE,0,0,0,67,0.0249837910523638,FALSE,"hte",16,2,1000,"1"
"fpt1",1,9,FALSE,0,0,0,67,0.0249275540700182,FALSE,"hte",16,2,1000,"1"
"fpt1",1,10,FALSE,0,0,0,67,0.0248552950797603,FALSE,"hte",16,2,1000,"1"
"fpt2",1,1,FALSE,0,0,0,165,0.0249083710368723,FALSE,"hte",16,2,1000,"1"
"fpt2",1,2,FALSE,0,0,0,165,0.0245553631102666,FALSE,"hte",16,2,1000,"1"
"fpt2",1,3,FALSE,0,0,0,165,0.0247472630580887,FALSE,"hte",16,2,1000,"1"
"fpt2",1,4,FALSE,0,0,0,165,0.0251866250764579,FALSE,"hte",16,2,1000,"1"
"fpt2",1,5,FALSE,0,0,0,165,0.0247721230844036,FALSE,"hte",16,2,1000,"1"
"fpt2",1,6,FALSE,0,0,0,165,0.0249328521313146,FALSE,"hte",16,2,1000,"1"
"fpt2",1,7,FALSE,0,0,0,165,0.0249911471037194,FALSE,"hte",16,2,1000,"1"
"fpt2",1,8,FALSE,0,0,0,165,0.02519827906508,FALSE,"hte",16,2,1000,"1"
"fpt2",1,9,FALSE,0,0,0,165,0.0250010130694136,FALSE,"hte",16,2,1000,"1"
"fpt2",1,10,FALSE,0,0,0,165,0.02483981102705,FALSE,"hte",16,2,1000,"1"
