"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00448378594592214,TRUE,"vcm",16,2,2000,"2"
"grad",1,2,FALSE,0,0,0,1,0.00499498995486647,TRUE,"vcm",16,2,2000,"2"
"grad",1,3,FALSE,0,0,0,1,0.00473020994104445,TRUE,"vcm",16,2,2000,"2"
"grad",1,4,FALSE,0,0,0,1,0.00463347393088043,TRUE,"vcm",16,2,2000,"2"
"grad",1,5,FALSE,0,0,0,1,0.00454030884429812,TRUE,"vcm",16,2,2000,"2"
"grad",1,6,FALSE,0,0,0,1,0.0048534800298512,TRUE,"vcm",16,2,2000,"2"
"grad",1,7,FALSE,0,0,0,1,0.00472471385728568,TRUE,"vcm",16,2,2000,"2"
"grad",1,8,FALSE,0,0,0,1,0.00452749792020768,TRUE,"vcm",16,2,2000,"2"
"grad",1,9,FALSE,0,0,0,1,0.00460233993362635,TRUE,"vcm",16,2,2000,"2"
"grad",1,10,FALSE,0,0,0,1,0.00476083194371313,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,1,FALSE,0,0,0,1,0.00413488491903991,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,2,FALSE,0,0,0,1,0.00391297903843224,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,3,FALSE,0,0,0,1,0.00411075307056308,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,4,FALSE,0,0,0,1,0.00387418398167938,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,5,FALSE,0,0,0,1,0.00401573907583952,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,6,FALSE,0,0,0,1,0.00403456704225391,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,7,FALSE,0,0,0,1,0.00385725405067205,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,8,FALSE,0,0,0,1,0.00408500095363706,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,9,FALSE,0,0,0,1,0.00391585100442171,TRUE,"vcm",16,2,2000,"2"
"fpt1",1,10,FALSE,0,0,0,1,0.00398308504372835,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,1,FALSE,0,0,0,1,0.00364714895840734,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,2,FALSE,0,0,0,1,0.00352970405947417,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,3,FALSE,0,0,0,1,0.00359279802069068,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,4,FALSE,0,0,0,1,0.00343211006838828,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,5,FALSE,0,0,0,1,0.00363558006938547,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,6,FALSE,0,0,0,1,0.00335839495528489,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,7,FALSE,0,0,0,1,0.00360958301462233,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,8,FALSE,0,0,0,1,0.00336989702191204,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,9,FALSE,0,0,0,1,0.00366015406325459,TRUE,"vcm",16,2,2000,"2"
"fpt2",1,10,FALSE,0,0,0,1,0.00339557498227805,TRUE,"vcm",16,2,2000,"2"
