"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,135,0.0418642540462315,FALSE,"hte",16,2,2000,"1"
"grad",1,2,FALSE,0,0,0,135,0.0417575160972774,FALSE,"hte",16,2,2000,"1"
"grad",1,3,FALSE,0,0,0,135,0.0418025760445744,FALSE,"hte",16,2,2000,"1"
"grad",1,4,FALSE,0,0,0,135,0.0420508930692449,FALSE,"hte",16,2,2000,"1"
"grad",1,5,FALSE,0,0,0,135,0.0419299070490524,FALSE,"hte",16,2,2000,"1"
"grad",1,6,FALSE,0,0,0,135,0.0418956350767985,FALSE,"hte",16,2,2000,"1"
"grad",1,7,FALSE,0,0,0,135,0.0419623641064391,FALSE,"hte",16,2,2000,"1"
"grad",1,8,FALSE,0,0,0,135,0.0420838100835681,FALSE,"hte",16,2,2000,"1"
"grad",1,9,FALSE,0,0,0,135,0.0420080231269822,FALSE,"hte",16,2,2000,"1"
"grad",1,10,FALSE,0,0,0,135,0.0419311770237982,FALSE,"hte",16,2,2000,"1"
"fpt1",1,1,FALSE,0,0,0,134,0.0539317959919572,FALSE,"hte",16,2,2000,"1"
"fpt1",1,2,FALSE,0,0,0,134,0.039232608047314,FALSE,"hte",16,2,2000,"1"
"fpt1",1,3,FALSE,0,0,0,134,0.0394635270349681,FALSE,"hte",16,2,2000,"1"
"fpt1",1,4,FALSE,0,0,0,134,0.039771455922164,FALSE,"hte",16,2,2000,"1"
"fpt1",1,5,FALSE,0,0,0,134,0.0395512019749731,FALSE,"hte",16,2,2000,"1"
"fpt1",1,6,FALSE,0,0,0,134,0.0396127499407157,FALSE,"hte",16,2,2000,"1"
"fpt1",1,7,FALSE,0,0,0,134,0.0395101299509406,FALSE,"hte",16,2,2000,"1"
"fpt1",1,8,FALSE,0,0,0,134,0.039907441008836,FALSE,"hte",16,2,2000,"1"
"fpt1",1,9,FALSE,0,0,0,134,0.039855416980572,FALSE,"hte",16,2,2000,"1"
"fpt1",1,10,FALSE,0,0,0,134,0.03992805397138,FALSE,"hte",16,2,2000,"1"
"fpt2",1,1,FALSE,0,0,0,349,0.0515210540033877,FALSE,"hte",16,2,2000,"1"
"fpt2",1,2,FALSE,0,0,0,349,0.0371664919657633,FALSE,"hte",16,2,2000,"1"
"fpt2",1,3,FALSE,0,0,0,349,0.0371165400138125,FALSE,"hte",16,2,2000,"1"
"fpt2",1,4,FALSE,0,0,0,349,0.0373417179798707,FALSE,"hte",16,2,2000,"1"
"fpt2",1,5,FALSE,0,0,0,349,0.037373746978119,FALSE,"hte",16,2,2000,"1"
"fpt2",1,6,FALSE,0,0,0,349,0.0374843030003831,FALSE,"hte",16,2,2000,"1"
"fpt2",1,7,FALSE,0,0,0,349,0.0373837390216067,FALSE,"hte",16,2,2000,"1"
"fpt2",1,8,FALSE,0,0,0,349,0.0372945780400187,FALSE,"hte",16,2,2000,"1"
"fpt2",1,9,FALSE,0,0,0,349,0.0372564350254834,FALSE,"hte",16,2,2000,"1"
"fpt2",1,10,FALSE,0,0,0,349,0.0372548680752516,FALSE,"hte",16,2,2000,"1"
