"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,874,0.0651224630419165,FALSE,"hte",4,2,4000,"4"
"grad",1,2,FALSE,0,0,0,874,0.0395794140640646,FALSE,"hte",4,2,4000,"4"
"grad",1,3,FALSE,0,0,0,874,0.0399095781613141,FALSE,"hte",4,2,4000,"4"
"grad",1,4,FALSE,0,0,0,874,0.0401313630864024,FALSE,"hte",4,2,4000,"4"
"grad",1,5,FALSE,0,0,0,874,0.0409393260488287,FALSE,"hte",4,2,4000,"4"
"grad",1,6,FALSE,0,0,0,874,0.0407802800182253,FALSE,"hte",4,2,4000,"4"
"grad",1,7,FALSE,0,0,0,874,0.0407579551683739,FALSE,"hte",4,2,4000,"4"
"grad",1,8,FALSE,0,0,0,874,0.0406102021224797,FALSE,"hte",4,2,4000,"4"
"grad",1,9,FALSE,0,0,0,874,0.0403470920864493,FALSE,"hte",4,2,4000,"4"
"grad",1,10,FALSE,0,0,0,874,0.0762201700126752,FALSE,"hte",4,2,4000,"4"
"fpt1",1,1,FALSE,0,0,0,894,0.0343601880595088,FALSE,"hte",4,2,4000,"4"
"fpt1",1,2,FALSE,0,0,0,894,0.0592532530426979,FALSE,"hte",4,2,4000,"4"
"fpt1",1,3,FALSE,0,0,0,894,0.046157663105987,FALSE,"hte",4,2,4000,"4"
"fpt1",1,4,FALSE,0,0,0,894,0.0323820310877636,FALSE,"hte",4,2,4000,"4"
"fpt1",1,5,FALSE,0,0,0,894,0.0327283950755373,FALSE,"hte",4,2,4000,"4"
"fpt1",1,6,FALSE,0,0,0,894,0.0332108300644904,FALSE,"hte",4,2,4000,"4"
"fpt1",1,7,FALSE,0,0,0,894,0.0326382780913264,FALSE,"hte",4,2,4000,"4"
"fpt1",1,8,FALSE,0,0,0,894,0.032697695074603,FALSE,"hte",4,2,4000,"4"
"fpt1",1,9,FALSE,0,0,0,894,0.0326610420597717,FALSE,"hte",4,2,4000,"4"
"fpt1",1,10,FALSE,0,0,0,894,0.0327252051793039,FALSE,"hte",4,2,4000,"4"
"fpt2",1,1,FALSE,0,0,0,1379,0.0588844681624323,FALSE,"hte",4,2,4000,"4"
"fpt2",1,2,FALSE,0,0,0,1379,0.0458978831302375,FALSE,"hte",4,2,4000,"4"
"fpt2",1,3,FALSE,0,0,0,1379,0.0321481210412458,FALSE,"hte",4,2,4000,"4"
"fpt2",1,4,FALSE,0,0,0,1379,0.0327445551520213,FALSE,"hte",4,2,4000,"4"
"fpt2",1,5,FALSE,0,0,0,1379,0.0330960879800841,FALSE,"hte",4,2,4000,"4"
"fpt2",1,6,FALSE,0,0,0,1379,0.0329022080404684,FALSE,"hte",4,2,4000,"4"
"fpt2",1,7,FALSE,0,0,0,1379,0.032682164106518,FALSE,"hte",4,2,4000,"4"
"fpt2",1,8,FALSE,0,0,0,1379,0.0328395030228421,FALSE,"hte",4,2,4000,"4"
"fpt2",1,9,FALSE,0,0,0,1379,0.0327768441056833,FALSE,"hte",4,2,4000,"4"
"fpt2",1,10,FALSE,0,0,0,1379,0.0327442050911486,FALSE,"hte",4,2,4000,"4"
