"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,30,0.0254442701116204,FALSE,"hte",16,2,1000,"2"
"grad",1,2,FALSE,0,0,0,30,0.0254648980917409,FALSE,"hte",16,2,1000,"2"
"grad",1,3,FALSE,0,0,0,30,0.0251707050483674,FALSE,"hte",16,2,1000,"2"
"grad",1,4,FALSE,0,0,0,30,0.0254355501383543,FALSE,"hte",16,2,1000,"2"
"grad",1,5,FALSE,0,0,0,30,0.0251940370071679,FALSE,"hte",16,2,1000,"2"
"grad",1,6,FALSE,0,0,0,30,0.0252827540971339,FALSE,"hte",16,2,1000,"2"
"grad",1,7,FALSE,0,0,0,30,0.025254829088226,FALSE,"hte",16,2,1000,"2"
"grad",1,8,FALSE,0,0,0,30,0.0252979131182656,FALSE,"hte",16,2,1000,"2"
"grad",1,9,FALSE,0,0,0,30,0.0254839120898396,FALSE,"hte",16,2,1000,"2"
"grad",1,10,FALSE,0,0,0,30,0.0252368840156123,FALSE,"hte",16,2,1000,"2"
"fpt1",1,1,FALSE,0,0,0,38,0.0234957860084251,FALSE,"hte",16,2,1000,"2"
"fpt1",1,2,FALSE,0,0,0,38,0.0231664919992909,FALSE,"hte",16,2,1000,"2"
"fpt1",1,3,FALSE,0,0,0,38,0.0231394239235669,FALSE,"hte",16,2,1000,"2"
"fpt1",1,4,FALSE,0,0,0,38,0.0234302000608295,FALSE,"hte",16,2,1000,"2"
"fpt1",1,5,FALSE,0,0,0,38,0.0233564790105447,FALSE,"hte",16,2,1000,"2"
"fpt1",1,6,FALSE,0,0,0,38,0.0233108368702233,FALSE,"hte",16,2,1000,"2"
"fpt1",1,7,FALSE,0,0,0,38,0.0236238779034466,FALSE,"hte",16,2,1000,"2"
"fpt1",1,8,FALSE,0,0,0,38,0.023472849978134,FALSE,"hte",16,2,1000,"2"
"fpt1",1,9,FALSE,0,0,0,38,0.0233131210552529,FALSE,"hte",16,2,1000,"2"
"fpt1",1,10,FALSE,0,0,0,38,0.0234172629425302,FALSE,"hte",16,2,1000,"2"
"fpt2",1,1,FALSE,0,0,0,158,0.0284584781620651,FALSE,"hte",16,2,1000,"2"
"fpt2",1,2,FALSE,0,0,0,158,0.0283182160928845,FALSE,"hte",16,2,1000,"2"
"fpt2",1,3,FALSE,0,0,0,158,0.0282799691194668,FALSE,"hte",16,2,1000,"2"
"fpt2",1,4,FALSE,0,0,0,158,0.0282169550191611,FALSE,"hte",16,2,1000,"2"
"fpt2",1,5,FALSE,0,0,0,158,0.0284990330692381,FALSE,"hte",16,2,1000,"2"
"fpt2",1,6,FALSE,0,0,0,158,0.0283335060812533,FALSE,"hte",16,2,1000,"2"
"fpt2",1,7,FALSE,0,0,0,158,0.0284735891036689,FALSE,"hte",16,2,1000,"2"
"fpt2",1,8,FALSE,0,0,0,158,0.0286250910721719,FALSE,"hte",16,2,1000,"2"
"fpt2",1,9,FALSE,0,0,0,158,0.028441465110518,FALSE,"hte",16,2,1000,"2"
"fpt2",1,10,FALSE,0,0,0,158,0.0284457781817764,FALSE,"hte",16,2,1000,"2"
