"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,246,0.0183149388758466,FALSE,"hte",4,2,1000,"4"
"grad",1,2,FALSE,0,0,0,246,0.0180041659623384,FALSE,"hte",4,2,1000,"4"
"grad",1,3,FALSE,0,0,0,246,0.0179376939777285,FALSE,"hte",4,2,1000,"4"
"grad",1,4,FALSE,0,0,0,246,0.0180457499809563,FALSE,"hte",4,2,1000,"4"
"grad",1,5,FALSE,0,0,0,246,0.0181038490263745,FALSE,"hte",4,2,1000,"4"
"grad",1,6,FALSE,0,0,0,246,0.0183037739479914,FALSE,"hte",4,2,1000,"4"
"grad",1,7,FALSE,0,0,0,246,0.0183347439160571,FALSE,"hte",4,2,1000,"4"
"grad",1,8,FALSE,0,0,0,246,0.0183503369335085,FALSE,"hte",4,2,1000,"4"
"grad",1,9,FALSE,0,0,0,246,0.0183569339569658,FALSE,"hte",4,2,1000,"4"
"grad",1,10,FALSE,0,0,0,246,0.0183111539809033,FALSE,"hte",4,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,249,0.0154018619796261,FALSE,"hte",4,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,249,0.0151286548934877,FALSE,"hte",4,2,1000,"4"
"fpt1",1,3,FALSE,0,0,0,249,0.0152319599874318,FALSE,"hte",4,2,1000,"4"
"fpt1",1,4,FALSE,0,0,0,249,0.015395586960949,FALSE,"hte",4,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,249,0.0152877529617399,FALSE,"hte",4,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,249,0.0155904650455341,FALSE,"hte",4,2,1000,"4"
"fpt1",1,7,FALSE,0,0,0,249,0.0154941699001938,FALSE,"hte",4,2,1000,"4"
"fpt1",1,8,FALSE,0,0,0,249,0.0155414750333875,FALSE,"hte",4,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,249,0.0154757630079985,FALSE,"hte",4,2,1000,"4"
"fpt1",1,10,FALSE,0,0,0,249,0.0153939799638465,FALSE,"hte",4,2,1000,"4"
"fpt2",1,1,FALSE,0,0,0,349,0.0143472690833732,FALSE,"hte",4,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,349,0.0140487211756408,FALSE,"hte",4,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,349,0.0140956731047481,FALSE,"hte",4,2,1000,"4"
"fpt2",1,4,FALSE,0,0,0,349,0.0140909660840407,FALSE,"hte",4,2,1000,"4"
"fpt2",1,5,FALSE,0,0,0,349,0.014242883073166,FALSE,"hte",4,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,349,0.0144054910633713,FALSE,"hte",4,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,349,0.014489941066131,FALSE,"hte",4,2,1000,"4"
"fpt2",1,8,FALSE,0,0,0,349,0.014447003020905,FALSE,"hte",4,2,1000,"4"
"fpt2",1,9,FALSE,0,0,0,349,0.0144450410734862,FALSE,"hte",4,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,349,0.0144748780876398,FALSE,"hte",4,2,1000,"4"
