"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,115,0.0570110961562023,FALSE,"hte",16,2,2000,"3"
"grad",1,2,FALSE,0,0,0,115,0.0423984490334988,FALSE,"hte",16,2,2000,"3"
"grad",1,3,FALSE,0,0,0,115,0.0426518591120839,FALSE,"hte",16,2,2000,"3"
"grad",1,4,FALSE,0,0,0,115,0.0426508740056306,FALSE,"hte",16,2,2000,"3"
"grad",1,5,FALSE,0,0,0,115,0.0426155840978026,FALSE,"hte",16,2,2000,"3"
"grad",1,6,FALSE,0,0,0,115,0.0426855941768736,FALSE,"hte",16,2,2000,"3"
"grad",1,7,FALSE,0,0,0,115,0.0428725250530988,FALSE,"hte",16,2,2000,"3"
"grad",1,8,FALSE,0,0,0,115,0.0428013290511444,FALSE,"hte",16,2,2000,"3"
"grad",1,9,FALSE,0,0,0,115,0.04285594006069,FALSE,"hte",16,2,2000,"3"
"grad",1,10,FALSE,0,0,0,115,0.042763011995703,FALSE,"hte",16,2,2000,"3"
"fpt1",1,1,FALSE,0,0,0,145,0.039301504031755,FALSE,"hte",16,2,2000,"3"
"fpt1",1,2,FALSE,0,0,0,145,0.0390050481073558,FALSE,"hte",16,2,2000,"3"
"fpt1",1,3,FALSE,0,0,0,145,0.03921112511307,FALSE,"hte",16,2,2000,"3"
"fpt1",1,4,FALSE,0,0,0,145,0.0396196520887315,FALSE,"hte",16,2,2000,"3"
"fpt1",1,5,FALSE,0,0,0,145,0.0477533000521362,FALSE,"hte",16,2,2000,"3"
"fpt1",1,6,FALSE,0,0,0,145,0.0469850189983845,FALSE,"hte",16,2,2000,"3"
"fpt1",1,7,FALSE,0,0,0,145,0.0395730159943923,FALSE,"hte",16,2,2000,"3"
"fpt1",1,8,FALSE,0,0,0,145,0.0396658260142431,FALSE,"hte",16,2,2000,"3"
"fpt1",1,9,FALSE,0,0,0,145,0.0395565429935232,FALSE,"hte",16,2,2000,"3"
"fpt1",1,10,FALSE,0,0,0,145,0.0396909270202741,FALSE,"hte",16,2,2000,"3"
"fpt2",1,1,FALSE,0,0,0,366,0.0472027660580352,FALSE,"hte",16,2,2000,"3"
"fpt2",1,2,FALSE,0,0,0,366,0.0370410351315513,FALSE,"hte",16,2,2000,"3"
"fpt2",1,3,FALSE,0,0,0,366,0.0373513230588287,FALSE,"hte",16,2,2000,"3"
"fpt2",1,4,FALSE,0,0,0,366,0.0377044621855021,FALSE,"hte",16,2,2000,"3"
"fpt2",1,5,FALSE,0,0,0,366,0.0382349500432611,FALSE,"hte",16,2,2000,"3"
"fpt2",1,6,FALSE,0,0,0,366,0.0376994321122766,FALSE,"hte",16,2,2000,"3"
"fpt2",1,7,FALSE,0,0,0,366,0.038162493146956,FALSE,"hte",16,2,2000,"3"
"fpt2",1,8,FALSE,0,0,0,366,0.0385978021658957,FALSE,"hte",16,2,2000,"3"
"fpt2",1,9,FALSE,0,0,0,366,0.0388343801023439,FALSE,"hte",16,2,2000,"3"
"fpt2",1,10,FALSE,0,0,0,366,0.0384037061594427,FALSE,"hte",16,2,2000,"3"
