"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,332,0.0343328190501779,FALSE,"vcm",16,2,2000,"4"
"grad",1,2,FALSE,0,0,0,332,0.0343138750176877,FALSE,"vcm",16,2,2000,"4"
"grad",1,3,FALSE,0,0,0,332,0.0343210250139236,FALSE,"vcm",16,2,2000,"4"
"grad",1,4,FALSE,0,0,0,332,0.0344387710792944,FALSE,"vcm",16,2,2000,"4"
"grad",1,5,FALSE,0,0,0,332,0.0352616180898622,FALSE,"vcm",16,2,2000,"4"
"grad",1,6,FALSE,0,0,0,332,0.0350515840109438,FALSE,"vcm",16,2,2000,"4"
"grad",1,7,FALSE,0,0,0,332,0.0709676980040967,FALSE,"vcm",16,2,2000,"4"
"grad",1,8,FALSE,0,0,0,332,0.0610214789630845,FALSE,"vcm",16,2,2000,"4"
"grad",1,9,FALSE,0,0,0,332,0.0623034139862284,FALSE,"vcm",16,2,2000,"4"
"grad",1,10,FALSE,0,0,0,332,0.0605923000257462,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,1,FALSE,0,0,0,371,0.0505640491610393,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,2,FALSE,0,0,0,371,0.0505527120549232,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,3,FALSE,0,0,0,371,0.0449040241073817,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,4,TRUE,1,0,0,371,0.069080752087757,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,5,FALSE,0,0,0,371,0.0597807310987264,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,6,FALSE,0,0,0,371,0.0594229821581393,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,7,FALSE,0,0,0,371,0.0515226110583171,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,8,FALSE,0,0,0,371,0.0449275680584833,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,9,FALSE,0,0,0,371,0.0446692011319101,FALSE,"vcm",16,2,2000,"4"
"fpt1",1,10,FALSE,0,0,0,371,0.044715628027916,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,1,FALSE,0,0,0,348,0.0364253470906988,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,2,TRUE,0,1,0,348,0.0492267240770161,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,3,FALSE,0,0,0,348,0.0378886661492288,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,4,FALSE,0,0,0,348,0.0374726870795712,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,5,FALSE,0,0,0,348,0.0455004831310362,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,6,FALSE,0,0,0,348,0.0450200401246548,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,7,FALSE,0,0,0,348,0.0453098030993715,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,8,FALSE,0,0,0,348,0.0460684780264273,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,9,FALSE,0,0,0,348,0.0456020351266488,FALSE,"vcm",16,2,2000,"4"
"fpt2",1,10,FALSE,0,0,0,348,0.0453281929949299,FALSE,"vcm",16,2,2000,"4"
