"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,713,0.0659325681626797,FALSE,"hte",4,2,4000,"5"
"grad",1,2,FALSE,0,0,0,713,0.0444094451377168,FALSE,"hte",4,2,4000,"5"
"grad",1,3,FALSE,0,0,0,713,0.043242746964097,FALSE,"hte",4,2,4000,"5"
"grad",1,4,FALSE,0,0,0,713,0.0452095550717786,FALSE,"hte",4,2,4000,"5"
"grad",1,5,FALSE,0,0,0,713,0.0665634480537847,FALSE,"hte",4,2,4000,"5"
"grad",1,6,FALSE,0,0,0,713,0.0578391120070592,FALSE,"hte",4,2,4000,"5"
"grad",1,7,FALSE,0,0,0,713,0.0453022711444646,FALSE,"hte",4,2,4000,"5"
"grad",1,8,FALSE,0,0,0,713,0.045481012086384,FALSE,"hte",4,2,4000,"5"
"grad",1,9,FALSE,0,0,0,713,0.0668612291337922,FALSE,"hte",4,2,4000,"5"
"grad",1,10,FALSE,0,0,0,713,0.0590825921390206,FALSE,"hte",4,2,4000,"5"
"fpt1",1,1,FALSE,0,0,0,729,0.0593840781366453,FALSE,"hte",4,2,4000,"5"
"fpt1",1,2,FALSE,0,0,0,729,0.0435209521092474,FALSE,"hte",4,2,4000,"5"
"fpt1",1,3,FALSE,0,0,0,729,0.0436192890629172,FALSE,"hte",4,2,4000,"5"
"fpt1",1,4,FALSE,0,0,0,729,0.0439228661125526,FALSE,"hte",4,2,4000,"5"
"fpt1",1,5,FALSE,0,0,0,729,0.0439454450970516,FALSE,"hte",4,2,4000,"5"
"fpt1",1,6,FALSE,0,0,0,729,0.0440238831797615,FALSE,"hte",4,2,4000,"5"
"fpt1",1,7,TRUE,1,0,0,729,0.0693517610197887,FALSE,"hte",4,2,4000,"5"
"fpt1",1,8,FALSE,0,0,0,729,0.0598574910545722,FALSE,"hte",4,2,4000,"5"
"fpt1",1,9,FALSE,0,0,0,729,0.0597679890925065,FALSE,"hte",4,2,4000,"5"
"fpt1",1,10,FALSE,0,0,0,729,0.0600118670845404,FALSE,"hte",4,2,4000,"5"
"fpt2",1,1,FALSE,0,0,0,1454,0.0678636081283912,FALSE,"hte",4,2,4000,"5"
"fpt2",1,2,FALSE,0,0,0,1454,0.0684702440630645,FALSE,"hte",4,2,4000,"5"
"fpt2",1,3,FALSE,0,0,0,1454,0.0473535160999745,FALSE,"hte",4,2,4000,"5"
"fpt2",1,4,FALSE,0,0,0,1454,0.0331809060880914,FALSE,"hte",4,2,4000,"5"
"fpt2",1,5,FALSE,0,0,0,1454,0.0681116140913218,FALSE,"hte",4,2,4000,"5"
"fpt2",1,6,FALSE,0,0,0,1454,0.0472779280971736,FALSE,"hte",4,2,4000,"5"
"fpt2",1,7,FALSE,0,0,0,1454,0.0330778961069882,FALSE,"hte",4,2,4000,"5"
"fpt2",1,8,FALSE,0,0,0,1454,0.0596787381218746,FALSE,"hte",4,2,4000,"5"
"fpt2",1,9,FALSE,0,0,0,1454,0.0471887730527669,FALSE,"hte",4,2,4000,"5"
"fpt2",1,10,FALSE,0,0,0,1454,0.0334494020789862,FALSE,"hte",4,2,4000,"5"
