"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,397,0.0185322171309963,FALSE,"vcm",4,2,1000,"2"
"grad",1,2,FALSE,0,0,0,397,0.0183466360904276,FALSE,"vcm",4,2,1000,"2"
"grad",1,3,FALSE,0,0,0,397,0.0182951510651037,FALSE,"vcm",4,2,1000,"2"
"grad",1,4,FALSE,0,0,0,397,0.0182903431123123,FALSE,"vcm",4,2,1000,"2"
"grad",1,5,FALSE,0,0,0,397,0.0185694921528921,FALSE,"vcm",4,2,1000,"2"
"grad",1,6,FALSE,0,0,0,397,0.0186194450361654,FALSE,"vcm",4,2,1000,"2"
"grad",1,7,FALSE,0,0,0,397,0.0185801810584962,FALSE,"vcm",4,2,1000,"2"
"grad",1,8,FALSE,0,0,0,397,0.0186644421191886,FALSE,"vcm",4,2,1000,"2"
"grad",1,9,FALSE,0,0,0,397,0.0186016979860142,FALSE,"vcm",4,2,1000,"2"
"grad",1,10,FALSE,0,0,0,397,0.018689091084525,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,1,FALSE,0,0,0,395,0.0175167840206996,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,2,FALSE,0,0,0,395,0.017046706052497,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,3,FALSE,0,0,0,395,0.0173523430712521,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,4,FALSE,0,0,0,395,0.0173813110450283,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,5,FALSE,0,0,0,395,0.0172082431381568,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,6,FALSE,0,0,0,395,0.0175832271343097,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,7,FALSE,0,0,0,395,0.0176704790210351,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,8,FALSE,0,0,0,395,0.0175578549969941,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,9,FALSE,0,0,0,395,0.0175639641238376,FALSE,"vcm",4,2,1000,"2"
"fpt1",1,10,FALSE,0,0,0,395,0.0175116300815716,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,1,FALSE,0,0,0,385,0.0150137500604615,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,2,FALSE,0,0,0,385,0.0146601090673357,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,3,FALSE,0,0,0,385,0.0144802570575848,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,4,FALSE,0,0,0,385,0.01456504908856,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,5,FALSE,0,0,0,385,0.0148022550856695,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,6,FALSE,0,0,0,385,0.0147487240610644,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,7,FALSE,0,0,0,385,0.0149397919885814,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,8,FALSE,0,0,0,385,0.0149965080199763,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,9,FALSE,0,0,0,385,0.0149295290466398,FALSE,"vcm",4,2,1000,"2"
"fpt2",1,10,FALSE,0,0,0,385,0.0149331260472536,FALSE,"vcm",4,2,1000,"2"
