"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,445,0.0386896579293534,FALSE,"hte",4,2,2000,"2"
"grad",1,2,FALSE,0,0,0,445,0.0380780720151961,FALSE,"hte",4,2,2000,"2"
"grad",1,3,FALSE,0,0,0,445,0.0381341279717162,FALSE,"hte",4,2,2000,"2"
"grad",1,4,FALSE,0,0,0,445,0.0385497759561986,FALSE,"hte",4,2,2000,"2"
"grad",1,5,FALSE,0,0,0,445,0.0388786459807307,FALSE,"hte",4,2,2000,"2"
"grad",1,6,FALSE,0,0,0,445,0.0386474819388241,FALSE,"hte",4,2,2000,"2"
"grad",1,7,FALSE,0,0,0,445,0.0385917999083176,FALSE,"hte",4,2,2000,"2"
"grad",1,8,FALSE,0,0,0,445,0.0385891520418227,FALSE,"hte",4,2,2000,"2"
"grad",1,9,FALSE,0,0,0,445,0.0388003878761083,FALSE,"hte",4,2,2000,"2"
"grad",1,10,FALSE,0,0,0,445,0.0344803679035977,FALSE,"hte",4,2,2000,"2"
"fpt1",1,1,FALSE,0,0,0,432,0.0330239129252732,FALSE,"hte",4,2,2000,"2"
"fpt1",1,2,FALSE,0,0,0,432,0.0326188899343833,FALSE,"hte",4,2,2000,"2"
"fpt1",1,3,FALSE,0,0,0,432,0.0324847009032965,FALSE,"hte",4,2,2000,"2"
"fpt1",1,4,FALSE,0,0,0,432,0.0329448819393292,FALSE,"hte",4,2,2000,"2"
"fpt1",1,5,FALSE,0,0,0,432,0.0331122069619596,FALSE,"hte",4,2,2000,"2"
"fpt1",1,6,FALSE,0,0,0,432,0.033128427923657,FALSE,"hte",4,2,2000,"2"
"fpt1",1,7,FALSE,0,0,0,432,0.0331071629188955,FALSE,"hte",4,2,2000,"2"
"fpt1",1,8,FALSE,0,0,0,432,0.032929950975813,FALSE,"hte",4,2,2000,"2"
"fpt1",1,9,FALSE,0,0,0,432,0.0330161459278315,FALSE,"hte",4,2,2000,"2"
"fpt1",1,10,FALSE,0,0,0,432,0.03302834299393,FALSE,"hte",4,2,2000,"2"
"fpt2",1,1,FALSE,0,0,0,661,0.0322108719265088,FALSE,"hte",4,2,2000,"2"
"fpt2",1,2,FALSE,0,0,0,661,0.0318141678581014,FALSE,"hte",4,2,2000,"2"
"fpt2",1,3,FALSE,0,0,0,661,0.0322048589587212,FALSE,"hte",4,2,2000,"2"
"fpt2",1,4,FALSE,0,0,0,661,0.0323561519617215,FALSE,"hte",4,2,2000,"2"
"fpt2",1,5,FALSE,0,0,0,661,0.0324041879503056,FALSE,"hte",4,2,2000,"2"
"fpt2",1,6,FALSE,0,0,0,661,0.0321835409849882,FALSE,"hte",4,2,2000,"2"
"fpt2",1,7,FALSE,0,0,0,661,0.0323673388920724,FALSE,"hte",4,2,2000,"2"
"fpt2",1,8,FALSE,0,0,0,661,0.0322607149137184,FALSE,"hte",4,2,2000,"2"
"fpt2",1,9,FALSE,0,0,0,661,0.0322734739165753,FALSE,"hte",4,2,2000,"2"
"fpt2",1,10,FALSE,0,0,0,661,0.0322709860047325,FALSE,"hte",4,2,2000,"2"
